,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
694,Dru-Zod II,Public,Bad,Black,Black,Male,Yes,43,Apr-1961,New Earth,DC,<100
695,Janissary,Public,Bad,Black,Brown,Male,Yes,1,May-1993,New Earth,DC,<10
696,Celia Kazantkakis,Secret,Bad,Brown,Grey,Female,Yes,9,Dec-2002,New Earth,DC,<10
697,Esak,Public,Bad,Blue,Blond,Male,No,11,Sep-1971,New Earth,DC,<100
698,Heatmonger,Secret,Bad,Blue,Blond,Female,No,8,Mar-1994,New Earth,DC,<10
699,Ampa Nnn,Public,Bad,Red,Green,Male,Yes,3,Aug-2007,New Earth,DC,<10
700,Topaz,Secret,Bad,Brown,Black,Female,Yes,6,May-2008,New Earth,DC,<10
701,Calvin Broderick,Secret,Bad,Yellow,Black,Male,No,2,Mar-2000,New Earth,DC,<10
702,Salvatore Guzzo,Public,Bad,Brown,Grey,Male,No,6,Nov-2010,New Earth,DC,<10
703,Ravager II,Secret,Bad,Brown,Brown,Male,Yes,2,Oct-1989,New Earth,DC,<10
704,Eve Aries,Public,Bad,Green,Red,Female,Yes,40,Aug-1961,Unknown,DC,<100
705,Rashira,Secret,Bad,Blue,Red,Female,No,2,Oct-1991,New Earth,DC,<10
706,Elemental Woman,Secret,Bad,Green,White,Female,Yes,5,Jul-1987,New Earth,DC,<10
707,William Hand,Secret,Bad,Brown,Black,Male,Yes,64,Jun-1964,New Earth,DC,<100
708,Coldsnap,Secret,Bad,Blue,White,Male,Yes,24,Apr-1984,New Earth,DC,<100
709,Mohammed Ibn Bornu,Secret,Bad,Blue,Black,Male,Yes,3,Apr-1994,New Earth,DC,<10
710,Tucker Long,Secret,Bad,Red,Black,Male,No,4,Aug-2003,New Earth,DC,<10
711,Stanley Printwhistle,Public,Bad,Black,Grey,Male,Yes,13,Mar-1995,New Earth,DC,<100
712,Cableman,Secret,Bad,Brown,Red,Male,Yes,2,Oct-1983,New Earth,DC,<10
713,Frances Kane,Public,Bad,Blue,Purple,Female,Yes,66,Mar-1982,New Earth,DC,<100
714,Amelinda Lopez,Secret,Bad,Brown,Black,Female,No,7,Mar-1987,New Earth,DC,<10
715,Zara,Secret,Bad,Black,Brown,Female,Yes,2,Sep-2001,New Earth,DC,<10
716,Razerkut,Secret,Bad,Auburn,Black,Female,Yes,5,Aug-1995,New Earth,DC,<10
717,Fong,Public,Bad,White,Black,Male,No,1,Mar-1996,New Earth,DC,<10
718,Prom Queen,Secret,Bad,Brown,Black,Female,Yes,1,May-1998,New Earth,DC,<10
719,Doctor Impossible,Secret,Bad,Blue,Black,Male,Yes,11,Oct-2006,New Earth,DC,<100
720,Edward I,Public,Bad,Grey,Black,Male,Yes,1,Feb-2011,New Earth,DC,<10
721,Nunchaku,Secret,Bad,Black,Brown,Male,Yes,2,Jun-1984,New Earth,DC,<10
722,Nina Close,Public,Bad,Brown,Black,Female,Yes,1,Nov-2007,New Earth,DC,<10
723,Elpis,Secret,Bad,Red,Black,Male,Yes,15,Jun-1975,New Earth,DC,<100
724,Jeffrey Franklin Burr,Secret,Bad,Black,Brown,Male,No,97,Mar-1976,New Earth,DC,<100
725,Mallow,Secret,Bad,Brown,Grey,Male,Yes,5,Aug-2007,New Earth,DC,<10
726,Anthony Woodward,Secret,Bad,Yellow,Black,Male,Yes,40,Aug-2001,New Earth,DC,<100
727,Pinball Wizard,Secret,Bad,Blue,Black,Male,Yes,3,Oct-1984,Earth-One,DC,<10
728,Virman Vundabar,Public,Bad,Blue,Black,Male,Yes,28,Dec-1971,New Earth,DC,<100
729,Hoogin,Public,Bad,Brown,Grey,Male,Yes,1,Apr-1972,New Earth,DC,<10
730,Joseph Carny,Non-dual,Bad,Blue,Black,Male,Yes,29,Jun-1982,New Earth,DC,<100
731,Lady Dragon,Secret,Bad,Brown,Black,Female,Yes,6,Dec-1994,New Earth,DC,<10
732,Lyle Bolton,Secret,Bad,Brown,Black,Male,Yes,22,Jan-1996,New Earth,DC,<100
733,David Cain,Public,Bad,Blue,Grey,Male,Yes,30,Jul-1999,New Earth,DC,<100
734,Amos Sharkey,Public,Bad,Brown,White,Male,Yes,2,Mar-1973,New Earth,DC,<10
735,Adrian Wentworth,Secret,Bad,Blue,White,Male,Yes,1,Dec-1995,New Earth,DC,<10
736,Constantine Stratos,Public,Bad,Blue,Red,Male,Yes,1,Aug-1987,New Earth,DC,<10
737,Jonathan Banks,Secret,Bad,Red,Blond,Male,Yes,2,Jun-2008,New Earth,DC,<10
738,Ronzin Daark,Public,Bad,Brown,Brown,Male,Yes,4,Jan-1992,New Earth,DC,<10
739,Diamond,Secret,Bad,Red,Blond,Female,Yes,4,May-2008,New Earth,DC,<10
740,Tattoo II,Public,Bad,White,Blond,Female,Yes,1,Mar-1997,New Earth,DC,<10
741,Golden Web,Secret,Bad,Yellow,Brown,Male,Yes,2,Jul-1983,New Earth,DC,<10
742,Kryb,Public,Bad,Black,Black,Female,No,25,Aug-2007,New Earth,DC,<100
743,Kondor,Public,Bad,Brown,Blond,Male,Yes,4,Jan-1992,New Earth,DC,<10
744,Nyola,Secret,Bad,Brown,Brown,Female,Yes,5,Sep-1940,Earth-Two,DC,<10
745,Rhombus,Public,Bad,Black,White,Male,Yes,2,Nov-1997,New Earth,DC,<10
746,Override,Public,Bad,Blue,Brown,Male,Yes,1,Sep-1997,New Earth,DC,<10
747,Micah Flint,Secret,Bad,White,Black,Male,Yes,9,Mar-1997,New Earth,DC,<10
748,Chair,Public,Bad,White,Brown,Male,Yes,2,Apr-2010,New Earth,DC,<10
749,Kitty Kumbata,Public,Bad,Green,Black,Female,Yes,8,Jul-2004,New Earth,DC,<10
750,Robert Coleman,Secret,Bad,Grey,Black,Male,Yes,10,Jul-1977,New Earth,DC,<10
751,Green Man,Public,Bad,Red,Bald,Male,No,68,May-1983,New Earth,DC,<100
752,Hitpin,Public,Bad,Black,Black,Female,Yes,1,Oct-1983,New Earth,DC,<10
753,Six of Spades II,Secret,Bad,Blue,Black,Female,Yes,1,Sep-2009,New Earth,DC,<10
754,K. Russell Abernathy,Public,Bad,Black,Green,Male,Yes,11,May-2006,New Earth,DC,<100
755,Serpenteen,Secret,Bad,Blue,White,Male,Yes,11,Mar-2000,New Earth,DC,<100
756,Cassandra Arnold,Public,Bad,Blue,Blond,Male,No,9,Jan-1992,New Earth,DC,<10
757,Jack Mobley,Secret,Bad,Green,White,Male,Yes,2,Jan-1993,New Earth,DC,<10
758,Wrath,Secret,Bad,Blue,Black,Male,No,2,Jun-1984,Earth-One,DC,<10
759,Lawrence Lance,Public,Bad,Blue,Blond,Male,No,23,Feb-1948,New Earth,DC,<100
760,Mophir,Public,Bad,Green,Red,Male,No,4,Jul-1963,New Earth,DC,<10
761,Ignition,Secret,Bad,Black,Blond,Male,Yes,19,Sep-2000,New Earth,DC,<100
762,Cybele Sahin,Secret,Bad,Brown,Black,Female,Yes,3,Apr-2010,New Earth,DC,<10
763,Rubber Maid,Secret,Bad,Brown,Black,Female,Yes,4,Aug-2004,New Earth,DC,<10
764,"Alan von Neumann, Jr.",Public,Bad,Blue,Blond,Male,Yes,4,Aug-2009,New Earth,DC,<10
765,Ramon Solomano,Public,Bad,Blue,White,Male,No,8,Dec-1941,New Earth,DC,<10
766,Josef Denisovich,Secret,Bad,Green,Blond,Male,Yes,4,Jan-1987,New Earth,DC,<10
767,Deadly Force,Secret,Bad,Blue,Brown,Male,Yes,2,Oct-2009,New Earth,DC,<10
768,Antaeus,Secret,Bad,White,Blond,Male,No,4,Oct-1984,New Earth,DC,<10
769,Spike II,Secret,Bad,Brown,Black,Male,Yes,2,Oct-2010,New Earth,DC,<10
770,Vitoria,Secret,Bad,Brown,Brown,Female,Yes,4,Dec-2009,New Earth,DC,<10
771,Ugly Man,Secret,Bad,Green,Black,Male,No,5,Dec-2009,New Earth,DC,<10
772,Deron Ved,Public,Bad,Blue,Red,Male,Yes,5,Oct-1986,Earth-One,DC,<10
773,Razorback,Secret,Bad,Blue,Black,Male,No,1,Feb-1988,New Earth,DC,<10
774,Nathaniel Finch,Public,Bad,Black,Brown,Male,Yes,14,Aug-1997,New Earth,DC,<100
775,Titus,Secret,Bad,Black,Black,Male,No,4,Mar-2008,New Earth,DC,<10
776,Harrier,Public,Bad,Blue,Blond,Male,Yes,7,Jan-1999,New Earth,DC,<10
777,Car-Vex,Public,Bad,Purple,Brown,Female,Yes,3,May-2010,New Earth,DC,<10
778,Dome,Secret,Bad,Blue,Black,Male,Yes,1,Oct-1999,New Earth,DC,<10
779,Phalanx,Secret,Bad,Orange,Black,Male,Yes,2,May-1994,New Earth,DC,<10
780,Jeannette,Secret,Bad,Blue,White,Female,Yes,35,Jan-2009,New Earth,DC,<100
781,Belial,Public,Bad,Red,Bald,Male,Yes,15,Mar-1987,New Earth,DC,<100
782,Gregor Dosynski,Secret,Bad,Yellow,Black,Male,No,4,Mar-1990,New Earth,DC,<10
783,Sabina De La Croix,Secret,Bad,Brown,White,Female,Yes,10,Dec-2006,New Earth,DC,<10
784,Luigi Maroni,Public,Bad,Brown,Grey,Male,No,2,Aug-1997,New Earth,DC,<10
785,Jonathan Warren,Secret,Bad,Blue,Blond,Male,Yes,10,Feb-2004,New Earth,DC,<10
786,Death Dinosaur,Non-dual,Bad,Red,Black,Male,Yes,3,Dec-2010,New Earth,DC,<10
787,Hellbender,Non-dual,Bad,Green,Black,Male,Yes,2,Feb-1988,New Earth,DC,<10
788,Queenie,Public,Bad,Black,Black,Female,No,8,Mar-1966,New Earth,DC,<10
789,Hfuhruhurr,Secret,Bad,Brown,Red,Male,Yes,3,Jan-1987,New Earth,DC,<10
790,Frank Tanner,Public,Bad,Brown,Black,Male,Yes,10,Jul-1977,New Earth,DC,<10
791,Poet II,Secret,Bad,Brown,Blond,Male,Yes,1,Apr-1990,New Earth,DC,<10
792,Edward Clariss,Secret,Bad,White,Bald,Male,Yes,6,Feb-1949,New Earth,DC,<10
793,Rumble III,Secret,Bad,Yellow,Black,Male,Yes,3,Sep-2009,New Earth,DC,<10
794,Darren Jones,Public,Bad,Blue,Black,Male,Yes,2,Aug-1990,New Earth,DC,<10
795,Jack of Hearts III,Secret,Bad,Blue,Blond,Male,Yes,2,Oct-2009,New Earth,DC,<10
796,Daystar,Secret,Bad,Brown,Black,Transgender,No,4,Oct-2009,New Earth,DC,<10
797,Sewer King,Unknown,Bad,White,Black,Male,No,1,Oct-2006,New Earth,DC,<10
798,Liu,Public,Bad,Brown,Red,Female,No,6,Aug-2007,New Earth,DC,<10
799,Jade Nguyen,Secret,Bad,Green,Black,Female,Yes,103,Aug-1983,New Earth,DC,<250
800,Toxic Tucker,Secret,Bad,Brown,Brown,Male,Yes,1,Dec-2010,New Earth,DC,<10
801,Spectrumonster,Secret,Bad,Blue,Black,Male,Yes,3,Jul-1987,New Earth,DC,<10
802,Jocasta,Secret,Bad,Red,Red,Female,Yes,4,Jul-1992,New Earth,DC,<10
803,Marc Navarone,Public,Bad,Brown,Brown,Male,No,4,Oct-2000,New Earth,DC,<10
804,John I,Public,Bad,Blue,White,Male,Yes,1,Feb-2011,New Earth,DC,<10
805,Roger Romaine,Public,Bad,White,Black,Male,Yes,5,Oct-1979,New Earth,DC,<10
806,Dawur,Secret,Bad,Blue,Blond,Male,Yes,6,May-2007,New Earth,DC,<10
807,Michael Patten,Secret,Bad,Brown,Brown,Male,Yes,1,Oct-1998,New Earth,DC,<10
808,Arnold Etchinson,Secret,Bad,Brown,Brown,Male,No,13,Jan-1991,New Earth,DC,<100
809,Kerry,Secret,Bad,Blue,White,Male,No,11,Mar-1966,New Earth,DC,<100
810,Evil,Public,Bad,Variable,Brown,Unknown,Yes,1,Jan-1982,Earth-Two,DC,<10
811,Duncan Pramble,Secret,Bad,Hazel,Black,Male,Yes,46,Jul-1960,New Earth,DC,<100
812,Darkstorm,Secret,Bad,Grey,Black,Male,No,1,Apr-1996,New Earth,DC,<10
813,Titaness,Secret,Bad,Blue,Red,Female,Yes,3,Oct-1983,New Earth,DC,<10
814,Craig Windrow,Public,Bad,Brown,Brown,Male,Yes,4,Oct-1997,New Earth,DC,<10
815,Death Angel,Public,Bad,Orange,Purple,Female,Yes,8,Aug-1993,New Earth,DC,<10
816,Kristopher Roderic,Public,Bad,Blue,Black,Male,No,13,May-2002,New Earth,DC,<100
817,Melmoth,Secret,Bad,Black,Black,Male,Yes,7,Aug-2005,New Earth,DC,<10
818,Chakal,Public,Bad,Blue,Black,Male,No,4,Sep-1979,New Earth,DC,<10
819,Clot,Public,Bad,Black,Green,Male,Yes,1,Jan-2008,New Earth,DC,<10
820,King of Spades IV,Secret,Bad,Black,Blond,Male,Yes,1,Feb-2002,New Earth,DC,<10
821,Akhlut,Secret,Bad,Black,Black,Male,No,2,Aug-2008,New Earth,DC,<10
822,Firebomb,Public,Bad,Yellow,No,Male,Yes,1,Apr-1995,New Earth,DC,<10
823,Glorious Godfrey,Secret,Bad,Black,Red,Male,Yes,42,Jul-1971,New Earth,DC,<100
824,Frederick Delmar,Secret,Bad,Blue,Brown,Male,Yes,1,Jan-1984,New Earth,DC,<10
825,Wildside,Secret,Bad,Brown,Brown,Male,Yes,3,Jan-1994,New Earth,DC,<10
826,Vartan Kevork,Public,Bad,White,Blond,Male,No,1,Nov-2002,New Earth,DC,<10
827,Joshua Stanzland,Public,Bad,Blue,Blond,Male,Yes,4,Aug-1998,New Earth,DC,<10
828,Thunderhand,Secret,Bad,Brown,Blond,Male,Yes,1,Jan-2006,New Earth,DC,<10
829,Three of Spades II,Secret,Bad,Yellow,Brown,Male,Yes,1,Apr-1992,New Earth,DC,<10
830,Bug-Eyed Bandit II,Secret,Bad,Multiple,Bald,Male,Yes,4,Oct-1990,New Earth,DC,<10
831,Hunter,Secret,Bad,Purple,White,Male,Yes,4,Apr-2010,New Earth,DC,<10
832,Eric Fine,Secret,Bad,Black,Blond,Male,Yes,2,Apr-2011,New Earth,DC,<10
833,Stanley Baumgarten,Secret,Bad,White,Black,Male,Yes,3,Apr-2005,New Earth,DC,<10
834,Bizarro Wonder Woman,Secret,Bad,Brown,Black,Female,Yes,3,Nov-2007,New Earth,DC,<10
835,Henri Zola,Secret,Bad,Black,Brown,Male,Yes,6,Apr-2011,New Earth,DC,<10
836,Protex,Secret,Bad,Photocellular,White,Male,Yes,6,Jan-1997,New Earth,DC,<10
837,Queen of Spades III,Secret,Bad,Brown,Black,Female,Yes,3,Oct-2005,New Earth,DC,<10
838,King Coal,Secret,Bad,Variable,Brown,Male,Yes,2,Mar-2010,New Earth,DC,<10
839,Prometheus,Secret,Bad,Blue,White,Male,No,34,Feb-1998,New Earth,DC,<100
840,Faith,Secret,Bad,Brown,Brown,Female,Yes,39,Oct-2002,New Earth,DC,<100
841,Queequeg,Secret,Bad,Blue,Black,Male,Yes,3,Jan-1992,New Earth,DC,<10
842,Brendt Sorensen,Secret,Bad,Green,Red,Male,Yes,2,Jan-2011,New Earth,DC,<10
843,Maniak,Public,Bad,Yellow,Blond,Male,Yes,1,Sep-1981,New Earth,DC,<10
844,Owen Mercer,Secret,Bad,Blue,Red,Male,No,78,Oct-2004,New Earth,DC,<100
845,Anica Balcescu,Secret,Bad,Brown,Brown,Female,Yes,8,Sep-2008,New Earth,DC,<10
846,Anthony Scarapelli,Public,Bad,Brown,Black,Male,No,6,Dec-1982,New Earth,DC,<10
847,Remington Cord,Secret,Bad,Variable,Brown,Male,Yes,8,Aug-1968,New Earth,DC,<10
848,Stompa,Public,Bad,Purple,Red,Female,Yes,46,Feb-1972,New Earth,DC,<100
849,Richard Hertz,Secret,Bad,Black,Black,Male,No,13,Feb-1986,New Earth,DC,<100
850,Narok,Public,Bad,Brown,Bald,Male,No,2,Jan-2010,New Earth,DC,<10
851,James Craddock,Public,Bad,Blue,Brown,Male,No,52,Oct-1947,New Earth,DC,<100
852,Ace of Spades VI,Secret,Bad,Blue,Black,Female,Yes,1,Dec-2008,New Earth,DC,<10
853,Ghast,Secret,Bad,Black,Black,Male,Yes,28,Mar-1962,New Earth,DC,<100
854,Adolf Hitler Clone,Secret,Bad,Blue,Black,Male,No,3,Jun-1986,New Earth,DC,<10
855,Jinx,Secret,Bad,Purple,Brown,Female,Yes,30,Aug-1985,New Earth,DC,<100
856,Glommer,Secret,Bad,Blue,Blond,Unknown,Yes,1,Mar-1987,New Earth,DC,<10
857,Johnny Vitti,Public,Bad,Blue,Brown,Male,No,2,Feb-1987,New Earth,DC,<10
858,Tracker,Public,Bad,Black,Brown,Male,No,4,Sep-1989,New Earth,DC,<10
859,Eldon Adams,Public,Bad,Brown,Black,Male,No,4,Feb-1996,New Earth,DC,<10
860,Child and Flaw,Secret,Bad,Black,Blond,Male,Yes,22,Jun-1986,New Earth,DC,<100
861,Long Tom,Public,Bad,Yellow,Blond,Male,No,3,Feb-1999,New Earth,DC,<10
862,Scandal Savage,Secret,Bad,Brown,Brown,Female,Yes,65,Jul-2005,New Earth,DC,<100
863,Andrew Haskell,Public,Bad,Blue,Blond,Male,No,2,Dec-1988,New Earth,DC,<10
864,Auctioneer,Public,Bad,Green,Grey,Male,Yes,4,Sep-2006,New Earth,DC,<10
865,Lava Lord,Public,Bad,Red,Black,Male,Yes,3,Feb-1999,New Earth,DC,<10
866,Felicia,Non-dual,Bad,Blue,White,Female,Yes,1,Feb-2006,New Earth,DC,<10
867,Death-Doll,Secret,Bad,Blue,Blond,Female,Yes,2,Oct-1996,New Earth,DC,<10
868,Misanthrope,Secret,Bad,Black,Black,Male,Yes,1,Aug-1988,New Earth,DC,<10
869,Fay Gunn,Public,Bad,Blue,White,Female,Yes,3,Jun-1987,New Earth,DC,<10
870,Steelhawk,Secret,Bad,Green,Black,Male,Yes,3,Jun-1994,New Earth,DC,<10
871,Shellshock,Secret,Bad,Black,Green,Female,Yes,3,Jul-1994,New Earth,DC,<10
872,Janice Porter,Public,Bad,Blue,Blond,Female,No,13,Dec-1999,New Earth,DC,<100
873,Three of Spades III,Non-dual,Bad,Blue,Black,Male,No,1,Oct-2009,New Earth,DC,<10
874,Agrippina,Secret,Bad,Black,Blue,Female,No,3,Sep-2002,New Earth,DC,<10
875,Jolt II,Secret,Bad,Brown,Brown,Female,Yes,2,Jan-1992,New Earth,DC,<10
876,Morris Major,Secret,Bad,Blue,Brown,Male,Yes,1,Jan-2011,New Earth,DC,<10
877,Leah Wasserman,Secret,Bad,Blue,White,Female,No,18,Nov-1984,New Earth,DC,<100
878,Vance Vanucci,Public,Bad,Blue,Blond,Male,Yes,6,May-1985,New Earth,DC,<10
879,Green of the Rainbow Raiders,Secret,Bad,Brown,Grey,Female,No,3,Feb-2005,New Earth,DC,<10
880,"Peter Merkel, Jr.",Secret,Bad,Grey,Red,Male,Yes,72,Jul-2005,New Earth,DC,<100
881,Green Cigarette,Secret,Bad,Yellow,Grey,Male,Yes,5,Jun-1998,New Earth,DC,<10
882,James,Public,Bad,Red,Black,Male,Yes,1,Dec-2008,New Earth,DC,<10
883,Grant Wilson,Secret,Bad,Blue,Blond,Male,No,25,Nov-1980,New Earth,DC,<100
884,Layla Adams,Secret,Bad,Gold,Brown,Female,Yes,1,Jun-2008,New Earth,DC,<10
885,Walter Pratt,Public,Bad,Blue,White,Male,No,8,Mar-2005,New Earth,DC,<10
886,Vortigar,Public,Bad,Orange,Brown,Male,Yes,4,Mar-2007,New Earth,DC,<10
887,Penny Dreadful,Secret,Bad,Blue,Red,Female,No,13,Aug-1985,New Earth,DC,<100
888,Thomas Trigger,Public,Bad,Green,Red,Male,No,16,Oct-1993,New Earth,DC,<100
889,Tala,Public,Bad,Brown,Black,Female,Yes,19,Dec-1969,New Earth,DC,<100
890,Ding-Dong Daddy,Secret,Bad,Black,Black,Male,Yes,3,Jun-1966,New Earth,DC,<10
891,Xavier Purvis,Secret,Bad,Blue,Blond,Male,Yes,1,Nov-1986,New Earth,DC,<10
892,John Dolan,Public,Bad,Brown,Brown,Male,Yes,1,Aug-1961,Earth-One,DC,<10
893,Julianna Hut\u00f6ff,Public,Bad,Blue,Red,Female,No,10,Mar-1994,New Earth,DC,<10
894,Red Jack,Secret,Bad,Blue,Grey,Male,No,5,Jun-1989,New Earth,DC,<10
895,Rocco Togg,Public,Bad,Blue,Grey,Male,Yes,2,Dec-1940,New Earth,DC,<10
896,Confessor,Secret,Bad,Black,Black,Male,Yes,14,Aug-1982,New Earth,DC,<100
897,Joseph Blackfire,Public,Bad,Blue,White,Male,No,7,Aug-1988,New Earth,DC,<10
898,Todd Oszechorski,Secret,Bad,Brown,Blond,Male,Yes,4,Dec-2001,New Earth,DC,<10
899,Danton Black,Secret,Bad,Blue,Black,Male,Yes,53,Mar-1978,New Earth,DC,<100
900,Strongarm,Secret,Bad,Brown,Brown,Male,Yes,1,Jan-2007,New Earth,DC,<10
901,Sylvan Scofield,Secret,Bad,Brown,Brown,Female,Yes,4,Oct-2000,New Earth,DC,<10
902,Angst,Public,Bad,Red,Black,Male,Yes,1,Oct-1991,New Earth,DC,<10
903,Lucas McGill,Secret,Bad,Green,Black,Male,No,1,Dec-1987,New Earth,DC,<10
904,Slig,Public,Bad,Red,Brown,Male,No,13,May-1971,New Earth,DC,<100
905,Red of the Rainbow Raiders,Secret,Bad,Green,Red,Male,No,3,Feb-2005,New Earth,DC,<10
906,Bounty,Secret,Bad,Brown,Black,Male,Yes,3,Aug-1995,New Earth,DC,<10
907,Black Barax,Secret,Bad,Gold,Black,Male,Yes,2,Dec-2002,New Earth,DC,<10
908,Dean Mayland,Public,Bad,Yellow,Black,Male,Yes,8,Sep-2006,New Earth,DC,<10
909,Spaulding,Public,Bad,Black,Black,Male,Yes,2,Sep-1987,New Earth,DC,<10
910,Kwaku Anansi,Public,Bad,Red,Red,Male,Yes,6,Sep-2008,New Earth,DC,<10
911,Derek Tolliver,Public,Bad,Blue,Brown,Male,No,8,Oct-1987,New Earth,DC,<10
912,Kellogg,Secret,Bad,Blue,Brown,Male,No,2,Aug-2005,New Earth,DC,<10
913,Doctor Cummings,Public,Bad,Hazel,Red,Female,Yes,1,Jun-1987,New Earth,DC,<10
914,Daniel Tran,Secret,Bad,Brown,Black,Male,No,8,Dec-2002,New Earth,DC,<10
915,Iron Maiden,Secret,Bad,Green,Red,Female,Yes,6,Jun-2011,New Earth,DC,<10
916,Ricochet II,Non-dual,Bad,Black,Black,Male,No,2,May-1994,New Earth,DC,<10
917,Vice,Public,Bad,Black,Red,Male,No,12,Dec-2008,New Earth,DC,<100
918,Richard Redditch,Secret,Bad,Blue,Red,Male,Yes,4,Mar-1989,New Earth,DC,<10
919,Alexander Sartorius,Public,Bad,Red,Blond,Male,Yes,40,May-1977,New Earth,DC,<100
920,Anatoli Kalunnin,Non-dual,Bad,Black,Black,Male,No,4,Jun-1991,New Earth,DC,<10
921,Jonathan Kelsey,Secret,Bad,Brown,Grey,Male,Yes,3,Jul-1982,Earth-One,DC,<10
922,Curse,Secret,Bad,Blue,Variable,Male,Yes,5,Oct-2003,New Earth,DC,<10
923,Sun-Chained-In-Ink,Public,Bad,Black,Red,Male,Yes,1,Jul-2008,New Earth,DC,<10
924,Madame X,Secret,Bad,Blue,White,Female,Yes,2,Jan-2002,New Earth,DC,<10
925,Neron,Secret,Bad,White,Blond,Male,Yes,73,Nov-1995,New Earth,DC,<100
926,Neil Borman,Secret,Bad,White,Red,Male,Yes,6,Aug-2001,New Earth,DC,<10
927,Red-Eye,Secret,Bad,Blue,Brown,Male,Yes,1,Dec-1985,New Earth,DC,<10
928,Jason Burr,Public,Bad,Black,Blond,Male,Yes,17,Mar-1976,New Earth,DC,<100
929,Nunzio,Public,Bad,Brown,Black,Male,Yes,12,Aug-1997,New Earth,DC,<100
930,Grendel,Public,Bad,Brown,Black,Male,No,13,May-1975,New Earth,DC,<100
931,Kimon Tanaka,Public,Bad,Black,Black,Male,Yes,5,Dec-1994,New Earth,DC,<10
932,Hallucinatra,Secret,Bad,Red,White,Male,Yes,3,Aug-2002,New Earth,DC,<10
933,Mist I,Secret,Bad,Blue,White,Male,No,45,Oct-1941,New Earth,DC,<100
934,Zinnac,Secret,Bad,Blue,Blond,Male,Yes,8,Sep-1997,New Earth,DC,<10
935,Claudius Tull,Public,Bad,Blue,White,Male,No,8,Oct-1984,New Earth,DC,<10
936,Rollo,Public,Bad,Green,Black,Male,Yes,4,Mar-1995,New Earth,DC,<10
937,Dickson Kurata,Public,Bad,Blue,White,Male,Yes,1,Mar-2002,New Earth,DC,<10
938,Scarth,Public,Bad,Brown,Blond,Male,Yes,6,Jan-1995,New Earth,DC,<10
939,Swarm,Secret,Bad,Black,Red,Female,Yes,1,Aug-1983,New Earth,DC,<10
940,Erasmus Rayne,Public,Bad,Blue,Brown,Male,No,3,Jul-2003,New Earth,DC,<10
941,Drama King,Secret,Bad,Brown,Blond,Male,Yes,1,Dec-2010,New Earth,DC,<10
942,NKVDemon III,Secret,Bad,Red,Brown,Male,No,3,Nov-1997,New Earth,DC,<10
943,Despero,Public,Bad,Yellow,Grey,Male,Yes,98,Nov-1960,New Earth,DC,<100
944,Leslie Anderson,Public,Bad,Brown,Brown,Female,Yes,19,Nov-2003,New Earth,DC,<100
945,Alexander Petrov,Secret,Bad,Black,Black,Male,No,3,Nov-2003,New Earth,DC,<10
946,Giuana,Public,Bad,Brown,Brown,Female,No,4,Aug-2009,New Earth,DC,<10
947,Michael Sommers,Public,Bad,Blue,Black,Male,Yes,3,Feb-2003,New Earth,DC,<10
948,Kiriazis,Public,Bad,Blue,White,Female,Yes,7,Feb-2008,New Earth,DC,<10
949,Edwin Gauss,Secret,Bad,Brown,Black,Male,Yes,9,Oct-1999,New Earth,DC,<10
950,Waterman,Secret,Bad,Blue,Black,Male,No,4,Jul-1999,New Earth,DC,<10
951,Rajak Darkraven,Public,Bad,Brown,Black,Male,Yes,3,Feb-2003,New Earth,DC,<10
952,Karna,Public,Bad,Brown,Black,Female,Yes,3,Aug-2007,New Earth,DC,<10
953,Ishi-Shujou,Public,Bad,Black,Black,Male,Yes,2,Dec-1999,New Earth,DC,<10
954,Moe Blum,Secret,Bad,Blue,Grey,Male,Yes,3,Apr-2008,New Earth,DC,<10
955,Kilg%re,Public,Bad,Photocellular,Black,Genderless,Yes,24,Aug-1987,New Earth,DC,<100
956,Concord,Public,Bad,Blue,Bald,Male,Yes,3,Nov-1989,New Earth,DC,<10
957,Dana Winters,Public,Bad,Black,Brown,Female,No,41,Dec-1994,New Earth,DC,<100
958,Aleister Hook,Secret,Bad,Red,White,Male,Yes,7,Mar-1988,New Earth,DC,<10
959,Shivering Jemmy,Secret,Bad,Red,Blond,Female,Yes,3,May-1991,New Earth,DC,<10
960,Mortimer Drake,Secret,Bad,Brown,Brown,Male,Yes,32,Nov-1943,New Earth,DC,<100
961,Phineas Quayle,Public,Bad,Blue,White,Male,Yes,1,Jul-1985,New Earth,DC,<10
962,Serpentina,Public,Bad,Grey,Black,Female,Yes,2,Oct-1983,New Earth,DC,<10
963,Hyper-Adapter,Public,Bad,Red,Black,Genderless,Yes,11,Aug-1990,New Earth,DC,<100
964,Lucia,Secret,Bad,Brown,Black,Female,Yes,4,Jul-2005,New Earth,DC,<10
965,Amazo,Public,Bad,Red,Blond,Male,Yes,71,Jul-1960,New Earth,DC,<100
966,Plunder,Secret,Bad,Black,Brown,Male,Yes,18,Oct-2000,New Earth,DC,<100
967,Shalir,Secret,Bad,Brown,Brown,Female,Yes,1,Sep-1991,New Earth,DC,<10
968,Romat-Ru,Public,Bad,Black,Brown,Male,Yes,28,Aug-2007,New Earth,DC,<100
969,Bizarro Green Lantern,Secret,Bad,Green,Brown,Male,Yes,4,Nov-2007,New Earth,DC,<10
