,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
1252,Blackout,Secret,Bad,Red,White,Male,Yes,56,Jun-1990,Earth-616,Marvel,<100
1253,Pasco,Public,Bad,Black,Black,Male,No,1,Nov-2006,Earth-616,Marvel,<10
1254,Mister Clean,Secret,Bad,Red,Bald,Male,Yes,1,Jan-1986,Earth-616,Marvel,<10
1255,Norman Harold Osborn,Non-dual,Bad,Blue,Brown,Male,Yes,92,Apr-1985,Earth-616,Marvel,<100
1256,George Brinner,Public,Bad,Black,Black,Male,Yes,1,Feb-1942,Earth-616,Marvel,<10
1257,Ossawa,Public,Bad,Green,Bald,Female,No,1,Mar-1951,Earth-616,Marvel,<10
1258,James Marks,Secret,Bad,Blue,Blond,Male,Yes,16,Apr-1981,Earth-616,Marvel,<100
1259,Tisiphone,Secret,Bad,Yellow,Blond,Female,Yes,5,Sep-1996,Earth-616,Marvel,<10
1260,Josh Kittling,Public,Bad,Blue,Black,Male,Yes,13,Jan-1969,Earth-616,Marvel,<100
1261,Godseye,Non-dual,Bad,Green,No,Unknown,Yes,5,Jan-2006,Earth-616,Marvel,<10
1262,Cyborg,Public,Bad,Blue,Purple,Male,Yes,1,Apr-1970,Earth-616,Marvel,<10
1263,Harlan Krueger,Secret,Bad,Blue,Bald,Male,No,14,Nov-1973,Earth-616,Marvel,<100
1264,Gabriel Gant,Secret,Bad,Black,Black,Male,Yes,1,May-1993,Earth-616,Marvel,<10
1265,Jennifer Glatzer,Public,Bad,Blue,Blond,Female,Yes,2,Aug-1973,Earth-616,Marvel,<10
1266,Gyrk,Public,Bad,Red,Black,Male,Yes,1,Sep-1987,Earth-616,Marvel,<10
1267,Bridget Warner,Secret,Bad,Brown,Black,Female,Yes,1,Nov-1999,Earth-616,Marvel,<10
1268,Hanna Verschlagen,Secret,Bad,Black,Black,Female,No,2,Jan-1995,Earth-616,Marvel,<10
1269,Zoroba,Non-dual,Bad,White,Brown,Male,Yes,1,May-1950,Earth-616,Marvel,<10
1270,8-Ball II,Secret,Bad,Brown,Grey,Male,Yes,1,Sep-2009,Earth-616,Marvel,<10
1271,Lucrezia Borgia,Non-dual,Bad,Blue,Brown,Female,Yes,5,Jul-1950,Earth-616,Marvel,<10
1272,Zander Rice,Non-dual,Bad,Blue,Brown,Male,No,8,Mar-2005,Earth-616,Marvel,<10
1273,Quicksand,Secret,Bad,Yellow,White,Female,Yes,34,Jun-1988,Earth-616,Marvel,<100
1274,William Liu,Secret,Bad,Brown,Black,Male,No,2,Feb-1981,Earth-616,Marvel,<10
1275,Dhasha Khan,Non-dual,Bad,Brown,Black,Male,No,5,Dec-1975,Earth-616,Marvel,<10
1276,Morlun,Non-dual,Bad,Red,Black,Male,Yes,32,Jun-2001,Earth-616,Marvel,<100
1277,Nebulon,Secret,Bad,Red,No,Male,No,20,May-1974,Earth-616,Marvel,<100
1278,Shirow Ishihara,Secret,Bad,Black,Black,Male,Yes,3,May-1999,Earth-616,Marvel,<10
1279,Hector,Secret,Bad,Brown,Black,Male,Yes,1,Feb-1993,Earth-616,Marvel,<10
1280,Domitian,Secret,Bad,White,White,Male,Yes,2,Mar-1995,Earth-616,Marvel,<10
1281,Mandy,Secret,Bad,Brown,Red,Female,Yes,1,Mar-2003,Earth-616,Marvel,<10
1282,Sasha Pokryshkin,Secret,Bad,Blue,Blond,Male,Yes,2,Oct-1992,Earth-616,Marvel,<10
1283,Marabeth,Secret,Bad,Black,Brown,Female,Yes,1,Sep-2001,Earth-616,Marvel,<10
1284,Cholly,Public,Bad,Brown,Brown,Male,Yes,1,Apr-1987,Earth-616,Marvel,<10
1285,Susan Hayakawa,Secret,Bad,Green,Black,Female,Yes,2,Mar-1986,Earth-616,Marvel,<10
1286,Scarlet Fasinera,Secret,Bad,Blue,Red,Female,Yes,14,Dec-1981,Earth-616,Marvel,<100
1287,Doombringer,Secret,Bad,Blue,No,Unknown,Yes,3,Nov-1997,Earth-616,Marvel,<10
1288,Moomba,Public,Bad,Red,Black,Male,Yes,3,Sep-1961,Earth-616,Marvel,<10
1289,Geech,Secret,Bad,Blue,Black,Male,Yes,1,Dec-2004,Earth-616,Marvel,<10
1290,C6,Public,Bad,Brown,Black,Unknown,No,1,Aug-1969,Earth-616,Marvel,<10
1291,Willis Hayworth,Public,Bad,Yellow,Black,Male,Yes,7,Dec-1991,Earth-616,Marvel,<10
1292,Masquerader,Secret,Bad,Red,Blond,Male,Yes,1,Dec-1965,Earth-616,Marvel,<10
1293,Lord Deathstrike,Secret,Bad,Brown,White,Male,Yes,20,Jul-2011,Earth-616,Marvel,<100
1294,G.I. Max,Secret,Bad,Brown,Brown,Male,No,2,Jul-1987,Earth-616,Marvel,<10
1295,Mike Fallon,Secret,Bad,Brown,Black,Male,Yes,1,Apr-1961,Earth-616,Marvel,<10
1296,Dina,Public,Bad,Blue,Blond,Female,Yes,5,Mar-1987,Earth-616,Marvel,<10
1297,Arthur Goddard,Secret,Bad,Brown,Bald,Male,Yes,13,Jul-1986,Earth-616,Marvel,<100
1298,Gideon,Secret,Bad,Blue,White,Male,No,31,Feb-1991,Earth-616,Marvel,<100
1299,Count Varnis,Secret,Bad,Blue,Black,Male,No,1,Mar-1943,Earth-616,Marvel,<10
1300,Hepzibah,Public,Bad,Blue,White,Unknown,No,3,Apr-1991,Earth-616,Marvel,<10
1301,Cobalt,Non-dual,Bad,Blue,Grey,Male,Yes,2,Aug-1990,Earth-616,Marvel,<10
1302,Phee,Secret,Bad,Grey,Brown,Male,Yes,2,Jun-1989,Earth-616,Marvel,<10
1303,Lily Hollister,Public,Bad,Brown,Black,Female,Yes,64,Jan-2008,Earth-616,Marvel,<100
1304,Sudd,Secret,Bad,Brown,No,Male,Yes,1,Jan-1978,Earth-616,Marvel,<10
1305,Doctor Ogada,Secret,Bad,Silver,Bald,Male,Yes,3,Aug-1997,Earth-616,Marvel,<10
1306,Lurking Unknown,Secret,Bad,Black,Bald,Male,Yes,10,Jan-1967,Earth-616,Marvel,<10
1307,F.R. Crozier,Public,Bad,Blue,White,Male,Yes,11,Jul-1986,Earth-616,Marvel,<100
1308,X,Public,Bad,Blue,Black,Male,No,1,Aug-2002,Earth-616,Marvel,<10
1309,Antoine Delsoin,Public,Bad,Brown,Black,Male,Yes,13,Nov-1978,Earth-616,Marvel,<100
1310,Elena King,Secret,Bad,Yellow,Black,Female,Yes,1,Sep-1946,Earth-616,Marvel,<10
1311,Dorrek VII,Public,Bad,Green,Bald,Male,No,24,Sep-1963,Earth-616,Marvel,<100
1312,Martian Who Stole a City,Secret,Bad,Yellow,Blond,Male,Yes,3,May-1962,Earth-616,Marvel,<10
1313,Yelena Belova,Secret,Bad,Blue,Blond,Female,No,37,Mar-1999,Earth-616,Marvel,<100
1314,Calcabrina,Secret,Bad,Blue,Blond,Female,Yes,4,Dec-2012,Earth-616,Marvel,<10
1315,Otto Rabe,Non-dual,Bad,Blue,Black,Male,Yes,8,Jan-1965,Earth-616,Marvel,<10
1316,Rosten,Public,Bad,Blue,Brown,Female,Yes,3,Jan-1994,Earth-616,Marvel,<10
1317,Rorkannu,Non-dual,Bad,Brown,No,Male,Yes,2,Sep-2006,Earth-616,Marvel,<10
1318,Mahapralaya,Secret,Bad,Yellow,Grey,Male,No,2,Apr-1998,Earth-616,Marvel,<10
1319,Fritz Mueller,Public,Bad,Blue,Black,Male,Yes,1,Apr-1944,Earth-616,Marvel,<10
1320,Johann Fennhoff,Public,Bad,Blue,Red,Male,Yes,56,Nov-1968,Earth-616,Marvel,<100
1321,Alexander Woolcot,Secret,Bad,Blue,Red,Male,Yes,11,Mar-1986,Earth-616,Marvel,<100
1322,Cylla,Secret,Bad,Blue,Black,Female,Yes,1,Nov-1975,Earth-616,Marvel,<10
1323,Emeneya Nkrumah,Public,Bad,Brown,Black,Male,Yes,1,Mar-1994,Earth-616,Marvel,<10
1324,Aaron Verne,Public,Bad,White,Bald,Male,Yes,2,Dec-1980,Earth-616,Marvel,<10
1325,Indra,Secret,Bad,Blue,Black,Unknown,Yes,3,Oct-1982,Earth-616,Marvel,<10
1326,Hunger,Secret,Bad,Blue,White,Male,Yes,9,Jan-1997,Earth-616,Marvel,<10
1327,Enrakt,Secret,Bad,Red,Brown,Male,Yes,6,Aug-1999,Earth-616,Marvel,<10
1328,Gene Lorrene,Secret,Bad,Brown,Black,Male,Yes,3,Jun-2005,Earth-616,Marvel,<10
1329,Asmodeus,Secret,Bad,Yellow,Black,Male,No,18,Feb-1981,Earth-616,Marvel,<100
1330,Warhawk,Secret,Bad,Red,White,Unknown,Yes,1,Dec-1977,Earth-616,Marvel,<10
1331,Xxan Xxar,Non-dual,Bad,Red,No,Male,Yes,2,Dec-1983,Earth-616,Marvel,<10
1332,Josey Thomas,Non-dual,Bad,Blue,Black,Female,No,4,Aug-1988,Earth-616,Marvel,<10
1333,Archibald Dyker,Secret,Bad,Blue,No,Male,Yes,33,Nov-1976,Earth-616,Marvel,<100
1334,Camazotz,Secret,Bad,White,Bald,Male,Yes,4,Aug-2012,Earth-616,Marvel,<10
1335,Haunch,Secret,Bad,White,Blond,Unknown,Yes,6,Sep-1981,Earth-616,Marvel,<10
1336,Vanna White,Non-dual,Bad,Green,Blond,Female,Yes,1,Oct-1988,Earth-616,Marvel,<10
1337,Black Knight,Secret,Bad,Blue,Black,Male,Yes,2,May-2004,Earth-616,Marvel,<10
1338,Barium,Non-dual,Bad,White,No,Unknown,Yes,2,Sep-1997,Earth-616,Marvel,<10
1339,Dracus,Non-dual,Bad,Blue,Black,Male,Yes,3,Feb-1974,Earth-616,Marvel,<10
1340,Inza,Secret,Bad,Brown,Brown,Female,Yes,4,Nov-2001,Earth-616,Marvel,<10
1341,Red Corker,Public,Bad,Green,Red,Male,No,1,Apr-1940,Earth-616,Marvel,<10
1342,El Caiman,Secret,Bad,Red,Grey,Male,No,1,Aug-1988,Earth-616,Marvel,<10
1343,George Prufrock,Secret,Bad,Blue,Brown,Male,Yes,5,Jun-1990,Earth-616,Marvel,<10
1344,Daniel Edge,Non-dual,Bad,Black,Brown,Male,No,3,Aug-1996,Earth-616,Marvel,<10
1345,Arioch,Secret,Bad,Black,White,Unknown,Yes,1,Apr-1988,Earth-616,Marvel,<10
1346,Slugger Johnson,Secret,Bad,Black,Red,Unknown,Yes,2,Jul-1973,Earth-616,Marvel,<10
1347,Skullcrasher,Secret,Bad,Black,Black,Male,Yes,1,Apr-1992,Earth-616,Marvel,<10
1348,Singa,Public,Bad,Blue,Black,Male,No,1,Mar-1941,Earth-616,Marvel,<10
1349,Carlo Cervello,Public,Bad,Green,White,Male,Yes,1,Jan-1986,Earth-616,Marvel,<10
1350,Stephen Morgan,Secret,Bad,Green,Black,Male,No,1,Oct-1940,Earth-616,Marvel,<10
1351,Touch,Secret,Bad,Yellow,Bald,Female,Yes,1,Oct-1988,Earth-616,Marvel,<10
1352,Medusa,Secret,Bad,Green,Green,Female,No,5,Jan-1953,Earth-616,Marvel,<10
1353,Setanta,Public,Bad,Brown,Black,Male,Yes,2,Jan-2006,Earth-616,Marvel,<10
1354,Kerjos,Non-dual,Bad,Yellow,Black,Male,Yes,1,Dec-1989,Earth-616,Marvel,<10
1355,Mongoose,Secret,Bad,Brown,Bald,Male,Yes,18,Dec-1986,Earth-616,Marvel,<100
1356,Nathan Cooper,Secret,Bad,Blue,No,Male,Yes,7,Feb-1977,Earth-616,Marvel,<10
1357,Jefferson Chambers,Public,Bad,Yellow,Black,Male,Yes,3,Oct-2012,Earth-616,Marvel,<10
1358,Alhambra,Secret,Bad,Green,Black,Female,Yes,1,Aug-1975,Earth-616,Marvel,<10
1359,Omegex,Secret,Bad,Blue,No,Male,Yes,7,Mar-2011,Earth-616,Marvel,<10
1360,Mangler,Secret,Bad,Brown,Black,Male,Yes,2,Aug-1976,Earth-616,Marvel,<10
1361,Delia Childress,Public,Bad,White,Black,Female,Yes,1,Feb-1981,Earth-616,Marvel,<10
1362,Jeffrey Garrett,Secret,Bad,Blue,Blond,Male,No,9,Mar-2003,Earth-616,Marvel,<10
1363,Christopher Summers,Secret,Bad,Multiple,Green,Male,No,3,Apr-1991,Earth-616,Marvel,<10
1364,Chiroptera,Secret,Bad,Brown,Bald,Male,Yes,1,Jan-1975,Earth-616,Marvel,<10
1365,Observer YJ-18,Public,Bad,White,Brown,Male,Yes,2,Jun-1978,Earth-616,Marvel,<10
1366,VaRikk,Secret,Bad,Green,Red,Male,Yes,5,Oct-2008,Earth-616,Marvel,<10
1367,Paranoia,Secret,Bad,Green,Red,Unknown,Yes,3,Dec-1993,Earth-616,Marvel,<10
1368,Famine,Secret,Bad,Yellow,Black,Female,No,1,Jun-2013,Earth-616,Marvel,<10
1369,Short Circuit,Secret,Bad,Purple,Blond,Male,Yes,2,Oct-1993,Earth-616,Marvel,<10
1370,Kraa,Secret,Bad,Blue,Brown,Male,Yes,1,Jun-1961,Earth-616,Marvel,<10
1371,Supreme Hydra,Secret,Bad,Red,No,Male,No,1,Jul-1968,Earth-616,Marvel,<10
1372,Sergio Torres,Secret,Bad,Brown,Black,Male,Yes,8,Dec-1995,Earth-616,Marvel,<10
1373,Ruseef,Public,Bad,Blue,No,Male,Yes,1,Oct-1973,Earth-616,Marvel,<10
1374,Kreutzmann,Public,Bad,Black,Blond,Male,Yes,2,Sep-1990,Earth-616,Marvel,<10
1375,Falzone,Public,Bad,Brown,Brown,Male,No,2,Apr-2002,Earth-616,Marvel,<10
1376,Darius Zorn,Public,Bad,Black,Black,Male,Yes,2,Oct-1960,Earth-616,Marvel,<10
1377,Park Prowler,Secret,Bad,Brown,Blond,Male,Yes,1,Nov-1986,Earth-616,Marvel,<10
1378,Miss Locke,Secret,Bad,Blue,Black,Female,No,39,Jan-1978,Earth-616,Marvel,<100
1379,Dexter Rayne,Public,Bad,Blue,Brown,Male,Yes,1,Jun-1989,Earth-616,Marvel,<10
1380,MX39147,Secret,Bad,Brown,Black,Female,No,10,Feb-1984,Earth-616,Marvel,<10
1381,Harpy,Public,Bad,Blue,Yellow,Female,Yes,1,Dec-1985,Earth-616,Marvel,<10
1382,Modebl,Secret,Bad,Red,No,Male,Yes,2,Apr-1943,Earth-616,Marvel,<10
1383,Necromancer,Public,Bad,Blue,No,Male,Yes,5,May-1993,Earth-616,Marvel,<10
1384,Adam II,Secret,Bad,Blue,No,Male,Yes,11,Aug-1977,Earth-616,Marvel,<100
1385,Slasher,Secret,Bad,Blue,Brown,Male,Yes,2,Sep-1971,Earth-616,Marvel,<10
1386,Robot X,Public,Bad,Blue,No,Unknown,Yes,2,Sep-1961,Earth-616,Marvel,<10
1387,Kylor,Public,Bad,Red,No,Male,Yes,7,Oct-1987,Earth-616,Marvel,<10
1388,Chastity McBryde,Public,Bad,Blue,Blond,Female,Yes,4,Dec-1986,Earth-616,Marvel,<10
1389,Trull,Public,Bad,Black,Black,Male,Yes,2,Apr-1970,Earth-616,Marvel,<10
1390,Jackson Day,Secret,Bad,Red,White,Male,Yes,43,Dec-1976,Earth-616,Marvel,<100
1391,Bouncing Betty,Secret,Bad,Blue,Blond,Female,Yes,9,Nov-2009,Earth-616,Marvel,<10
1392,Bront,Non-dual,Bad,Brown,No,Male,Yes,3,Apr-1993,Earth-616,Marvel,<10
1393,Max Lohmer,Non-dual,Bad,Blue,Blond,Male,Yes,14,Jul-2006,Earth-616,Marvel,<100
1394,Korath,Non-dual,Bad,Black,Brown,Male,No,2,May-1983,Earth-616,Marvel,<10
1395,Richard Janus,Public,Bad,Brown,Brown,Male,Yes,8,Feb-1971,Earth-616,Marvel,<10
1396,Nogatmi,Secret,Bad,Blue,Black,Male,No,1,Dec-1943,Earth-616,Marvel,<10
1397,Edward Vanelli,Secret,Bad,Brown,Bald,Male,Yes,1,Jan-1991,Earth-616,Marvel,<10
1398,Nicos Pelletier,Public,Bad,Blue,Bald,Male,Yes,1,May-1991,Earth-616,Marvel,<10
1399,Jolen,Secret,Bad,White,Brown,Male,Yes,17,Aug-2003,Earth-616,Marvel,<100
1400,Heavy Metal Jacket,Secret,Bad,Green,Black,Male,Yes,1,Jul-1990,Earth-616,Marvel,<10
1401,Loki Laufeyson,Public,Bad,Brown,Black,Male,No,12,Nov-1996,Earth-616,Marvel,<100
1402,Johann,Public,Bad,Brown,Bald,Male,Yes,3,Oct-1989,Earth-616,Marvel,<10
1403,Goliath,Secret,Bad,Brown,Blond,Male,No,1,Oct-1998,Earth-616,Marvel,<10
1404,M. Camden,Public,Bad,White,Brown,Male,Yes,1,Jun-1994,Earth-616,Marvel,<10
1405,Genecide,Public,Bad,Red,Brown,Female,Yes,4,Sep-1995,Earth-616,Marvel,<10
1406,Sligguth,Secret,Bad,Yellow,No,Unknown,Yes,7,Nov-1972,Earth-616,Marvel,<10
1407,Aron Nora,Secret,Bad,Blue,Red,Male,No,3,May-1994,Earth-616,Marvel,<10
1408,Tuc,Secret,Bad,Red,Blond,Male,Yes,5,Sep-1995,Earth-616,Marvel,<10
1409,Adora,Secret,Bad,Brown,Blond,Female,No,20,Mar-1979,Earth-616,Marvel,<100
1410,Ricardo Amegos,Public,Bad,Brown,Black,Male,No,1,Mar-1941,Earth-616,Marvel,<10
1411,Dimitri Kantov,Secret,Bad,Black,Black,Male,No,1,Nov-2007,Earth-616,Marvel,<10
1412,Hy Torque,Secret,Bad,Blue,Red,Male,Yes,1,Feb-1979,Earth-616,Marvel,<10
1413,Matriarch,Secret,Bad,Blue,Brown,Female,Yes,22,Feb-1975,Earth-616,Marvel,<100
1414,Arnim Zola,Non-dual,Bad,Brown,No,Male,Yes,76,Apr-1977,Earth-616,Marvel,<100
1415,Richard Parker,Secret,Bad,Brown,Black,Male,No,41,Jun-1992,Earth-616,Marvel,<100
1416,Woodrow Mencken,Secret,Bad,Blue,Bald,Male,Yes,1,May-1995,Earth-616,Marvel,<10
1417,Val Rhymin,Public,Bad,Blue,Black,Male,Yes,7,Oct-2008,Earth-616,Marvel,<10
1418,Broadside,Secret,Bad,Multiple,Black,Male,Yes,4,Sep-2000,Earth-616,Marvel,<10
1419,Scarlet Spider,Secret,Bad,White,Yellow,Male,Yes,1,May-2007,Earth-616,Marvel,<10
1420,Nuwa,Secret,Bad,Brown,Black,Female,Yes,3,Oct-1994,Earth-616,Marvel,<10
1421,Mr. Raven,Secret,Bad,Blue,Brown,Male,Yes,8,Apr-2013,Earth-616,Marvel,<10
1422,Amanda Smith,Non-dual,Bad,Blue,Brown,Female,Yes,2,Jul-1997,Earth-616,Marvel,<10
1423,Basil Sandhurst,Secret,Bad,White,Black,Male,Yes,67,Apr-1969,Earth-616,Marvel,<100
1424,Gor-Tok,Public,Bad,Brown,Brown,Male,Yes,17,Feb-1968,Earth-616,Marvel,<100
1425,McCool,Public,Bad,Blue,Black,Male,Yes,1,Mar-1941,Earth-616,Marvel,<10
1426,Brutus,Secret,Bad,Brown,No,Male,Yes,2,Jun-1991,Earth-616,Marvel,<10
1427,Charlie Ronalds,Secret,Bad,Red,No,Male,Yes,1,May-1993,Earth-616,Marvel,<10
1428,Myron Delasco,Secret,Bad,Brown,Brown,Male,No,1,Apr-1946,Earth-616,Marvel,<10
1429,Virgo,Secret,Bad,Blue,Red,Female,Yes,7,Aug-1977,Earth-616,Marvel,<10
1430,Anne Garthwaite,Non-dual,Bad,Blue,Grey,Female,No,2,Apr-1987,Earth-616,Marvel,<10
1431,Tung Rapongan,Secret,Bad,Yellow,Red,Male,Yes,8,Apr-1991,Earth-616,Marvel,<10
1432,Top Man,Public,Bad,Black,Black,Male,Yes,3,Aug-1970,Earth-616,Marvel,<10
1433,Banca Rech,Public,Bad,White,Black,Female,Yes,6,Sep-1986,Earth-616,Marvel,<10
1434,Benedict Kine,Secret,Bad,Brown,Grey,Male,Yes,2,Oct-1994,Earth-616,Marvel,<10
1435,Kenji Oyama,Secret,Bad,Yellow,Black,Male,No,8,Jul-1983,Earth-616,Marvel,<10
1436,Freakmaster,Secret,Bad,Black,Blond,Male,Yes,2,Jul-1982,Earth-616,Marvel,<10
1437,Miek,Non-dual,Bad,Yellow,No,Male,No,45,Apr-2006,Earth-616,Marvel,<100
1438,Melody Taylor,Public,Bad,Black,Brown,Female,Yes,6,Jul-1992,Earth-616,Marvel,<10
1439,Jack Hasley,Secret,Bad,Black,Blond,Male,No,1,Dec-1945,Earth-616,Marvel,<10
1440,Queen of Crime,Secret,Bad,Green,Red,Female,Yes,1,Sep-1946,Earth-616,Marvel,<10
1441,Ivan Petrovitch,Public,Bad,Brown,Brown,Male,No,58,Aug-1970,Earth-616,Marvel,<100
1442,Marie Laveau,Secret,Bad,Blue,Black,Female,Yes,14,Sep-1973,Earth-616,Marvel,<100
1443,Major Love,Secret,Bad,Blue,Brown,Male,Yes,1,Sep-1997,Earth-616,Marvel,<10
1444,Mudbug,Secret,Bad,Black,No,Male,Yes,12,Jan-2013,Earth-616,Marvel,<100
1445,Dram,Public,Bad,Brown,Grey,Male,No,1,Apr-1941,Earth-616,Marvel,<10
1446,Black Master,Secret,Bad,Brown,White,Male,No,1,Sep-1945,Earth-616,Marvel,<10
1447,Sentinel L,Secret,Bad,Blue,Black,Unknown,Yes,1,Dec-1965,Earth-616,Marvel,<10
1448,Harvey Elder,Secret,Bad,Brown,Grey,Male,Yes,164,Nov-1961,Earth-616,Marvel,<250
1449,Kronin Krask,Public,Bad,Brown,Orange,Male,Yes,3,Jan-1970,Earth-616,Marvel,<10
1450,Jet-Black,Secret,Bad,Blue,Black,Male,Yes,2,Jul-1999,Earth-616,Marvel,<10
1451,American Samurai,Secret,Bad,White,White,Male,No,3,Oct-1997,Earth-616,Marvel,<10
1452,Nicole,Secret,Bad,Blue,Brown,Female,No,6,Apr-2007,Earth-616,Marvel,<10
1453,Professor Kilgory,Public,Bad,Blue,Black,Male,Yes,1,Jun-1945,Earth-616,Marvel,<10
1454,Krosakis,Public,Bad,Red,No,Male,Yes,1,Jan-2006,Earth-616,Marvel,<10
1455,Shamash-Shum-Ukin,Secret,Bad,White,Brown,Male,Yes,1,Aug-1975,Earth-616,Marvel,<10
1456,Windmill,Public,Bad,Blue,Brown,Male,Yes,1,Jan-1990,Earth-616,Marvel,<10
1457,Compressor,Secret,Bad,Blue,Bald,Male,No,1,Mar-1981,Earth-616,Marvel,<10
1458,Bombu,Secret,Bad,Black,Orange,Male,Yes,3,Sep-1960,Earth-616,Marvel,<10
1459,Choam,Secret,Bad,Red,Blond,Male,Yes,1,Jan-1996,Earth-616,Marvel,<10
1460,Darren Cross,Non-dual,Bad,Black,Black,Male,No,2,Apr-1979,Earth-616,Marvel,<10
1461,Purge,Secret,Bad,Brown,Blond,Male,Yes,1,Mar-1996,Earth-616,Marvel,<10
1462,Etta Langstrom,Secret,Bad,Brown,Blond,Female,Yes,2,Oct-1997,Earth-616,Marvel,<10
1463,Catherine Deshayes,Secret,Bad,Blue,Green,Female,Yes,1,Nov-1994,Earth-616,Marvel,<10
1464,Gorr,Non-dual,Bad,Yellow,Black,Male,Yes,9,Jun-1976,Earth-616,Marvel,<10
1465,Kathryn Cushing,Public,Bad,Blue,Blond,Female,Yes,72,Nov-1985,Earth-616,Marvel,<100
1466,Charlie Siciliano,Public,Bad,Black,Black,Male,Yes,3,Jan-1986,Earth-616,Marvel,<10
1467,Baal,Non-dual,Bad,Orange,Brown,Male,No,6,Nov-1998,Earth-616,Marvel,<10
1468,Ranark,Public,Bad,Blue,Black,Male,Yes,7,Jan-1982,Earth-616,Marvel,<10
1469,Cuddle-Face,Secret,Bad,Yellow,Brown,Unknown,Yes,2,Dec-2005,Earth-616,Marvel,<10
1470,Awareness,Secret,Bad,Black,Blond,Male,No,2,Jun-2010,Earth-616,Marvel,<10
1471,Topher,Secret,Bad,Brown,Brown,Male,No,6,Dec-2003,Earth-616,Marvel,<10
1472,Nagorbu,Public,Bad,Brown,Brown,Male,Yes,1,Apr-1949,Earth-616,Marvel,<10
1473,Sergi Amkov,Secret,Bad,Black,Black,Male,Yes,1,Dec-1964,Earth-616,Marvel,<10
1474,Precious,Secret,Bad,Yellow,No,Male,No,7,Mar-1965,Earth-616,Marvel,<10
1475,Hugh Jones,Non-dual,Bad,Blue,Black,Male,Yes,17,Dec-1974,Earth-616,Marvel,<100
1476,Ellie Jones,Public,Bad,Brown,Black,Female,Yes,1,Jun-1989,Earth-616,Marvel,<10
1477,Ramiro Xuc,Non-dual,Bad,Brown,Black,Male,Yes,2,Apr-1976,Earth-616,Marvel,<10
1478,Lorina Dodson,Secret,Bad,Blue,Red,Female,Yes,24,Jul-1983,Earth-616,Marvel,<100
1479,Primo,Secret,Bad,Green,No,Male,Yes,5,Feb-2002,Earth-616,Marvel,<10
1480,Paul Hazlett,Secret,Bad,Brown,Auburn,Male,Yes,1,May-1990,Earth-616,Marvel,<10
1481,Katherine Ainsley-Jones,Non-dual,Bad,Blue,Black,Female,Yes,3,Sep-1993,Earth-616,Marvel,<10
1482,Deborah Bertrand,Secret,Bad,Blue,Brown,Female,Yes,4,Oct-2004,Earth-616,Marvel,<10
1483,Ape,Public,Bad,Blue,Black,Male,No,2,Apr-1954,Earth-616,Marvel,<10
1484,Jack Wordman,Public,Bad,Grey,Grey,Male,Yes,4,Oct-1980,Earth-616,Marvel,<10
1485,Yano,Secret,Bad,Variable,Black,Male,Yes,2,Jun-1997,Earth-616,Marvel,<10
1486,Kravo,Non-dual,Bad,White,Black,Male,Yes,2,Feb-2006,Earth-616,Marvel,<10
1487,Harry Dolenz,Public,Bad,Blue,Brown,Male,No,1,Jul-1980,Earth-616,Marvel,<10
1488,Grange Janssen,Public,Bad,Brown,Black,Male,Yes,1,Mar-1997,Earth-616,Marvel,<10
1489,Edward Buckman,Secret,Bad,Blue,Blond,Male,No,2,Feb-1987,Earth-616,Marvel,<10
1490,Gaza,Public,Bad,White,Black,Male,Yes,27,Nov-1969,Earth-616,Marvel,<100
1491,Jean DeZoan,Public,Bad,Blue,Brown,Male,Yes,3,Mar-1993,Earth-616,Marvel,<10
1492,Blackie Malkin,Non-dual,Bad,Red,Black,Unknown,No,1,Aug-1948,Earth-616,Marvel,<10
1493,Brute,Secret,Bad,Brown,Brown,Male,Yes,2,Aug-1987,Earth-616,Marvel,<10
1494,Ian Kendall,Public,Bad,Green,Brown,Male,Yes,9,Aug-2003,Earth-616,Marvel,<10
1495,Junzo Muto,Public,Bad,Green,Black,Male,Yes,7,Feb-2000,Earth-616,Marvel,<10
1496,Hermes Diaktoros,Public,Bad,Blue,Blond,Male,Yes,34,Dec-1948,Earth-616,Marvel,<100
1497,Douglas Birely,Public,Bad,Grey,Brown,Male,Yes,33,Nov-1977,Earth-616,Marvel,<100
1498,Servicer,Secret,Bad,Yellow,No,Male,Yes,5,Jun-2011,Earth-616,Marvel,<10
1499,Second-Story Sammy,Secret,Bad,Brown,No,Male,Yes,1,Dec-1964,Earth-616,Marvel,<10
1500,Carson Knowles,Public,Bad,Brown,Blond,Male,No,13,Nov-1982,Earth-616,Marvel,<100
1501,Deidre Wentworth,Secret,Bad,Blue,Black,Female,Yes,49,Jul-1991,Earth-616,Marvel,<100
1502,Paul Cartier,Secret,Bad,Brown,Brown,Male,Yes,38,Apr-1973,Earth-616,Marvel,<100
1503,Tazza,Non-dual,Bad,Yellow,Black,Male,Yes,4,May-1966,Earth-616,Marvel,<10
1504,Arthur Parks,Secret,Bad,Variable,Variable,Male,Yes,88,Nov-1966,Earth-616,Marvel,<100
1505,Laserworks,Secret,Bad,White,Purple,Male,Yes,4,Jan-1994,Earth-616,Marvel,<10
1506,Charles Gray,Public,Bad,Brown,Brown,Male,Yes,3,Dec-1969,Earth-616,Marvel,<10
