,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
4028,John Wether,Public,Good,Brown,Grey,Male,Yes,7,Dec/1998,New Earth,DC,<10
4034,Phyllis Baker,Public,Good,Grey,Red,Female,Yes,1,Apr/1992,New Earth,DC,<10
4044,Katar Hol,Secret,Good,Blue,Black,Male,Yes,125,Aug/1989,New Earth,DC,<250
4050,Jonathan Fox,Secret,Good,Blue,Black,Male,Yes,33,Jan/1990,New Earth,DC,<100
4053,Gunther Steiner,Public,Good,Yellow,Blond,Male,Yes,3,Jan/1988,New Earth,DC,<10
4058,Alice Cohen I,Public,Good,Blue,Brown,Female,Yes,6,Apr/2004,New Earth,DC,<10
4061,Krydel-4,Public,Good,Green,Black,Male,Yes,3,Aug/2006,New Earth,DC,<10
4072,Phillip Addad,Public,Good,Brown,Black,Male,Yes,13,Mar/2000,New Earth,DC,<100
4081,Jonathan Mann,Secret,Good,Blue,Brown,Male,No,6,Jan/1986,New Earth,DC,<10
4096,Victoria Vale,Public,Good,Blue,Red,Female,Yes,134,Oct/1948,New Earth,DC,<250
4102,Goraiko,Public,Good,Brown,Brown,Female,Yes,5,Feb/1999,New Earth,DC,<10
4107,Bogosar,Secret,Good,Brown,Black,Male,No,1,Jan/1986,New Earth,DC,<10
4118,Benjamin Harrison Hayes,Non-dual,Good,Blue,White,Male,Yes,3,Aug/1990,New Earth,DC,<10
4119,Hartley Rathaway,Secret,Good,Blue,Red,Male,Yes,160,May/1959,New Earth,DC,<250
4124,Alexander Ferguson,Public,Good,Blue,Blond,Male,No,4,Aug/2006,New Earth,DC,<10
4140,Dennis Ennis,Secret,Good,Brown,Black,Male,No,5,Dec/2010,New Earth,DC,<10
4143,Rebecca McFadden,Non-dual,Good,Green,Brown,Female,Yes,4,Apr/1999,New Earth,DC,<10
4145,RRU-9-2,Public,Good,Photocellular,Grey,Male,Yes,8,Aug/1993,New Earth,DC,<10
4149,Gary DeVries,Public,Good,Brown,Black,Male,Yes,8,Feb/1989,New Earth,DC,<10
4150,Deadfall I,Secret,Good,Yellow,Brown,Male,Yes,4,Jul/1996,New Earth,DC,<10
4157,Miles Duncan,Secret,Good,Blue,Black,Male,Yes,1,May/1995,New Earth,DC,<10
4171,Brian Savage,Public,Good,Blue,Black,Male,No,71,Apr/1977,New Earth,DC,<100
4178,Jennifer Stuart,Public,Good,Blue,Blond,Female,Yes,5,Apr/2003,New Earth,DC,<10
4180,Jack of All Trades,Secret,Good,Brown,Blond,Male,Yes,1,Oct/2006,New Earth,DC,<10
4182,Malcolm Duncan,Secret,Good,Brown,Black,Male,Yes,80,Apr/1970,New Earth,DC,<100
4185,Michael Payson Maxwell,Secret,Good,Blue,Blond,Male,No,20,Feb/1967,New Earth,DC,<100
4189,James Tilton,Public,Good,Yellow,Black,Male,No,16,Dec/1996,New Earth,DC,<100
4196,Roshanna Chatterji,Secret,Good,Brown,Black,Female,Yes,4,Nov/2010,New Earth,DC,<10
4207,Biff Bailey,Public,Good,Brown,Red,Male,Yes,52,Aug/1960,New Earth,DC,<100
4217,Darlene Spritzer,Public,Good,Blue,Red,Female,Yes,3,Dec/1993,New Earth,DC,<10
4237,"Thaddeus Sivana, Jr.",Public,Good,Red,Brown,Male,Yes,2,Nov/2006,New Earth,DC,<10
4238,Claudia Shane,Secret,Good,Pink,Red,Female,Yes,11,Mar/1971,New Earth,DC,<100
4252,Stearn,Public,Good,Blue,White,Male,Yes,1,May/1990,New Earth,DC,<10
4254,Theodore Bruder,Public,Good,Brown,Orange,Male,Yes,23,Dec/2001,New Earth,DC,<100
4279,Thayer Jost,Public,Good,Brown,Black,Male,Yes,9,Dec/2001,New Earth,DC,<10
4281,Martin Jordan,Public,Good,Brown,Brown,Male,No,17,Dec/1989,New Earth,DC,<100
4283,Paul Hoben,Public,Good,Blue,Brown,Male,Yes,15,Sep/1983,New Earth,DC,<100
4294,Lonar,Public,Good,Brown,Black,Male,No,16,Nov/1971,New Earth,DC,<100
4297,Robert Hawkins,Public,Good,Brown,Black,Male,Yes,7,Oct/1993,Unknown,DC,<10
4307,Grey Elk,Secret,Good,Blue,White,Male,Yes,2,Dec/1971,New Earth,DC,<10
4318,Martin Campbell,Public,Good,Blue,Grey,Male,Yes,8,Aug/2006,New Earth,DC,<10
4319,Bloobert Cob,Public,Good,Black,Blond,Male,No,2,Jul/1966,New Earth,DC,<10
4323,Kari Limbo,Public,Good,Blue,Black,Female,No,18,Jun/1979,New Earth,DC,<100
4324,Fentara Rrab,Public,Good,Black,White,Male,No,4,May/1981,New Earth,DC,<10
4327,Keith Everet,Secret,Good,Brown,Brown,Male,Yes,38,Jan/1942,New Earth,DC,<100
4330,Josephine Tautin,Public,Good,Blue,Red,Female,Yes,15,Oct/2006,New Earth,DC,<100
4338,Turytt,Secret,Good,Red,Blond,Male,Yes,21,Jun/2006,New Earth,DC,<100
4339,Mongo Ironhand,Public,Good,Green,White,Male,Yes,12,Dec/1979,New Earth,DC,<100
4343,Tuprolix,Public,Good,White,Brown,Male,No,1,Aug/1993,New Earth,DC,<10
4344,Nicki Jones,Public,Good,Blue,Brown,Female,Yes,9,Nov/2006,New Earth,DC,<10
4366,Stormy Foster,Secret,Good,Grey,Black,Male,Yes,16,Dec/1941,Earth-X,DC,<100
4381,Kreon,Public,Good,Blue,Blond,Male,No,24,Mar/1992,New Earth,DC,<100
4383,Ronald Probson,Non-dual,Good,Brown,Brown,Male,No,9,Feb/2003,New Earth,DC,<10
4386,Apros,Public,Good,Brown,Grey,Genderless,Yes,31,May/1981,New Earth,DC,<100
4391,Cal Usjak,Public,Good,Pink,Red,Male,Yes,14,Mar/1999,New Earth,DC,<100
4395,Jamal Stuart,Public,Good,Brown,Black,Male,Yes,5,Feb/2009,New Earth,DC,<10
4398,Tall Bird,Public,Good,Brown,Brown,Female,Yes,2,Sep/1978,New Earth,DC,<10
4401,Brion Markov,Secret,Good,Green,Red,Male,Yes,245,Jul/1983,New Earth,DC,<250
4402,Bridget Clancy,Secret,Good,Brown,Black,Female,Yes,36,Nov/1996,New Earth,DC,<100
4406,Xiang Po,Secret,Good,Red,Blond,Female,No,43,Jan/1988,New Earth,DC,<100
4436,Eve,Secret,Good,Brown,Black,Female,Yes,16,Sep/1972,New Earth,DC,<100
4445,Eleanor Shaw,Public,Good,Blue,Blond,Female,Yes,9,Jul/1988,New Earth,DC,<10
4449,Plutonium Man,Secret,Good,Red,Black,Male,No,2,May/1976,New Earth,DC,<10
4451,Amelia Hunkel,Secret,Good,Green,Blond,Female,Yes,47,Jun/1939,New Earth,DC,<100
4492,Daniel Dennis,Public,Good,Blue,Brown,Male,Yes,8,Feb/1952,New Earth,DC,<10
4498,Thomas McFadden,Secret,Good,Brown,Red,Male,Yes,5,Apr/1999,New Earth,DC,<10
4528,Arizona,Secret,Good,Brown,Blond,Female,Yes,9,Mar/1991,New Earth,DC,<10
4529,Jai West,Public,Good,Brown,Black,Male,Yes,40,Oct/2005,New Earth,DC,<100
4530,Anya Savenlovich,Secret,Good,Green,Red,Female,Yes,2,Feb/1999,New Earth,DC,<10
4565,Harvey Bullock,Public,Good,Brown,Black,Male,Yes,413,Jul/1974,New Earth,DC,<500
4580,Vivienne,Secret,Good,Blue,Black,Female,Yes,1,Feb/2010,New Earth,DC,<10
4590,Horace Canfield,Public,Good,Green,Black,Male,Yes,76,Apr/1961,New Earth,DC,<100
4601,Diana Lincoln,Public,Good,Blue,Red,Female,Yes,7,Sep/2010,New Earth,DC,<10
4604,Clay Irons,Secret,Good,Brown,Black,Male,Yes,1,Jan/1995,New Earth,DC,<10
4610,George Washington,Public,Good,Yellow,White,Male,Yes,15,Feb/1949,New Earth,DC,<100
4616,Corky Baxter,Public,Good,Blue,Brown,Male,No,32,Mar/1990,New Earth,DC,<100
4621,Theodore Knight,Secret,Good,Brown,Brown,Male,No,356,Apr/1941,New Earth,DC,<500
4628,Shyleen Lao,Secret,Good,Brown,Blond,Female,No,26,Dec/2001,New Earth,DC,<100
4641,Thulka Re,Public,Good,Yellow,Black,Male,No,1,May/2010,New Earth,DC,<10
4645,Charles Dickles,Public,Good,Brown,Brown,Male,Yes,96,Jun/1941,New Earth,DC,<100
4649,Bird,Secret,Good,Black,Blond,Male,Yes,22,Jan/1993,New Earth,DC,<100
4661,"Atlas, Titans of Myth",Public,Good,Brown,Red,Male,Yes,9,May/1944,New Earth,DC,<10
4668,George H. W. Bush,Public,Good,Brown,Brown,Male,Yes,14,Sep/1986,New Earth,DC,<100
4681,Timothy Drake,Secret,Good,Blue,Black,Male,Yes,1095,Aug/1989,New Earth,DC,<1500
4683,Meridian Mychaels,Secret,Good,Brown,Brown,Female,Yes,18,Oct/1994,New Earth,DC,<100
4695,Angela Adam,Public,Good,Pink,Blond,Female,Yes,4,Mar/1987,New Earth,DC,<10
4717,Samuel Foswell,Public,Good,Blue,Brown,Male,Yes,19,Jan/1991,New Earth,DC,<100
4718,Oracle,Secret,Good,White,Blond,Female,Yes,3,Aug/2010,New Earth,DC,<10
4724,Tong,Public,Good,Brown,Black,Male,Yes,27,Jun/1938,New Earth,DC,<100
4756,Garfield Logan,Public,Good,Green,Green,Male,Yes,595,Nov/1965,New Earth,DC,<750
4758,Harry S. Truman,Public,Good,Red,White,Male,Yes,9,Jan/1984,New Earth,DC,<10
4762,Ry Sovereign,Public,Good,White,Brown,Male,Yes,6,Nov/2005,New Earth,DC,<10
4781,Claudio Tielli,Secret,Good,Yellow,Brown,Male,Yes,14,Mar/1999,New Earth,DC,<100
4799,Sureshot,Secret,Good,Blue,Blond,Male,Yes,4,Jul/1996,New Earth,DC,<10
4805,Marguerita Covas,Public,Good,Brown,Brown,Female,Yes,7,Jun/2008,New Earth,DC,<10
4815,Indigo,Secret,Good,Black,Black,Male,Yes,1,Jul/1995,New Earth,DC,<10
4821,Cameron Begay,Public,Good,Brown,Brown,Male,Yes,10,Mar/2000,New Earth,DC,<10
4830,Brainiac 8,Secret,Good,Red,Pink,Female,No,38,Jul/2003,New Earth,DC,<100
4835,Greet,Public,Good,White,No,Male,Yes,7,Jun/2006,New Earth,DC,<10
4845,Eric Cohen,Public,Good,Blue,Black,Male,Yes,15,Mar/2001,New Earth,DC,<100
4846,Non-Fat,Secret,Good,Brown,Black,Male,Yes,3,Sep/1975,New Earth,DC,<10
4847,Shilandra Thane,Public,Good,Black,Red,Female,Yes,13,Jun/1992,New Earth,DC,<100
4858,Les Perdu,Non-dual,Good,Brown,Bald,Unknown,Yes,5,Jul/1991,New Earth,DC,<10
4871,Jack Drake,Secret,Good,Black,Brown,Male,No,102,Aug/1989,New Earth,DC,<250
4875,Flying Fox,Secret,Good,Brown,Black,Male,Yes,31,Jun/1987,New Earth,DC,<100
4884,Onyx Adams,Public,Good,Brown,Green,Female,Yes,34,Jan/1985,New Earth,DC,<100
4885,Susan Palmer,Secret,Good,Brown,Blond,Female,Yes,1,Dec/1988,New Earth,DC,<10
4887,George Sloan,Secret,Good,Black,Bald,Male,Yes,16,Jun/1997,New Earth,DC,<100
4892,Ash-Pak-Glif,Public,Good,Blue,Blond,Male,Yes,10,Aug/2000,New Earth,DC,<10
4895,Loral,Public,Good,Black,Black,Female,Yes,2,Dec/1944,New Earth,DC,<10
4898,Linus Powell,Public,Good,Yellow,Blond,Male,Yes,3,Sep/1993,New Earth,DC,<10
4913,Veronica Cale,Public,Good,Blue,Blond,Female,Yes,41,Nov/2003,New Earth,DC,<100
4915,Fetch,Public,Good,Blue,Brown,Male,Yes,4,Apr/2004,New Earth,DC,<10
4919,Anaya,Secret,Good,Brown,Brown,Female,Yes,8,May/2001,New Earth,DC,<10
4942,Kyle Morgan,Public,Good,Brown,Blond,Male,Yes,131,Feb/1957,New Earth,DC,<250
4972,Oksana Verchenko,Non-dual,Good,Blue,Blond,Female,No,1,Jul/2005,New Earth,DC,<10
4980,Bazil,Public,Good,Brown,Brown,Male,Yes,7,Mar/1990,New Earth,DC,<10
5003,Myron Mazursky,Public,Good,Blue,White,Male,Yes,8,May/1988,New Earth,DC,<10
5004,Ritter Hendricksen,Public,Good,Blue,White,Male,Yes,4,Apr/1988,New Earth,DC,<10
5006,Jeramey Chriqui,Public,Good,Brown,Brown,Male,Yes,6,Aug/2011,New Earth,DC,<10
5009,Dai Yokohama,Secret,Good,Blue,Red,Male,Yes,2,Jul/2008,New Earth,DC,<10
5022,Jovita,Public,Good,Blue,Brown,Female,Yes,5,Sep/1989,New Earth,DC,<10
5023,Shift,Public,Good,Black,Black,Male,Yes,54,Aug/2003,New Earth,DC,<100
5034,Kristen Kramer,Secret,Good,Blue,Red,Female,Yes,5,May/2010,New Earth,DC,<10
5045,Delingis Jarouq,Public,Good,Photocellular,Black,Male,Yes,4,Feb/1984,New Earth,DC,<10
5046,Vincent Del Arrazio,Public,Good,Brown,Bald,Male,Yes,18,Aug/2000,New Earth,DC,<100
5047,Buck Wargo,Public,Good,Blue,Brown,Male,Yes,8,Jul/1994,New Earth,DC,<10
5064,Amnon Silverstein,Secret,Good,Grey,No,Male,Yes,9,Jan/1994,Unknown,DC,<10
5080,John Oakes,Public,Good,Blue,Black,Male,Yes,4,Jul/1993,New Earth,DC,<10
5082,Angela Margolin,Public,Good,Blue,Blond,Female,Yes,13,Dec/1998,New Earth,DC,<100
5102,Horoq Nnot,Secret,Good,Green,Purple,Female,No,16,Jun/2006,New Earth,DC,<100
5104,Gray Man,Secret,Good,Grey,Grey,Male,Yes,11,Jun/1987,New Earth,DC,<100
5108,Zifor,Public,Good,Blue,White,Male,No,1,Dec/1992,New Earth,DC,<10
5112,Laethwen,Public,Good,Red,Red,Female,No,11,Sep/1983,New Earth,DC,<100
5118,Bat-Mite,Secret,Good,Black,Brown,Male,Yes,37,May/1959,New Earth,DC,<100
5127,Tooley Wilson,Public,Good,Brown,Black,Male,Yes,3,Mar/1991,New Earth,DC,<10
5129,3g4,Public,Good,Blue,Brown,Male,No,1,Oct/1997,New Earth,DC,<10
5135,Iris West II,Secret,Good,Green,Red,Female,Yes,43,Mar/1999,New Earth,DC,<100
5143,David Kapatelis,Public,Good,Brown,Brown,Male,No,4,Jan/1988,New Earth,DC,<10
5146,John Watson,Public,Good,Blue,Grey,Male,Yes,5,Oct/1975,New Earth,DC,<10
5152,Sandra Hawke,Public,Good,Black,Brown,Female,Yes,7,Nov/1994,New Earth,DC,<10
5160,Carl Worth,Public,Good,Blue,Brown,Male,Yes,15,Oct/2005,New Earth,DC,<100
5164,Carrisa,Secret,Good,Blue,Brown,Female,No,7,Apr/2004,New Earth,DC,<10
5177,Joel Weinberg,Public,Good,Black,Brown,Male,Yes,10,Mar/2000,New Earth,DC,<10
5180,Stavros Christadoulodou,Public,Good,Brown,Bald,Male,Yes,10,Jun/1988,New Earth,DC,<10
5187,Herbert Simms,Public,Good,Brown,Black,Male,Yes,24,Jan/1942,New Earth,DC,<100
5198,Harold Shapiro,Public,Good,Blue,Red,Male,Yes,40,Dec/1961,New Earth,DC,<100
5202,Mother Zed,Public,Good,Brown,Black,Female,No,1,Dec/2006,New Earth,DC,<10
5208,Koenraad Von Grimm,Public,Good,Brown,Brown,Male,Yes,1,Oct/2003,New Earth,DC,<10
5226,Salt of the Earth,Secret,Good,Blue,Brown,Male,Yes,3,Dec/2010,New Earth,DC,<10
5248,Marcus Driver,Public,Good,Blue,Blond,Male,Yes,31,Feb/2003,New Earth,DC,<100
5253,Roxanne Leech,Public,Good,Blue,Blond,Female,Yes,60,Jul/1993,New Earth,DC,<100
5273,Richard Plante,Public,Good,Blue,Black,Male,Yes,14,Jan/1993,New Earth,DC,<100
5287,Louis Godder,Public,Good,Red,Black,Male,Yes,17,Sep/1987,New Earth,DC,<100
5304,Timothy Hunter,Public,Good,Black,Black,Male,Yes,89,Dec/1990,New Earth,DC,<100
5306,Roger Dayton,Public,Good,Green,Brown,Male,Yes,3,Dec/1988,New Earth,DC,<10
5310,Jonathan Davis,Secret,Good,Blue,Brown,Male,Yes,20,Nov/1983,New Earth,DC,<100
5325,Dawn Golden,Public,Good,Blue,Red,Female,No,4,Jan/2011,New Earth,DC,<10
5332,Catherine Cobert,Non-dual,Good,Blue,Black,Female,Yes,68,Dec/1987,New Earth,DC,<100
5334,Xylon,Public,Good,Black,Black,Male,Yes,19,Jul/2009,New Earth,DC,<100
5339,Margaux de Mortain,Secret,Good,Brown,Blond,Female,No,1,Feb/2008,New Earth,DC,<10
5349,Yolanda Montez,Secret,Good,Brown,Red,Female,No,64,Mar/1985,New Earth,DC,<100
5359,Big Breeda,Secret,Good,Silver,Red,Female,Yes,1,Jun/1991,New Earth,DC,<10
5360,Percy Sheldrake,Secret,Good,Brown,Brown,Male,No,13,Dec/1950,New Earth,DC,<100
5373,Robin Hood,Public,Good,Brown,Brown,Male,Yes,28,Jan/1938,New Earth,DC,<100
5374,Jebediah of Canaan,Secret,Good,Blue,White,Male,Yes,67,Apr/1987,New Earth,DC,<100
5389,Shaar Q,Public,Good,Green,Bald,Female,Yes,5,Sep/1996,New Earth,DC,<10
5398,Tucker Stone,Public,Good,Brown,White,Male,Yes,19,Aug/1984,New Earth,DC,<100
5399,Lucius Fox,Public,Good,Brown,Black,Male,Yes,133,Jan/1979,New Earth,DC,<250
5412,Martin Allard,Secret,Good,Brown,Brown,Male,Yes,24,Mar/1987,New Earth,DC,<100
5420,Troy Stewart,Public,Good,Black,Black,Male,Yes,56,Apr/1976,Unknown,DC,<100
5422,Virginia Dix,Secret,Good,Green,Blond,Female,Yes,14,Aug/1989,New Earth,DC,<100
5454,Henry Heywood III,Public,Good,Blue,Red,Male,No,55,Oct/1984,New Earth,DC,<100
5456,Lucian Crawley,Secret,Good,Brown,Brown,Male,Yes,8,Mar/1969,New Earth,DC,<10
5461,Gold,Secret,Good,Photocellular,Bald,Male,Yes,147,Apr/1962,New Earth,DC,<250
5465,Gan-M,Public,Good,Brown,Brown,Male,Yes,1,Dec/1987,New Earth,DC,<10
5482,"Isis, Goddess of Fertility",Public,Good,Brown,Brown,Female,Yes,12,Jan/2002,New Earth,DC,<100
5488,Immortal Man in Darkness III,Secret,Good,Brown,Black,Male,No,1,Apr/2010,New Earth,DC,<10
5492,Bruce Gordon,Public,Good,Green,Brown,Male,Yes,105,Jul/1963,New Earth,DC,<250
5499,Gavin King,Secret,Good,Brown,Black,Male,No,25,Oct/2001,New Earth,DC,<100
5505,Austin Bowie,Public,Good,Blue,Red,Male,Yes,8,Aug/1989,New Earth,DC,<10
5517,Batman Jones,Non-dual,Good,Brown,Black,Male,Yes,1,Jul/2009,New Earth,DC,<10
5519,Devem,Public,Good,Blue,Brown,Male,Yes,3,May/2006,New Earth,DC,<10
5521,Alan Wayne,Public,Good,Blue,Black,Male,No,17,Oct/1997,New Earth,DC,<100
5523,Gaius,Non-dual,Good,Red,Black,Male,Yes,9,Aug/1993,New Earth,DC,<10
5541,Yz,Secret,Good,Red,Black,Male,Yes,207,Jan/1940,New Earth,DC,<250
5568,Weird,Secret,Good,Blue,Blond,Male,Yes,26,Apr/1988,New Earth,DC,<100
5569,Penelops,Secret,Good,Blue,Orange,Male,Yes,17,Jul/1981,New Earth,DC,<100
5572,Syrra,Public,Good,Blue,Blond,Female,Yes,5,Nov/1984,New Earth,DC,<10
5578,Mareena,Secret,Good,Blue,Green,Female,Yes,1,Aug/2010,New Earth,DC,<10
5588,Sara Butters,Secret,Good,Brown,Grey,Female,Yes,5,Apr/2011,New Earth,DC,<10
5589,Althea,Secret,Good,Brown,Brown,Female,Yes,1,Jun/2003,New Earth,DC,<10
5590,Copper,Secret,Good,Photocellular,No,Female,Yes,20,Apr/2007,New Earth,DC,<100
5601,Amon Hakk,Public,Good,Brown,Black,Male,Yes,65,Aug/1991,New Earth,DC,<100
5604,C.A.P.D.,Secret,Good,Photocellular,White,Unknown,Yes,1,Oct/1982,New Earth,DC,<10
5620,Jonathan Gabrielli II,Secret,Good,Blue,Black,Male,Yes,48,Oct/1970,New Earth,DC,<100
5625,Young Frankenstein,Public,Good,Black,Black,Male,Yes,12,Sep/2006,New Earth,DC,<100
5626,Rudyon,Non-dual,Good,Blue,Red,Male,Yes,1,Dec/2003,New Earth,DC,<10
5630,Alphonso Giovanni,Secret,Good,Black,Black,Male,No,9,Jan/1955,New Earth,DC,<10
5633,Faceoff,Secret,Good,Blue,Brown,Male,Yes,2,Dec/2010,New Earth,DC,<10
5650,Barbie,Secret,Good,Blue,Blond,Female,Yes,8,Dec/1989,New Earth,DC,<10
5652,Rama Chandra,Secret,Good,Black,Black,Male,Yes,8,Sep/1999,New Earth,DC,<10
5653,Jason,Secret,Good,Brown,Black,Male,Yes,12,Jan/1988,New Earth,DC,<100
5656,Lyrissa Mallor,Public,Good,Blue,Black,Female,No,28,Feb/1989,New Earth,DC,<100
5657,Maria Amardosa,Public,Good,Hazel,Black,Female,Yes,8,Dec/2008,New Earth,DC,<10
5659,Zena Moonstruk,Public,Good,Gold,White,Female,Yes,38,Aug/1991,New Earth,DC,<100
5670,Gaelon,Public,Good,Blue,Brown,Female,Yes,5,Apr/1995,New Earth,DC,<10
5679,Philip Folger,Public,Good,Blue,Blond,Male,Yes,3,Jun/1967,New Earth,DC,<10
5680,Dervish,Public,Good,Black,Brown,Female,Yes,9,Mar/1994,New Earth,DC,<10
5686,Charity,Public,Good,Brown,Black,Female,Yes,21,Oct/1972,New Earth,DC,<100
5687,Ne-ahn,Public,Good,Blue,Black,Male,Yes,12,May/1968,New Earth,DC,<100
5690,Henry Hogan,Public,Good,Brown,Black,Male,No,14,Jan/1997,New Earth,DC,<100
5703,Tiny,Public,Good,Brown,Blond,Male,Yes,27,Oct/1967,New Earth,DC,<100
5707,Feodor Piotrovitch Sorin,Public,Good,Brown,Blond,Male,Yes,10,Apr/1988,New Earth,DC,<10
5713,Nuidis Vulko,Public,Good,Blue,White,Male,Yes,140,Sep/1967,New Earth,DC,<250
5716,Martin Kramer,Public,Good,Blue,Black,Male,No,2,May/1986,New Earth,DC,<10
5720,Peter the Puffer Fish,Secret,Good,Brown,Brown,Male,Yes,5,Mar/1960,New Earth,DC,<10
5723,Fastbak,Public,Good,Blue,Red,Male,No,17,Nov/1971,New Earth,DC,<100
5725,A.J.,Public,Good,Blue,Blond,Male,Yes,8,Aug/1995,New Earth,DC,<10
5731,Kruul,Secret,Good,Black,Blond,Male,No,1,Sep/2011,New Earth,DC,<10
5747,Heller,Public,Good,Blue,Red,Female,Yes,4,Oct/1969,New Earth,DC,<10
5749,Byron Williams,Public,Good,Blue,Brown,Male,Yes,3,Jun/1967,New Earth,DC,<10
5750,Rose Psychic,Public,Good,Black,Black,Female,No,11,Mar/1937,New Earth,DC,<100
5765,Drax,Secret,Good,Black,Red,Male,Yes,27,Mar/1971,New Earth,DC,<100
5770,Kwintz,Public,Good,Blue,Orange,Male,No,3,Apr/1995,New Earth,DC,<10
5776,John Henry Irons,Public,Good,Brown,Purple,Male,Yes,345,Jun/1993,New Earth,DC,<500
5778,Nimue Inwudu,Public,Good,Green,Black,Female,Yes,121,Feb/1978,New Earth,DC,<250
5791,David Singh,Secret,Good,Blue,Brown,Male,Yes,23,May/2010,New Earth,DC,<100
5795,Kaliber II,Public,Good,Black,Bald,Male,Yes,19,Sep/1996,New Earth,DC,<100
5801,Gorflack,Secret,Good,Green,Brown,Male,Yes,4,Dec/2007,New Earth,DC,<10
5804,Sendrina,Secret,Good,Red,Brown,Female,Yes,5,Feb/2008,New Earth,DC,<10
5809,Whaler,Secret,Good,Blue,Black,Male,Yes,5,Oct/2002,New Earth,DC,<10
5816,Ishtar,Secret,Good,Brown,Brown,Unknown,Yes,4,Jan/1981,New Earth,DC,<10
5827,Rynoc,Public,Good,Yellow,No,Male,Yes,11,Aug/1985,New Earth,DC,<100
5829,Spawn of Frankenstein,Secret,Good,Green,Brown,Male,Yes,13,Feb/1973,Earth-One,DC,<100
5846,Ernie II,Secret,Good,Brown,Brown,Male,Yes,1,Jan/2011,New Earth,DC,<10
5848,King of the Cats II,Secret,Good,Black,No,Male,Yes,1,Apr/2006,New Earth,DC,<10
5852,Kara Zor-L,Secret,Good,Blue,Blond,Female,Yes,635,Feb/1976,Earth-Two,DC,<750
5857,Hillary Chang,Public,Good,Red,Black,Female,Yes,12,Feb/1996,New Earth,DC,<100
5862,Sserpa,Public,Good,Blue,Grey,Male,No,7,Feb/1996,New Earth,DC,<10
5881,Beta Tos,Public,Good,White,Red,Female,Yes,6,Sep/1996,New Earth,DC,<10
5882,Samuel Makoa,Public,Good,Black,Black,Male,Yes,34,Feb/1994,New Earth,DC,<100
5883,Jessica Jordan,Secret,Good,Blue,Brown,Female,No,5,Jan/1994,New Earth,DC,<10
5902,Kirby,Public,Good,Brown,Black,Male,Yes,5,Jan/1990,New Earth,DC,<10
5913,Barbara Eileen Gordon,Public,Good,Hazel,Red,Female,Yes,29,Feb/1987,New Earth,DC,<100
5915,Ohiyesa I,Public,Good,Black,Black,Male,Yes,109,Sep/1949,New Earth,DC,<250
5916,Dyctinna,Public,Good,Green,Black,Female,Yes,1,Nov/1990,New Earth,DC,<10
5920,Wendy Kuttler,Secret,Good,Green,Black,Female,Yes,32,May/2006,New Earth,DC,<100
5932,Charles Victor Szasz,Secret,Good,Blue,Red,Male,No,128,Jun/1967,New Earth,DC,<250
5942,Celestine Babcock,Public,Good,Black,Blond,Female,Yes,2,Mar/1992,New Earth,DC,<10
5950,Rose Wilson,Secret,Good,Blue,White,Female,Yes,158,Oct/1992,New Earth,DC,<250
5954,Timothy Trench,Public,Good,Blue,Brown,Male,No,8,Feb/1969,New Earth,DC,<10
5955,Droxelle,Secret,Good,White,White,Female,Yes,8,Oct/1983,New Earth,DC,<10
5956,Amazing Ronnie,Secret,Good,Red,Black,Male,Yes,2,Jan/1976,New Earth,DC,<10
5959,Benjamin Hecht,Public,Good,Blue,Grey,Male,Yes,6,Dec/1989,New Earth,DC,<10
5963,Aviva Weinberg,Public,Good,Green,Brown,Female,Yes,10,Mar/2000,New Earth,DC,<10
5965,Chen Nuo,Secret,Good,Black,Black,Male,Yes,3,Jun/2006,New Earth,DC,<10
5969,Jackie Johnson,Public,Good,Brown,Black,Male,Yes,19,Dec/1961,New Earth,DC,<100
5973,Mariah Romanova,Public,Good,Blue,Red,Female,Yes,40,May/1977,New Earth,DC,<100
5987,Flying Buttress,Secret,Good,Brown,Grey,Male,Yes,6,Feb/1981,New Earth,DC,<10
5995,Wee Willie,Secret,Good,Black,Brown,Male,Yes,3,Oct/1961,New Earth,DC,<10
5999,Relok Hag,Public,Good,Blue,White,Male,No,13,Jul/2006,New Earth,DC,<100
6001,Dina Bell,Public,Good,Green,Red,Female,Yes,6,Dec/1999,New Earth,DC,<10
6007,Silver Shannon,Public,Good,Purple,White,Female,Yes,12,Jun/1967,New Earth,DC,<100
6008,Anthony Burke,Public,Good,Blue,Brown,Male,Yes,21,May/1993,New Earth,DC,<100
6009,Helmond Kettering,Public,Good,Brown,Brown,Male,Yes,8,Aug/2006,New Earth,DC,<10
6013,James Forrest,Public,Good,Brown,Black,Male,Yes,24,Jul/2009,New Earth,DC,<100
6019,Captain Moondust,Secret,Good,Blue,Black,Male,Yes,2,Dec/2010,New Earth,DC,<10
6024,Maurice Douglas,Public,Good,Purple,Brown,Male,No,40,Oct/1992,New Earth,DC,<100
6035,Scott Laughlin,Public,Good,Brown,Black,Male,No,7,Jun/2004,New Earth,DC,<10
6047,Gavyn,Secret,Good,Blue,Blond,Male,Yes,44,Jan/1980,New Earth,DC,<100
6050,Jon Riksson,Public,Good,Blue,Blond,Male,Yes,2,Aug/1992,New Earth,DC,<10
6065,Daisy,Public,Good,Black,Blond,Unknown,Yes,6,Aug/1968,New Earth,DC,<10
