,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
4747,Santa Klaus,Secret,Bad,Brown,Black,Male,Yes,3,Dec/2001,New Earth,DC,<10
4757,Spindoc,Secret,Bad,Brown,Blond,Male,No,4,Aug/1995,New Earth,DC,<10
4768,Lucas Ludlow-Dalt,Secret,Bad,Brown,Brown,Male,No,9,Oct/1998,New Earth,DC,<10
4774,Stigmonus,Secret,Bad,Red,Brown,Male,Yes,1,Dec/2002,New Earth,DC,<10
4775,Erich Donnerstein,Public,Bad,Blue,Blond,Male,Yes,6,Oct/2004,New Earth,DC,<10
4788,Doctor Hutcheson,Secret,Bad,Blue,Brown,Male,No,5,Feb/1994,New Earth,DC,<10
4792,Sir Real,Public,Bad,Green,Blue,Male,Yes,1,Dec/1999,New Earth,DC,<10
4824,Mainline,Secret,Bad,Black,No,Male,Yes,2,Oct/1994,New Earth,DC,<10
4836,Doctor Drago,Public,Bad,Yellow,Red,Male,Yes,1,Jul/1966,New Earth,DC,<10
4840,Doctor Moon,Secret,Bad,Black,Black,Male,No,21,Mar/1972,New Earth,DC,<100
4844,William Kessler,Secret,Bad,Red,Blond,Male,No,1,Oct/1981,New Earth,DC,<10
4864,Blacksnake,Secret,Bad,Brown,Brown,Male,No,7,Jul/1989,New Earth,DC,<10
4865,Manticore III,Secret,Bad,Brown,Brown,Male,Yes,10,Mar/1994,New Earth,DC,<10
4868,Braach,Secret,Bad,Blue,Black,Male,Yes,4,Feb/2008,New Earth,DC,<10
4891,Galaxa,Non-dual,Bad,Brown,Bald,Female,Yes,1,Apr/1993,New Earth,DC,<10
4903,Faora,Secret,Bad,Brown,Brown,Female,Yes,15,Jul/2001,New Earth,DC,<100
4904,Edgar Warnock,Secret,Bad,Black,White,Male,No,1,Apr/1983,New Earth,DC,<10
4906,Jenna Duffy,Public,Bad,Green,Brown,Female,Yes,7,Apr/2008,New Earth,DC,<10
4924,Darrin Profitt,Secret,Bad,Grey,Red,Male,Yes,6,Nov/2004,New Earth,DC,<10
4929,Clyde Phillips,Secret,Bad,Brown,Brown,Male,No,25,Jul/1988,New Earth,DC,<100
4946,Alkyone,Public,Bad,Green,White,Female,No,13,Jan/2008,New Earth,DC,<100
4950,Organ Grinder,Secret,Bad,Green,Black,Male,Yes,2,Jan/2011,New Earth,DC,<10
4969,Vohc,Secret,Bad,Blue,Blond,Male,No,4,Apr/2010,New Earth,DC,<10
4971,Rudolpho Valentino,Non-dual,Bad,Yellow,Blond,Male,Yes,2,Sep/1989,New Earth,DC,<10
4981,Dru-Zod II,Public,Bad,Black,Black,Male,Yes,43,Apr/1961,New Earth,DC,<100
4982,Janissary,Public,Bad,Black,Brown,Male,Yes,1,May/1993,New Earth,DC,<10
4984,Celia Kazantkakis,Secret,Bad,Brown,Grey,Female,Yes,9,Dec/2002,New Earth,DC,<10
4987,Esak,Public,Bad,Blue,Blond,Male,No,11,Sep/1971,New Earth,DC,<100
4988,Heatmonger,Secret,Bad,Blue,Blond,Female,No,8,Mar/1994,New Earth,DC,<10
4989,Ampa Nnn,Public,Bad,Red,Green,Male,Yes,3,Aug/2007,New Earth,DC,<10
5001,Topaz,Secret,Bad,Brown,Black,Female,Yes,6,May/2008,New Earth,DC,<10
5014,Calvin Broderick,Secret,Bad,Yellow,Black,Male,No,2,Mar/2000,New Earth,DC,<10
5021,Salvatore Guzzo,Public,Bad,Brown,Grey,Male,No,6,Nov/2010,New Earth,DC,<10
5028,Ravager II,Secret,Bad,Brown,Brown,Male,Yes,2,Oct/1989,New Earth,DC,<10
5029,Eve Aries,Public,Bad,Green,Red,Female,Yes,40,Aug/1961,Unknown,DC,<100
5037,Rashira,Secret,Bad,Blue,Red,Female,No,2,Oct/1991,New Earth,DC,<10
5050,Elemental Woman,Secret,Bad,Green,White,Female,Yes,5,Jul/1987,New Earth,DC,<10
5066,William Hand,Secret,Bad,Brown,Black,Male,Yes,64,Jun/1964,New Earth,DC,<100
5070,Coldsnap,Secret,Bad,Blue,White,Male,Yes,24,Apr/1984,New Earth,DC,<100
5071,Mohammed Ibn Bornu,Secret,Bad,Blue,Black,Male,Yes,3,Apr/1994,New Earth,DC,<10
5084,Tucker Long,Secret,Bad,Red,Black,Male,No,4,Aug/2003,New Earth,DC,<10
5092,Stanley Printwhistle,Public,Bad,Black,Grey,Male,Yes,13,Mar/1995,New Earth,DC,<100
5093,Cableman,Secret,Bad,Brown,Red,Male,Yes,2,Oct/1983,New Earth,DC,<10
5100,Frances Kane,Public,Bad,Blue,Purple,Female,Yes,66,Mar/1982,New Earth,DC,<100
5101,Amelinda Lopez,Secret,Bad,Brown,Black,Female,No,7,Mar/1987,New Earth,DC,<10
5107,Zara,Secret,Bad,Black,Brown,Female,Yes,2,Sep/2001,New Earth,DC,<10
5126,Razerkut,Secret,Bad,Auburn,Black,Female,Yes,5,Aug/1995,New Earth,DC,<10
5139,Fong,Public,Bad,White,Black,Male,No,1,Mar/1996,New Earth,DC,<10
5145,Prom Queen,Secret,Bad,Brown,Black,Female,Yes,1,May/1998,New Earth,DC,<10
5147,Doctor Impossible,Secret,Bad,Blue,Black,Male,Yes,11,Oct/2006,New Earth,DC,<100
5155,Edward I,Public,Bad,Grey,Black,Male,Yes,1,Feb/2011,New Earth,DC,<10
5163,Nunchaku,Secret,Bad,Black,Brown,Male,Yes,2,Jun/1984,New Earth,DC,<10
5166,Nina Close,Public,Bad,Brown,Black,Female,Yes,1,Nov/2007,New Earth,DC,<10
5171,Elpis,Secret,Bad,Red,Black,Male,Yes,15,Jun/1975,New Earth,DC,<100
5176,Jeffrey Franklin Burr,Secret,Bad,Black,Brown,Male,No,97,Mar/1976,New Earth,DC,<100
5186,Mallow,Secret,Bad,Brown,Grey,Male,Yes,5,Aug/2007,New Earth,DC,<10
5188,Anthony Woodward,Secret,Bad,Yellow,Black,Male,Yes,40,Aug/2001,New Earth,DC,<100
5193,Pinball Wizard,Secret,Bad,Blue,Black,Male,Yes,3,Oct/1984,Earth-One,DC,<10
5194,Virman Vundabar,Public,Bad,Blue,Black,Male,Yes,28,Dec/1971,New Earth,DC,<100
5205,Hoogin,Public,Bad,Brown,Grey,Male,Yes,1,Apr/1972,New Earth,DC,<10
5209,Joseph Carny,Non-dual,Bad,Blue,Black,Male,Yes,29,Jun/1982,New Earth,DC,<100
5213,Lady Dragon,Secret,Bad,Brown,Black,Female,Yes,6,Dec/1994,New Earth,DC,<10
5215,Lyle Bolton,Secret,Bad,Brown,Black,Male,Yes,22,Jan/1996,New Earth,DC,<100
5216,David Cain,Public,Bad,Blue,Grey,Male,Yes,30,Jul/1999,New Earth,DC,<100
5218,Amos Sharkey,Public,Bad,Brown,White,Male,Yes,2,Mar/1973,New Earth,DC,<10
5223,Adrian Wentworth,Secret,Bad,Blue,White,Male,Yes,1,Dec/1995,New Earth,DC,<10
5224,Constantine Stratos,Public,Bad,Blue,Red,Male,Yes,1,Aug/1987,New Earth,DC,<10
5242,Jonathan Banks,Secret,Bad,Red,Blond,Male,Yes,2,Jun/2008,New Earth,DC,<10
5243,Ronzin Daark,Public,Bad,Brown,Brown,Male,Yes,4,Jan/1992,New Earth,DC,<10
5245,Diamond,Secret,Bad,Red,Blond,Female,Yes,4,May/2008,New Earth,DC,<10
5255,Tattoo II,Public,Bad,White,Blond,Female,Yes,1,Mar/1997,New Earth,DC,<10
5269,Golden Web,Secret,Bad,Yellow,Brown,Male,Yes,2,Jul/1983,New Earth,DC,<10
5292,Kryb,Public,Bad,Black,Black,Female,No,25,Aug/2007,New Earth,DC,<100
5293,Kondor,Public,Bad,Brown,Blond,Male,Yes,4,Jan/1992,New Earth,DC,<10
5295,Nyola,Secret,Bad,Brown,Brown,Female,Yes,5,Sep/1940,Earth-Two,DC,<10
5308,Rhombus,Public,Bad,Black,White,Male,Yes,2,Nov/1997,New Earth,DC,<10
5312,Override,Public,Bad,Blue,Brown,Male,Yes,1,Sep/1997,New Earth,DC,<10
5315,Micah Flint,Secret,Bad,White,Black,Male,Yes,9,Mar/1997,New Earth,DC,<10
5320,Chair,Public,Bad,White,Brown,Male,Yes,2,Apr/2010,New Earth,DC,<10
5327,Kitty Kumbata,Public,Bad,Green,Black,Female,Yes,8,Jul/2004,New Earth,DC,<10
5330,Robert Coleman,Secret,Bad,Grey,Black,Male,Yes,10,Jul/1977,New Earth,DC,<10
5340,Green Man,Public,Bad,Red,Bald,Male,No,68,May/1983,New Earth,DC,<100
5342,Hitpin,Public,Bad,Black,Black,Female,Yes,1,Oct/1983,New Earth,DC,<10
5343,Six of Spades II,Secret,Bad,Blue,Black,Female,Yes,1,Sep/2009,New Earth,DC,<10
5346,K. Russell Abernathy,Public,Bad,Black,Green,Male,Yes,11,May/2006,New Earth,DC,<100
5352,Serpenteen,Secret,Bad,Blue,White,Male,Yes,11,Mar/2000,New Earth,DC,<100
5370,Cassandra Arnold,Public,Bad,Blue,Blond,Male,No,9,Jan/1992,New Earth,DC,<10
5375,Jack Mobley,Secret,Bad,Green,White,Male,Yes,2,Jan/1993,New Earth,DC,<10
5428,Wrath,Secret,Bad,Blue,Black,Male,No,2,Jun/1984,Earth-One,DC,<10
5431,Lawrence Lance,Public,Bad,Blue,Blond,Male,No,23,Feb/1948,New Earth,DC,<100
5434,Mophir,Public,Bad,Green,Red,Male,No,4,Jul/1963,New Earth,DC,<10
5443,Ignition,Secret,Bad,Black,Blond,Male,Yes,19,Sep/2000,New Earth,DC,<100
5466,Cybele Sahin,Secret,Bad,Brown,Black,Female,Yes,3,Apr/2010,New Earth,DC,<10
5468,Rubber Maid,Secret,Bad,Brown,Black,Female,Yes,4,Aug/2004,New Earth,DC,<10
5473,"Alan von Neumann, Jr.",Public,Bad,Blue,Blond,Male,Yes,4,Aug/2009,New Earth,DC,<10
5478,Ramon Solomano,Public,Bad,Blue,White,Male,No,8,Dec/1941,New Earth,DC,<10
5484,Josef Denisovich,Secret,Bad,Green,Blond,Male,Yes,4,Jan/1987,New Earth,DC,<10
5497,Deadly Force,Secret,Bad,Blue,Brown,Male,Yes,2,Oct/2009,New Earth,DC,<10
5503,Antaeus,Secret,Bad,White,Blond,Male,No,4,Oct/1984,New Earth,DC,<10
5508,Spike II,Secret,Bad,Brown,Black,Male,Yes,2,Oct/2010,New Earth,DC,<10
5514,Vitoria,Secret,Bad,Brown,Brown,Female,Yes,4,Dec/2009,New Earth,DC,<10
5525,Ugly Man,Secret,Bad,Green,Black,Male,No,5,Dec/2009,New Earth,DC,<10
5530,Deron Ved,Public,Bad,Blue,Red,Male,Yes,5,Oct/1986,Earth-One,DC,<10
5538,Razorback,Secret,Bad,Blue,Black,Male,No,1,Feb/1988,New Earth,DC,<10
5542,Nathaniel Finch,Public,Bad,Black,Brown,Male,Yes,14,Aug/1997,New Earth,DC,<100
5545,Titus,Secret,Bad,Black,Black,Male,No,4,Mar/2008,New Earth,DC,<10
5546,Harrier,Public,Bad,Blue,Blond,Male,Yes,7,Jan/1999,New Earth,DC,<10
5550,Car-Vex,Public,Bad,Purple,Brown,Female,Yes,3,May/2010,New Earth,DC,<10
5555,Dome,Secret,Bad,Blue,Black,Male,Yes,1,Oct/1999,New Earth,DC,<10
5557,Phalanx,Secret,Bad,Orange,Black,Male,Yes,2,May/1994,New Earth,DC,<10
5561,Jeannette,Secret,Bad,Blue,White,Female,Yes,35,Jan/2009,New Earth,DC,<100
5563,Belial,Public,Bad,Red,Bald,Male,Yes,15,Mar/1987,New Earth,DC,<100
5567,Gregor Dosynski,Secret,Bad,Yellow,Black,Male,No,4,Mar/1990,New Earth,DC,<10
5583,Sabina De La Croix,Secret,Bad,Brown,White,Female,Yes,10,Dec/2006,New Earth,DC,<10
5587,Luigi Maroni,Public,Bad,Brown,Grey,Male,No,2,Aug/1997,New Earth,DC,<10
5593,Jonathan Warren,Secret,Bad,Blue,Blond,Male,Yes,10,Feb/2004,New Earth,DC,<10
5613,Death Dinosaur,Non-dual,Bad,Red,Black,Male,Yes,3,Dec/2010,New Earth,DC,<10
5616,Hellbender,Non-dual,Bad,Green,Black,Male,Yes,2,Feb/1988,New Earth,DC,<10
5624,Queenie,Public,Bad,Black,Black,Female,No,8,Mar/1966,New Earth,DC,<10
5627,Hfuhruhurr,Secret,Bad,Brown,Red,Male,Yes,3,Jan/1987,New Earth,DC,<10
5643,Frank Tanner,Public,Bad,Brown,Black,Male,Yes,10,Jul/1977,New Earth,DC,<10
5654,Poet II,Secret,Bad,Brown,Blond,Male,Yes,1,Apr/1990,New Earth,DC,<10
5672,Edward Clariss,Secret,Bad,White,Bald,Male,Yes,6,Feb/1949,New Earth,DC,<10
5675,Rumble III,Secret,Bad,Yellow,Black,Male,Yes,3,Sep/2009,New Earth,DC,<10
5683,Darren Jones,Public,Bad,Blue,Black,Male,Yes,2,Aug/1990,New Earth,DC,<10
5695,Jack of Hearts III,Secret,Bad,Blue,Blond,Male,Yes,2,Oct/2009,New Earth,DC,<10
5696,Daystar,Secret,Bad,Brown,Black,Transgender,No,4,Oct/2009,New Earth,DC,<10
5699,Sewer King,Unknown,Bad,White,Black,Male,No,1,Oct/2006,New Earth,DC,<10
5721,Liu,Public,Bad,Brown,Red,Female,No,6,Aug/2007,New Earth,DC,<10
5738,Jade Nguyen,Secret,Bad,Green,Black,Female,Yes,103,Aug/1983,New Earth,DC,<250
5741,Toxic Tucker,Secret,Bad,Brown,Brown,Male,Yes,1,Dec/2010,New Earth,DC,<10
5745,Spectrumonster,Secret,Bad,Blue,Black,Male,Yes,3,Jul/1987,New Earth,DC,<10
5759,Jocasta,Secret,Bad,Red,Red,Female,Yes,4,Jul/1992,New Earth,DC,<10
5760,Marc Navarone,Public,Bad,Brown,Brown,Male,No,4,Oct/2000,New Earth,DC,<10
5768,John I,Public,Bad,Blue,White,Male,Yes,1,Feb/2011,New Earth,DC,<10
5779,Roger Romaine,Public,Bad,White,Black,Male,Yes,5,Oct/1979,New Earth,DC,<10
5781,Dawur,Secret,Bad,Blue,Blond,Male,Yes,6,May/2007,New Earth,DC,<10
5784,Michael Patten,Secret,Bad,Brown,Brown,Male,Yes,1,Oct/1998,New Earth,DC,<10
5798,Arnold Etchinson,Secret,Bad,Brown,Brown,Male,No,13,Jan/1991,New Earth,DC,<100
5805,Kerry,Secret,Bad,Blue,White,Male,No,11,Mar/1966,New Earth,DC,<100
5807,Evil,Public,Bad,Variable,Brown,Unknown,Yes,1,Jan/1982,Earth-Two,DC,<10
5810,Duncan Pramble,Secret,Bad,Hazel,Black,Male,Yes,46,Jul/1960,New Earth,DC,<100
5811,Darkstorm,Secret,Bad,Grey,Black,Male,No,1,Apr/1996,New Earth,DC,<10
5812,Titaness,Secret,Bad,Blue,Red,Female,Yes,3,Oct/1983,New Earth,DC,<10
5813,Craig Windrow,Public,Bad,Brown,Brown,Male,Yes,4,Oct/1997,New Earth,DC,<10
5820,Death Angel,Public,Bad,Orange,Purple,Female,Yes,8,Aug/1993,New Earth,DC,<10
5838,Kristopher Roderic,Public,Bad,Blue,Black,Male,No,13,May/2002,New Earth,DC,<100
5840,Melmoth,Secret,Bad,Black,Black,Male,Yes,7,Aug/2005,New Earth,DC,<10
5841,Chakal,Public,Bad,Blue,Black,Male,No,4,Sep/1979,New Earth,DC,<10
5845,Clot,Public,Bad,Black,Green,Male,Yes,1,Jan/2008,New Earth,DC,<10
5851,King of Spades IV,Secret,Bad,Black,Blond,Male,Yes,1,Feb/2002,New Earth,DC,<10
5853,Akhlut,Secret,Bad,Black,Black,Male,No,2,Aug/2008,New Earth,DC,<10
5864,Firebomb,Public,Bad,Yellow,No,Male,Yes,1,Apr/1995,New Earth,DC,<10
5873,Glorious Godfrey,Secret,Bad,Black,Red,Male,Yes,42,Jul/1971,New Earth,DC,<100
5875,Frederick Delmar,Secret,Bad,Blue,Brown,Male,Yes,1,Jan/1984,New Earth,DC,<10
5880,Wildside,Secret,Bad,Brown,Brown,Male,Yes,3,Jan/1994,New Earth,DC,<10
5885,Vartan Kevork,Public,Bad,White,Blond,Male,No,1,Nov/2002,New Earth,DC,<10
5898,Joshua Stanzland,Public,Bad,Blue,Blond,Male,Yes,4,Aug/1998,New Earth,DC,<10
5899,Thunderhand,Secret,Bad,Brown,Blond,Male,Yes,1,Jan/2006,New Earth,DC,<10
5923,Three of Spades II,Secret,Bad,Yellow,Brown,Male,Yes,1,Apr/1992,New Earth,DC,<10
5925,Bug-Eyed Bandit II,Secret,Bad,Multiple,Bald,Male,Yes,4,Oct/1990,New Earth,DC,<10
5926,Hunter,Secret,Bad,Purple,White,Male,Yes,4,Apr/2010,New Earth,DC,<10
5929,Eric Fine,Secret,Bad,Black,Blond,Male,Yes,2,Apr/2011,New Earth,DC,<10
5931,Stanley Baumgarten,Secret,Bad,White,Black,Male,Yes,3,Apr/2005,New Earth,DC,<10
5937,Bizarro Wonder Woman,Secret,Bad,Brown,Black,Female,Yes,3,Nov/2007,New Earth,DC,<10
5970,Henri Zola,Secret,Bad,Black,Brown,Male,Yes,6,Apr/2011,New Earth,DC,<10
5971,Protex,Secret,Bad,Photocellular,White,Male,Yes,6,Jan/1997,New Earth,DC,<10
5977,Queen of Spades III,Secret,Bad,Brown,Black,Female,Yes,3,Oct/2005,New Earth,DC,<10
5990,King Coal,Secret,Bad,Variable,Brown,Male,Yes,2,Mar/2010,New Earth,DC,<10
5994,Prometheus,Secret,Bad,Blue,White,Male,No,34,Feb/1998,New Earth,DC,<100
6004,Faith,Secret,Bad,Brown,Brown,Female,Yes,39,Oct/2002,New Earth,DC,<100
6012,Queequeg,Secret,Bad,Blue,Black,Male,Yes,3,Jan/1992,New Earth,DC,<10
6020,Brendt Sorensen,Secret,Bad,Green,Red,Male,Yes,2,Jan/2011,New Earth,DC,<10
6021,Maniak,Public,Bad,Yellow,Blond,Male,Yes,1,Sep/1981,New Earth,DC,<10
6028,Owen Mercer,Secret,Bad,Blue,Red,Male,No,78,Oct/2004,New Earth,DC,<100
6039,Anica Balcescu,Secret,Bad,Brown,Brown,Female,Yes,8,Sep/2008,New Earth,DC,<10
6041,Anthony Scarapelli,Public,Bad,Brown,Black,Male,No,6,Dec/1982,New Earth,DC,<10
6045,Remington Cord,Secret,Bad,Variable,Brown,Male,Yes,8,Aug/1968,New Earth,DC,<10
6046,Stompa,Public,Bad,Purple,Red,Female,Yes,46,Feb/1972,New Earth,DC,<100
6054,Richard Hertz,Secret,Bad,Black,Black,Male,No,13,Feb/1986,New Earth,DC,<100
6057,Narok,Public,Bad,Brown,Bald,Male,No,2,Jan/2010,New Earth,DC,<10
6063,James Craddock,Public,Bad,Blue,Brown,Male,No,52,Oct/1947,New Earth,DC,<100
6089,Ace of Spades VI,Secret,Bad,Blue,Black,Female,Yes,1,Dec/2008,New Earth,DC,<10
6093,Ghast,Secret,Bad,Black,Black,Male,Yes,28,Mar/1962,New Earth,DC,<100
6100,Adolf Hitler Clone,Secret,Bad,Blue,Black,Male,No,3,Jun/1986,New Earth,DC,<10
6102,Jinx,Secret,Bad,Purple,Brown,Female,Yes,30,Aug/1985,New Earth,DC,<100
6103,Glommer,Secret,Bad,Blue,Blond,Unknown,Yes,1,Mar/1987,New Earth,DC,<10
6121,Johnny Vitti,Public,Bad,Blue,Brown,Male,No,2,Feb/1987,New Earth,DC,<10
6124,Tracker,Public,Bad,Black,Brown,Male,No,4,Sep/1989,New Earth,DC,<10
6132,Eldon Adams,Public,Bad,Brown,Black,Male,No,4,Feb/1996,New Earth,DC,<10
6136,Child and Flaw,Secret,Bad,Black,Blond,Male,Yes,22,Jun/1986,New Earth,DC,<100
6147,Long Tom,Public,Bad,Yellow,Blond,Male,No,3,Feb/1999,New Earth,DC,<10
6154,Scandal Savage,Secret,Bad,Brown,Brown,Female,Yes,65,Jul/2005,New Earth,DC,<100
6158,Andrew Haskell,Public,Bad,Blue,Blond,Male,No,2,Dec/1988,New Earth,DC,<10
6161,Auctioneer,Public,Bad,Green,Grey,Male,Yes,4,Sep/2006,New Earth,DC,<10
6167,Lava Lord,Public,Bad,Red,Black,Male,Yes,3,Feb/1999,New Earth,DC,<10
6180,Felicia,Non-dual,Bad,Blue,White,Female,Yes,1,Feb/2006,New Earth,DC,<10
6183,Death-Doll,Secret,Bad,Blue,Blond,Female,Yes,2,Oct/1996,New Earth,DC,<10
6194,Misanthrope,Secret,Bad,Black,Black,Male,Yes,1,Aug/1988,New Earth,DC,<10
6198,Fay Gunn,Public,Bad,Blue,White,Female,Yes,3,Jun/1987,New Earth,DC,<10
6213,Steelhawk,Secret,Bad,Green,Black,Male,Yes,3,Jun/1994,New Earth,DC,<10
6214,Shellshock,Secret,Bad,Black,Green,Female,Yes,3,Jul/1994,New Earth,DC,<10
6228,Janice Porter,Public,Bad,Blue,Blond,Female,No,13,Dec/1999,New Earth,DC,<100
6230,Three of Spades III,Non-dual,Bad,Blue,Black,Male,No,1,Oct/2009,New Earth,DC,<10
6233,Agrippina,Secret,Bad,Black,Blue,Female,No,3,Sep/2002,New Earth,DC,<10
6239,Jolt II,Secret,Bad,Brown,Brown,Female,Yes,2,Jan/1992,New Earth,DC,<10
6240,Morris Major,Secret,Bad,Blue,Brown,Male,Yes,1,Jan/2011,New Earth,DC,<10
6241,Leah Wasserman,Secret,Bad,Blue,White,Female,No,18,Nov/1984,New Earth,DC,<100
6249,Vance Vanucci,Public,Bad,Blue,Blond,Male,Yes,6,May/1985,New Earth,DC,<10
6251,Green of the Rainbow Raiders,Secret,Bad,Brown,Grey,Female,No,3,Feb/2005,New Earth,DC,<10
6254,"Peter Merkel, Jr.",Secret,Bad,Grey,Red,Male,Yes,72,Jul/2005,New Earth,DC,<100
6270,Green Cigarette,Secret,Bad,Yellow,Grey,Male,Yes,5,Jun/1998,New Earth,DC,<10
6272,James,Public,Bad,Red,Black,Male,Yes,1,Dec/2008,New Earth,DC,<10
6273,Grant Wilson,Secret,Bad,Blue,Blond,Male,No,25,Nov/1980,New Earth,DC,<100
6277,Layla Adams,Secret,Bad,Gold,Brown,Female,Yes,1,Jun/2008,New Earth,DC,<10
6286,Walter Pratt,Public,Bad,Blue,White,Male,No,8,Mar/2005,New Earth,DC,<10
6299,Vortigar,Public,Bad,Orange,Brown,Male,Yes,4,Mar/2007,New Earth,DC,<10
6307,Penny Dreadful,Secret,Bad,Blue,Red,Female,No,13,Aug/1985,New Earth,DC,<100
6316,Thomas Trigger,Public,Bad,Green,Red,Male,No,16,Oct/1993,New Earth,DC,<100
6317,Tala,Public,Bad,Brown,Black,Female,Yes,19,Dec/1969,New Earth,DC,<100
6318,Ding-Dong Daddy,Secret,Bad,Black,Black,Male,Yes,3,Jun/1966,New Earth,DC,<10
6330,Xavier Purvis,Secret,Bad,Blue,Blond,Male,Yes,1,Nov/1986,New Earth,DC,<10
6337,John Dolan,Public,Bad,Brown,Brown,Male,Yes,1,Aug/1961,Earth-One,DC,<10
6363,Julianna Hut\u00f6ff,Public,Bad,Blue,Red,Female,No,10,Mar/1994,New Earth,DC,<10
6367,Red Jack,Secret,Bad,Blue,Grey,Male,No,5,Jun/1989,New Earth,DC,<10
6374,Rocco Togg,Public,Bad,Blue,Grey,Male,Yes,2,Dec/1940,New Earth,DC,<10
6383,Confessor,Secret,Bad,Black,Black,Male,Yes,14,Aug/1982,New Earth,DC,<100
6389,Joseph Blackfire,Public,Bad,Blue,White,Male,No,7,Aug/1988,New Earth,DC,<10
6392,Todd Oszechorski,Secret,Bad,Brown,Blond,Male,Yes,4,Dec/2001,New Earth,DC,<10
6393,Danton Black,Secret,Bad,Blue,Black,Male,Yes,53,Mar/1978,New Earth,DC,<100
6402,Strongarm,Secret,Bad,Brown,Brown,Male,Yes,1,Jan/2007,New Earth,DC,<10
6408,Sylvan Scofield,Secret,Bad,Brown,Brown,Female,Yes,4,Oct/2000,New Earth,DC,<10
6410,Angst,Public,Bad,Red,Black,Male,Yes,1,Oct/1991,New Earth,DC,<10
6433,Lucas McGill,Secret,Bad,Green,Black,Male,No,1,Dec/1987,New Earth,DC,<10
6436,Slig,Public,Bad,Red,Brown,Male,No,13,May/1971,New Earth,DC,<100
6438,Red of the Rainbow Raiders,Secret,Bad,Green,Red,Male,No,3,Feb/2005,New Earth,DC,<10
6439,Bounty,Secret,Bad,Brown,Black,Male,Yes,3,Aug/1995,New Earth,DC,<10
6442,Black Barax,Secret,Bad,Gold,Black,Male,Yes,2,Dec/2002,New Earth,DC,<10
6443,Dean Mayland,Public,Bad,Yellow,Black,Male,Yes,8,Sep/2006,New Earth,DC,<10
6457,Spaulding,Public,Bad,Black,Black,Male,Yes,2,Sep/1987,New Earth,DC,<10
6464,Kwaku Anansi,Public,Bad,Red,Red,Male,Yes,6,Sep/2008,New Earth,DC,<10
6473,Derek Tolliver,Public,Bad,Blue,Brown,Male,No,8,Oct/1987,New Earth,DC,<10
6479,Kellogg,Secret,Bad,Blue,Brown,Male,No,2,Aug/2005,New Earth,DC,<10
6492,Doctor Cummings,Public,Bad,Hazel,Red,Female,Yes,1,Jun/1987,New Earth,DC,<10
6506,Daniel Tran,Secret,Bad,Brown,Black,Male,No,8,Dec/2002,New Earth,DC,<10
6507,Iron Maiden,Secret,Bad,Green,Red,Female,Yes,6,Jun/2011,New Earth,DC,<10
6513,Ricochet II,Non-dual,Bad,Black,Black,Male,No,2,May/1994,New Earth,DC,<10
6514,Vice,Public,Bad,Black,Red,Male,No,12,Dec/2008,New Earth,DC,<100
6521,Richard Redditch,Secret,Bad,Blue,Red,Male,Yes,4,Mar/1989,New Earth,DC,<10
6537,Alexander Sartorius,Public,Bad,Red,Blond,Male,Yes,40,May/1977,New Earth,DC,<100
6549,Anatoli Kalunnin,Non-dual,Bad,Black,Black,Male,No,4,Jun/1991,New Earth,DC,<10
6552,Jonathan Kelsey,Secret,Bad,Brown,Grey,Male,Yes,3,Jul/1982,Earth-One,DC,<10
6554,Curse,Secret,Bad,Blue,Variable,Male,Yes,5,Oct/2003,New Earth,DC,<10
6557,Sun-Chained-In-Ink,Public,Bad,Black,Red,Male,Yes,1,Jul/2008,New Earth,DC,<10
6564,Madame X,Secret,Bad,Blue,White,Female,Yes,2,Jan/2002,New Earth,DC,<10
6566,Neron,Secret,Bad,White,Blond,Male,Yes,73,Nov/1995,New Earth,DC,<100
6567,Neil Borman,Secret,Bad,White,Red,Male,Yes,6,Aug/2001,New Earth,DC,<10
6575,Red-Eye,Secret,Bad,Blue,Brown,Male,Yes,1,Dec/1985,New Earth,DC,<10
6580,Jason Burr,Public,Bad,Black,Blond,Male,Yes,17,Mar/1976,New Earth,DC,<100
6585,Nunzio,Public,Bad,Brown,Black,Male,Yes,12,Aug/1997,New Earth,DC,<100
6594,Grendel,Public,Bad,Brown,Black,Male,No,13,May/1975,New Earth,DC,<100
6600,Kimon Tanaka,Public,Bad,Black,Black,Male,Yes,5,Dec/1994,New Earth,DC,<10
6602,Hallucinatra,Secret,Bad,Red,White,Male,Yes,3,Aug/2002,New Earth,DC,<10
6603,Mist I,Secret,Bad,Blue,White,Male,No,45,Oct/1941,New Earth,DC,<100
6621,Zinnac,Secret,Bad,Blue,Blond,Male,Yes,8,Sep/1997,New Earth,DC,<10
6638,Claudius Tull,Public,Bad,Blue,White,Male,No,8,Oct/1984,New Earth,DC,<10
6641,Rollo,Public,Bad,Green,Black,Male,Yes,4,Mar/1995,New Earth,DC,<10
6642,Dickson Kurata,Public,Bad,Blue,White,Male,Yes,1,Mar/2002,New Earth,DC,<10
6665,Scarth,Public,Bad,Brown,Blond,Male,Yes,6,Jan/1995,New Earth,DC,<10
6666,Swarm,Secret,Bad,Black,Red,Female,Yes,1,Aug/1983,New Earth,DC,<10
6667,Erasmus Rayne,Public,Bad,Blue,Brown,Male,No,3,Jul/2003,New Earth,DC,<10
