,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
4732,Theodore Roberts,Public,Neutral,Blue,Brown,Male,Yes,18,Sep/1966,Earth-616,Marvel,<100
4737,Rob,Public,Neutral,Blue,Brown,Male,Yes,15,Aug/2006,Earth-616,Marvel,<100
4745,Sandman,Secret,Neutral,Black,White,Male,Yes,1,Mar/1943,Earth-616,Marvel,<10
4749,Ganya,Non-dual,Neutral,Brown,Blond,Female,Yes,1,Dec/1939,Earth-616,Marvel,<10
4761,Doug and Jerry,Secret,Neutral,Blue,Black,Male,Yes,2,Feb/2006,Earth-616,Marvel,<10
4766,Wright,Secret,Neutral,Brown,Black,Male,No,3,Apr/2002,Earth-616,Marvel,<10
4767,Astron,Secret,Neutral,Brown,Brown,Male,No,3,Apr/1981,Earth-616,Marvel,<10
4785,Ellen Brandt,Non-dual,Neutral,White,Brown,Female,Yes,17,May/1971,Earth-616,Marvel,<100
4789,Monmouth,Public,Neutral,Brown,No,Unknown,Yes,2,Sep/2000,Earth-616,Marvel,<10
4793,Agent Donohue,Public,Neutral,Black,Brown,Female,Yes,2,Oct/1989,Earth-616,Marvel,<10
4816,Bluestreak,Secret,Neutral,Blue,Brown,Male,No,4,Dec/2007,Earth-616,Marvel,<10
4829,Elaine,Public,Neutral,Brown,Blond,Female,Yes,1,Mar/2006,Earth-616,Marvel,<10
4834,99,Secret,Neutral,Blue,Brown,Male,Yes,1,Nov/1994,Earth-616,Marvel,<10
4849,Chip Martin,Secret,Neutral,Blue,Brown,Male,Yes,10,Nov/1979,Earth-616,Marvel,<10
4862,Acba,Secret,Neutral,White,No,Male,Yes,1,Aug/1991,Earth-616,Marvel,<10
4867,Ikarys,Public,Neutral,Blue,Bald,Male,Yes,2,Jun/2000,Earth-616,Marvel,<10
4869,William Lonestar,Public,Neutral,Grey,Brown,Male,Yes,5,Aug/1984,Earth-616,Marvel,<10
4870,Vampyr,Secret,Neutral,Black,Black,Male,No,1,Aug/2001,Earth-616,Marvel,<10
4880,Calumet,Public,Neutral,Green,White,Male,Yes,1,Jan/1991,Earth-616,Marvel,<10
4886,Samuel Ryan,Public,Neutral,Blue,Grey,Male,No,2,Dec/2010,Earth-616,Marvel,<10
4889,Agu,Non-dual,Neutral,Black,Brown,Male,Yes,5,Jul/1953,Earth-616,Marvel,<10
4917,Bryan Ryker,Secret,Neutral,Black,Black,Male,No,1,Feb/2013,Earth-616,Marvel,<10
4925,Visog,Non-dual,Neutral,Red,Black,Male,No,1,Jun/1994,Earth-616,Marvel,<10
4927,Steve Hardy,Non-dual,Neutral,White,No,Male,Yes,1,Jan/1940,Earth-616,Marvel,<10
4930,Harry S. Truman,Public,Neutral,Blue,White,Male,No,1,Jan/1949,Earth-616,Marvel,<10
4932,Voodini,Public,Neutral,Yellow,White,Male,No,1,Jan/1942,Earth-616,Marvel,<10
4939,Hal Flynt,Secret,Neutral,Black,Brown,Female,No,9,Jan/1995,Earth-616,Marvel,<10
4960,Gloria Rider,Public,Neutral,Blue,Bald,Female,Yes,30,Sep/1976,Earth-616,Marvel,<100
4968,Terry Kwan,Public,Neutral,Brown,Black,Female,Yes,11,Jan/1999,Earth-616,Marvel,<100
4983,Sonar,Secret,Neutral,White,Brown,Male,Yes,1,Mar/1993,Earth-616,Marvel,<10
4986,Thomas Williams,Secret,Neutral,Black,No,Male,Yes,1,Aug/2002,Earth-616,Marvel,<10
4991,Ugly John,Public,Neutral,Green,Brown,Male,No,2,Jul/2001,Earth-616,Marvel,<10
4992,Li Muan Ho,Public,Neutral,Blue,Black,Male,Yes,2,Feb/1991,Earth-616,Marvel,<10
4998,Victor Infante,Secret,Neutral,Red,No,Male,Yes,5,Aug/2002,Earth-616,Marvel,<10
5013,Adonis,Non-dual,Neutral,Black,Brown,Male,Yes,1,Jun/1951,Earth-616,Marvel,<10
5016,Heidi Franklin,Secret,Neutral,Blue,Black,Female,Yes,15,Oct/1990,Earth-616,Marvel,<100
5019,Makarioa Morbius,Public,Neutral,Blue,Black,Male,Yes,4,Feb/2013,Earth-616,Marvel,<10
5035,Jakkelburr,Public,Neutral,Blue,White,Male,Yes,1,Mar/1975,Earth-616,Marvel,<10
5048,Rigellian Grand Commissioner,Public,Neutral,Blue,No,Male,Yes,13,Sep/1966,Earth-616,Marvel,<100
5051,Adai,Non-dual,Neutral,Brown,Black,Female,Yes,1,Jun/2006,Earth-616,Marvel,<10
5063,Spinnerette,Secret,Neutral,Blue,Brown,Female,Yes,1,Dec/1981,Earth-616,Marvel,<10
5069,Speedo,Public,Neutral,Brown,Black,Male,Yes,1,Feb/1986,Earth-616,Marvel,<10
5089,Michael Hart,Secret,Neutral,Black,Bald,Male,Yes,7,Jun/2002,Earth-616,Marvel,<10
5098,John Tyler,Public,Neutral,Blue,White,Male,No,1,Mar/2013,Earth-616,Marvel,<10
5120,Soong,Public,Neutral,Orange,Black,Male,Yes,1,Sep/1990,Earth-616,Marvel,<10
5125,Frank Castle,Public,Neutral,Blue,Black,Male,Yes,878,Feb/1974,Earth-616,Marvel,<1000
5157,Boyd Wilson,Secret,Neutral,Black,Blond,Male,Yes,2,Dec/1985,Earth-616,Marvel,<10
5159,Kendra Louise Price,Secret,Neutral,Blue,Red,Female,No,10,Mar/1986,Earth-616,Marvel,<10
5161,Yellow Kid,Secret,Neutral,Blue,Bald,Male,Yes,2,Jun/2007,Earth-616,Marvel,<10
5183,Ghost Rider,Secret,Neutral,Red,No,Male,Yes,2,May/2009,Earth-616,Marvel,<10
5190,Pastor Kale,Public,Neutral,Blue,Blond,Male,Yes,3,Jul/1997,Earth-616,Marvel,<10
5191,Grady Scraps,Public,Neutral,Blue,Brown,Male,Yes,34,Jan/2011,Earth-616,Marvel,<100
5199,Mr. Powell,Public,Neutral,Black,Brown,Male,Yes,1,Dec/1995,Earth-616,Marvel,<10
5200,John Jonah Jameson,Non-dual,Neutral,Blue,Black,Male,Yes,1266,Mar/1963,Earth-616,Marvel,<1500
5214,Lumberjack,Public,Neutral,Blue,Black,Male,Yes,1,Apr/1987,Earth-616,Marvel,<10
5228,Keemia Alvarado,Secret,Neutral,Black,Black,Female,Yes,4,Feb/2010,Earth-616,Marvel,<10
5239,Kren,Public,Neutral,Black,Purple,Female,Yes,1,Oct/2009,Earth-616,Marvel,<10
5259,Cathy Jones,Public,Neutral,Black,Red,Female,Yes,2,Dec/1960,Earth-616,Marvel,<10
5265,Sacino,Public,Neutral,Red,Red,Female,Yes,1,May/2013,Earth-616,Marvel,<10
5266,Daniel Maddox,Public,Neutral,Green,Brown,Male,Yes,2,Apr/2007,Earth-616,Marvel,<10
5285,Reggie Bitters,Secret,Neutral,Brown,Brown,Male,Yes,1,Jul/1993,Earth-616,Marvel,<10
5294,William Baker,Secret,Neutral,Brown,Brown,Male,Yes,338,Sep/1963,Earth-616,Marvel,<500
5311,Julian Grey,Public,Neutral,Brown,Red,Male,No,1,Feb/2006,Earth-616,Marvel,<10
5337,Edward Leeds,Secret,Neutral,Blue,Brown,Male,No,181,Nov/1964,Earth-616,Marvel,<250
5351,Geronimo,Public,Neutral,Blue,Black,Male,Yes,2,Jun/1976,Earth-616,Marvel,<10
5361,Quill,Secret,Neutral,Brown,No,Male,Yes,13,Jul/1985,Earth-616,Marvel,<100
5362,Thomas Eliot,Public,Neutral,Brown,No,Male,No,2,Aug/2006,Earth-616,Marvel,<10
5368,Lorne Lincoln,Secret,Neutral,Black,Brown,Male,Yes,3,Feb/1985,Earth-616,Marvel,<10
5371,Mrs. Spalding,Secret,Neutral,Brown,Brown,Female,Yes,1,Sep/2010,Earth-616,Marvel,<10
5372,Kindra Grey,Public,Neutral,Black,Brown,Female,No,1,Feb/2006,Earth-616,Marvel,<10
5379,Lorelei Travis,Public,Neutral,Green,Pink,Female,Yes,19,Jul/2004,Earth-616,Marvel,<100
5388,George Clarendon,Public,Neutral,Black,Red,Male,Yes,1,Apr/1981,Earth-616,Marvel,<10
5400,Yod,Public,Neutral,Red,No,Unknown,Yes,6,Feb/1991,Earth-616,Marvel,<10
5407,Adam Wright,Non-dual,Neutral,Blue,Black,Male,Yes,2,Jan/1991,Earth-616,Marvel,<10
5438,Karl Sofen,Secret,Neutral,Green,Bald,Male,No,1,Apr/1999,Earth-616,Marvel,<10
5440,Brokar,Public,Neutral,Red,Black,Male,Yes,1,Feb/1977,Earth-616,Marvel,<10
5459,Hazram Chaliz,Public,Neutral,Black,Black,Male,Yes,3,May/1998,Earth-616,Marvel,<10
5462,Cole Wittman,Public,Neutral,Violet,Black,Female,Yes,4,Aug/2004,Earth-616,Marvel,<10
5464,Accolon,Non-dual,Neutral,Red,No,Unknown,Yes,1,Sep/1981,Earth-616,Marvel,<10
5498,Dominikos Petrakis,Secret,Neutral,Brown,Brown,Male,No,108,Jan/1981,Earth-616,Marvel,<250
5500,Donna Kiel,Public,Neutral,Green,Blond,Female,Yes,10,Aug/2011,Earth-616,Marvel,<10
5506,Fiorello La Guardia,Non-dual,Neutral,Blue,Black,Male,Yes,2,Oct/1939,Earth-616,Marvel,<10
5520,Teslav Tarasova,Secret,Neutral,Blue,Blond,Female,Yes,5,Mar/2013,Earth-616,Marvel,<10
5522,Mindwave,Secret,Neutral,Grey,White,Male,No,5,Oct/2007,Earth-616,Marvel,<10
5524,Grigory Russoff,Non-dual,Neutral,Brown,Black,Male,Yes,3,Mar/1974,Earth-616,Marvel,<10
5536,Erik Lonnroth,Public,Neutral,Green,Red,Male,No,3,Nov/2003,Earth-616,Marvel,<10
5549,Samuel Bernstein,Public,Neutral,Black,Black,Male,Yes,4,Nov/1982,Earth-616,Marvel,<10
5559,Stanley Osborn,Non-dual,Neutral,Black,Red,Male,Yes,7,Nov/2010,Earth-616,Marvel,<10
5570,Divinity,Secret,Neutral,White,No,Male,Yes,6,Jan/2000,Earth-616,Marvel,<10
5596,Elsa Chandler,Public,Neutral,Green,Red,Female,Yes,2,May/1994,Earth-616,Marvel,<10
5607,Solar Wind,Secret,Neutral,Blue,Black,Female,Yes,8,Apr/1992,Earth-616,Marvel,<10
5631,Startanious,Non-dual,Neutral,Black,Brown,Unknown,Yes,1,May/1994,Earth-616,Marvel,<10
5642,Onomi Whitemane,Secret,Neutral,Red,White,Female,Yes,15,May/2010,Earth-616,Marvel,<100
5644,K-Zek the Conduit,Secret,Neutral,Brown,No,Unknown,Yes,1,Mar/2013,Earth-616,Marvel,<10
5646,David Johnson,Public,Neutral,Brown,Brown,Male,Yes,1,Sep/1944,Earth-616,Marvel,<10
5651,Torgo,Non-dual,Neutral,Red,No,Male,Yes,17,Oct/1969,Earth-616,Marvel,<100
5673,Sikorsky,Secret,Neutral,Black,No,Male,Yes,31,Apr/1982,Earth-616,Marvel,<100
5684,Arthur Dearborn,Secret,Neutral,Blue,Brown,Male,Yes,15,Feb/1981,Earth-616,Marvel,<100
5691,Carrie Bradley,Public,Neutral,Brown,Red,Female,Yes,5,Nov/1995,Earth-616,Marvel,<10
5693,Alturi,Non-dual,Neutral,Red,Grey,Male,Yes,2,Aug/2011,Earth-616,Marvel,<10
5694,Edward Gardner,Public,Neutral,Green,Black,Male,Yes,2,Oct/1985,Earth-616,Marvel,<10
5698,Melinda Brewer,Public,Neutral,Green,Red,Female,Yes,4,Jan/1992,Earth-616,Marvel,<10
5700,Steele Fitzpatrick,Secret,Neutral,Blue,Bald,Male,Yes,14,Jan/1997,Earth-616,Marvel,<100
5702,Nikolai Rasputin,Secret,Neutral,Blue,Black,Male,No,16,May/1975,Earth-616,Marvel,<100
5704,Wibbow,Non-dual,Neutral,Black,Green,Male,Yes,1,Oct/2000,Earth-616,Marvel,<10
5706,Jenna,Non-dual,Neutral,Blue,Blond,Female,Yes,19,Jun/1971,Earth-616,Marvel,<100
5708,Ghost,Non-dual,Neutral,Red,Brown,Male,No,3,May/1961,Earth-616,Marvel,<10
5714,Ozel,Non-dual,Neutral,Green,Green,Female,Yes,1,May/1984,Earth-616,Marvel,<10
5730,Vivian Schist,Non-dual,Neutral,Blue,Grey,Female,Yes,1,Nov/1974,Earth-616,Marvel,<10
5739,Tongar,Secret,Neutral,Blue,Red,Male,Yes,1,Nov/1992,Earth-616,Marvel,<10
5740,Frank Gianelli,Secret,Neutral,Blue,Red,Male,Yes,16,May/1977,Earth-616,Marvel,<100
5752,Keniuchio Harada,Public,Neutral,Brown,Black,Male,No,82,Jul/1974,Earth-616,Marvel,<100
5766,Abraham Kieros,Secret,Neutral,Blue,Brown,Male,Yes,19,Dec/1986,Earth-616,Marvel,<100
5774,Pinta,Secret,Neutral,White,Red,Female,Yes,1,May/1991,Earth-616,Marvel,<10
5780,Monstrom,Secret,Neutral,One,White,Male,Yes,3,Sep/1960,Earth-616,Marvel,<10
5790,James Lucas,Non-dual,Neutral,Brown,Black,Male,Yes,14,Jun/1992,Earth-616,Marvel,<100
5794,Hektu,Public,Neutral,Brown,Brown,Male,Yes,2,Oct/1973,Earth-616,Marvel,<10
5800,Thernon,Public,Neutral,Brown,Black,Female,Yes,1,May/1995,Earth-616,Marvel,<10
5814,Politus,Secret,Neutral,White,Bald,Male,Yes,1,Jul/2006,Earth-616,Marvel,<10
5821,Mazinger Z,Secret,Neutral,Brown,Brown,Unknown,Yes,1,Feb/1979,Earth-616,Marvel,<10
5823,Thoran Rul,Public,Neutral,Grey,Black,Male,No,9,Apr/1979,Earth-616,Marvel,<10
5826,Vil,Secret,Neutral,Black,No,Female,Yes,56,Apr/2010,Earth-616,Marvel,<100
5832,Haemon,Non-dual,Neutral,Red,No,Male,Yes,2,Oct/1978,Earth-616,Marvel,<10
5835,Stefanya Melnikova,Secret,Neutral,Blue,Bald,Female,No,2,Nov/2004,Earth-616,Marvel,<10
5837,Captain Nemo,Non-dual,Neutral,Blue,Brown,Male,Yes,3,Jun/2012,Earth-616,Marvel,<10
5863,Geoff Monte,Public,Neutral,Yellow,Brown,Male,Yes,1,Oct/1993,Earth-616,Marvel,<10
5871,Victoria Bentley,Public,Neutral,Brown,Brown,Female,No,38,Nov/1963,Earth-616,Marvel,<100
5884,Aa-Gorn,Non-dual,Neutral,Blue,Black,Male,No,1,Aug/1991,Earth-616,Marvel,<10
5887,Matchstick Girl,Secret,Neutral,Green,Red,Female,Yes,1,Jul/2010,Earth-616,Marvel,<10
5896,Rebecca Ryker,Public,Neutral,Brown,Black,Female,Yes,23,Feb/2013,Earth-616,Marvel,<100
5901,Ralph Mortimer,Non-dual,Neutral,Green,Black,Male,No,1,Mar/1947,Earth-616,Marvel,<10
5912,Larisa Mishchenko,Non-dual,Neutral,Blue,Black,Female,No,5,Nov/2005,Earth-616,Marvel,<10
5917,Gris Gris,Secret,Neutral,Brown,Black,Male,Yes,7,Jan/1995,Earth-616,Marvel,<10
5928,Tanaka,Secret,Neutral,Blue,Bald,Male,No,1,Mar/2005,Earth-616,Marvel,<10
5951,Tybalt,Non-dual,Neutral,Red,White,Male,Yes,1,Jun/1981,Earth-616,Marvel,<10
5958,Ricardo Jones,Public,Neutral,Brown,Bald,Male,No,7,May/1966,Earth-616,Marvel,<10
5960,Richard Easton,Public,Neutral,Black,Grey,Male,Yes,3,Aug/1983,Earth-616,Marvel,<10
5978,Fletcher Traynor,Secret,Neutral,Purple,No,Male,Yes,3,Feb/2000,Earth-616,Marvel,<10
5984,Jenny,Public,Neutral,Brown,Red,Female,Yes,1,Nov/1995,Earth-616,Marvel,<10
5989,Simon Stroud,Non-dual,Neutral,Blue,Blond,Male,Yes,29,Jul/1974,Earth-616,Marvel,<100
6003,Bob,Secret,Neutral,Brown,Brown,Male,Yes,28,May/2007,Earth-616,Marvel,<100
6005,Tigerstryke,Secret,Neutral,Brown,Red,Male,Yes,9,Jun/1992,Earth-616,Marvel,<10
6010,Ralph Rider,Secret,Neutral,Red,No,Unknown,No,2,Aug/1977,Earth-616,Marvel,<10
6014,Leita,Public,Neutral,Yellow,Black,Female,Yes,1,Oct/1966,Earth-616,Marvel,<10
6018,Ghost,Secret,Neutral,Blue,Brown,Male,Yes,97,Jun/1987,Earth-616,Marvel,<100
6026,Schism,Secret,Neutral,Green,Blond,Unknown,Yes,1,May/2002,Earth-616,Marvel,<10
6034,Baranka,Non-dual,Neutral,Brown,No,Male,Yes,2,Jun/1994,Earth-616,Marvel,<10
6069,Heater Delight,Secret,Neutral,Green,Blond,Female,Yes,8,Apr/1976,Earth-616,Marvel,<10
6070,Bella Fishbach,Public,Neutral,Blue,Blond,Female,Yes,30,Jan/2011,Earth-616,Marvel,<100
6076,Clytemnestra Erwin,Public,Neutral,Brown,Brown,Female,No,35,Jun/1983,Earth-616,Marvel,<100
6080,Piskas,Public,Neutral,Brown,No,Male,Yes,1,Feb/1973,Earth-616,Marvel,<10
6081,Mike Nero,Secret,Neutral,Blue,White,Male,Yes,2,Nov/2009,Earth-616,Marvel,<10
6082,Somon,Public,Neutral,Brown,Orange,Unknown,Yes,10,Jul/1985,Earth-616,Marvel,<10
6086,Scientist Supreme,Secret,Neutral,Black,No,Male,Yes,2,Aug/1989,Earth-616,Marvel,<10
6104,Edda,Secret,Neutral,Blue,No,Male,Yes,1,Aug/1991,Earth-616,Marvel,<10
6120,Noel Penrose,Public,Neutral,Hazel,Bald,Male,Yes,1,Mar/2003,Earth-616,Marvel,<10
6138,Regean Lexico,Public,Neutral,Brown,Blond,Male,Yes,1,Mar/1940,Earth-616,Marvel,<10
6142,Mary Lavinia Octavius,Non-dual,Neutral,Black,Blue,Female,No,16,Nov/1993,Earth-616,Marvel,<100
6144,Seeker,Public,Neutral,Black,Black,Male,Yes,7,Sep/2011,Earth-616,Marvel,<10
6149,Charlton Grundge,Non-dual,Neutral,Brown,Green,Male,Yes,3,Dec/1975,Earth-616,Marvel,<10
6156,Infinity,Secret,Neutral,Red,Black,Unknown,Yes,19,Jul/1991,Earth-616,Marvel,<100
6159,McCleod,Public,Neutral,Brown,White,Male,Yes,2,Apr/1994,Earth-616,Marvel,<10
6165,Monstrollo,Secret,Neutral,Blue,Black,Unknown,Yes,2,Jan/1962,Earth-616,Marvel,<10
6166,Vernon Reaves,Secret,Neutral,Brown,Brown,Male,No,1,Aug/2001,Earth-616,Marvel,<10
6189,Nicholas Rutledge,Public,Neutral,Black,Black,Male,Yes,1,May/1996,Earth-616,Marvel,<10
6192,Larrs,Public,Neutral,Blue,White,Unknown,Yes,1,Nov/1989,Earth-616,Marvel,<10
6197,Michael Morbius,Secret,Neutral,Red,Black,Male,Yes,231,Oct/1971,Earth-616,Marvel,<250
6202,Cecilia Cardinale,Secret,Neutral,Brown,Brown,Female,Yes,16,Oct/1988,Earth-616,Marvel,<100
6209,Duron,Public,Neutral,Black,Brown,Male,No,1,Apr/1972,Earth-616,Marvel,<10
6210,Saja,Public,Neutral,Red,No,Male,Yes,1,Apr/1990,Earth-616,Marvel,<10
6218,Buford Hightower,Public,Neutral,Brown,Brown,Male,Yes,1,Feb/1985,Earth-616,Marvel,<10
6222,Minotaurus,Secret,Neutral,Brown,Brown,Male,Yes,2,Oct/1980,Earth-616,Marvel,<10
6226,Elephantine,Secret,Neutral,White,Brown,Male,Yes,2,Oct/1980,Earth-616,Marvel,<10
6243,James Sanders,Secret,Neutral,Brown,Blond,Male,Yes,93,Oct/1969,Earth-616,Marvel,<100
6253,Impossible Man,Non-dual,Neutral,Purple,No,Male,Yes,60,Feb/1963,Earth-616,Marvel,<100
6260,Ferret,Secret,Neutral,Yellow,Brown,Male,Yes,2,Apr/1993,Earth-616,Marvel,<10
6264,Makoth,Public,Neutral,Blue,Black,Male,Yes,2,Nov/1967,Earth-616,Marvel,<10
6271,Non-Newtonian Annie,Secret,Neutral,Green,Red,Female,Yes,1,Mar/2013,Earth-616,Marvel,<10
6291,Compass Rose,Secret,Neutral,Brown,Black,Unknown,Yes,2,Oct/2011,Earth-616,Marvel,<10
6297,Bernard Hoyster,Secret,Neutral,Blue,Black,Male,No,7,May/1993,Earth-616,Marvel,<10
6314,Spoilsport,Secret,Neutral,Green,Orange,Female,Yes,3,Jul/1999,Earth-616,Marvel,<10
6339,Ronald Reagan,Public,Neutral,Blue,Blond,Male,No,27,Jan/1977,Earth-616,Marvel,<100
6391,Edward Lansky,Public,Neutral,Brown,Brown,Male,Yes,30,Dec/1976,Earth-616,Marvel,<100
6407,Vanna Herald,Public,Neutral,Brown,Red,Female,No,1,Dec/1987,Earth-616,Marvel,<10
6412,Melissa Greville,Public,Neutral,Blue,Blond,Female,Yes,35,Aug/1976,Earth-616,Marvel,<100
6415,Glaktu,Public,Neutral,Blue,Black,Male,Yes,2,Feb/1990,Earth-616,Marvel,<10
6440,Delandra,Public,Neutral,Brown,Orange,Female,Yes,1,Jul/1975,Earth-616,Marvel,<10
6447,Raggadorr,Secret,Neutral,Brown,Brown,Male,Yes,3,Oct/1964,Earth-616,Marvel,<10
6452,Bart Slade,Public,Neutral,Green,Black,Male,Yes,10,Dec/1972,Earth-616,Marvel,<10
6463,Technovore,Public,Neutral,Blue,Grey,Male,Yes,2,Jul/1993,Earth-616,Marvel,<10
6495,Gloria Knoblach,Public,Neutral,Blue,Brown,Female,No,1,Aug/2001,Earth-616,Marvel,<10
6517,Scaleface,Secret,Neutral,Brown,Blue,Female,No,7,Dec/1986,Earth-616,Marvel,<10
6526,Cynthia Glass,Secret,Neutral,Blue,Brown,Female,No,6,Sep/1991,Earth-616,Marvel,<10
6532,Khan,Secret,Neutral,Brown,White,Male,Yes,8,Apr/2002,Earth-616,Marvel,<10
6546,Collier Mack,Secret,Neutral,Black,Black,Male,Yes,2,May/1992,Earth-616,Marvel,<10
6551,Roy Winters,Public,Neutral,Blue,Brown,Male,No,1,Mar/1945,Earth-616,Marvel,<10
6556,Monkey,Secret,Neutral,Blue,Black,Male,Yes,5,Nov/1988,Earth-616,Marvel,<10
6558,Erg,Secret,Neutral,One,Black,Male,Yes,44,Jul/1985,Earth-616,Marvel,<100
6562,Gregory Bestman,Public,Neutral,Green,Grey,Male,Yes,3,May/1983,Earth-616,Marvel,<10
6565,J. Norton,Public,Neutral,Green,Black,Male,No,2,Feb/1952,Earth-616,Marvel,<10
6576,Mindy Urich,Secret,Neutral,Brown,Black,Female,Yes,2,Oct/1995,Earth-616,Marvel,<10
6591,Bonita,Secret,Neutral,Blue,Auburn,Female,No,1,Apr/2001,Earth-616,Marvel,<10
6598,Jesse Thompson,Non-dual,Neutral,Green,Brown,Female,Yes,11,Oct/1997,Earth-616,Marvel,<100
6601,El-Ta,Public,Neutral,Brown,Bald,Female,Yes,1,Apr/2010,Earth-616,Marvel,<10
6613,Yana Li,Secret,Neutral,Black,Brown,Female,Yes,3,Aug/2009,Earth-616,Marvel,<10
6614,Millicent Collins,Public,Neutral,Blue,Blond,Female,Yes,321,Dec/1945,Earth-616,Marvel,<500
6623,Randac,Public,Neutral,Green,Bald,Male,Yes,6,Nov/1967,Earth-616,Marvel,<10
6624,Evelyn Necker,Public,Neutral,Green,Red,Female,Yes,8,Nov/2008,Earth-616,Marvel,<10
6627,Monica Warren,Public,Neutral,Black,Brown,Female,No,3,Jun/1995,Earth-616,Marvel,<10
6637,Matt Falcone,Public,Neutral,Blue,Black,Male,Yes,2,Aug/2004,Earth-616,Marvel,<10
6646,Timothy Anders,Public,Neutral,Brown,Red,Male,Yes,2,May/1984,Earth-616,Marvel,<10
6661,Vile,Secret,Neutral,Blue,No,Female,No,1,Dec/2012,Earth-616,Marvel,<10
6672,Mother Inferior,Secret,Neutral,Brown,Brown,Female,No,2,Jun/1991,Earth-616,Marvel,<10
6680,Cyclops,Secret,Neutral,One,Bald,Male,Yes,1,Dec/1962,Earth-616,Marvel,<10
6711,Edward Mulligan,Public,Neutral,Brown,No,Male,Yes,9,Oct/2004,Earth-616,Marvel,<10
6733,Judith Jacobs,Secret,Neutral,Brown,Black,Female,No,3,Feb/1997,Earth-616,Marvel,<10
6742,Gwendolyne Stacy,Public,Neutral,Blue,Blond,Female,No,1,Oct/2011,Earth-616,Marvel,<10
6768,Beautiful Dreamer,Non-dual,Neutral,Blue,Bald,Unknown,Yes,5,Sep/1999,Earth-616,Marvel,<10
6777,Robert Windhart,Secret,Neutral,Blue,Brown,Male,Yes,2,May/1989,Earth-616,Marvel,<10
6792,Farley Stillwell,Public,Neutral,Blue,Brown,Male,No,4,Jan/1965,Earth-616,Marvel,<10
6797,Terrance Mitchell,Non-dual,Neutral,Blue,Brown,Male,Yes,3,Mar/2012,Earth-616,Marvel,<10
6805,Edward Whelan,Secret,Neutral,Brown,Brown,Male,Yes,73,Aug/1982,Earth-616,Marvel,<100
6806,James K. Polk,Public,Neutral,Brown,No,Male,No,1,Mar/2013,Earth-616,Marvel,<10
6811,"Marko, the Manhunter",Public,Neutral,Black,Black,Male,Yes,2,Oct/1965,Earth-616,Marvel,<10
6829,Mina,Secret,Neutral,Brown,White,Female,Yes,8,Jun/2010,Earth-616,Marvel,<10
6850,Mister Howlett,Non-dual,Neutral,Blue,Grey,Male,No,5,Nov/2001,Earth-616,Marvel,<10
6854,Sala\u1e25 ad-Din Yusuf ibn Ayyub,Public,Neutral,Brown,Black,Male,No,3,Jan/1949,Earth-616,Marvel,<10
6871,Jenna Taylor,Public,Neutral,Blue,Black,Female,Yes,6,Sep/1984,Earth-616,Marvel,<10
6882,Razor Cut,Secret,Neutral,Yellow,Black,Male,Yes,4,Aug/1987,Earth-616,Marvel,<10
6889,Fountainhead,Secret,Neutral,White,Blond,Male,Yes,3,Oct/2008,Earth-616,Marvel,<10
6894,Thanatos,Secret,Neutral,Green,Blond,Male,Yes,4,Jan/2010,Earth-616,Marvel,<10
6915,Wormwhole Wodo,Secret,Neutral,Brown,No,Unknown,Yes,1,Mar/2013,Earth-616,Marvel,<10
6919,Scream,Secret,Neutral,Blue,Purple,Unknown,Yes,17,May/1993,Earth-616,Marvel,<100
6931,Kubik,Secret,Neutral,Black,White,Unknown,Yes,11,Mar/1988,Earth-616,Marvel,<100
6936,Myron Wilburn,Public,Neutral,Brown,Grey,Male,Yes,9,Nov/1982,Earth-616,Marvel,<10
6946,Amy Chen,Secret,Neutral,Black,Black,Female,Yes,34,Jul/1992,Earth-616,Marvel,<100
6951,Stewart Acheron,Public,Neutral,Blue,Blond,Male,Yes,11,Dec/2003,Earth-616,Marvel,<100
6952,Poser,Secret,Neutral,Brown,Brown,Female,Yes,1,Jul/2010,Earth-616,Marvel,<10
6967,Hiro-Kala,Non-dual,Neutral,Black,Black,Male,Yes,32,Sep/2008,Earth-616,Marvel,<100
6968,Hecara,Public,Neutral,Blue,Red,Female,Yes,1,Jan/2011,Earth-616,Marvel,<10
6972,Rax,Secret,Neutral,Blue,Blond,Male,No,7,May/2000,Earth-616,Marvel,<10
6976,Omar Barrenos,Public,Neutral,Brown,Brown,Male,Yes,4,Feb/1991,Earth-616,Marvel,<10
6995,Mammoth,Secret,Neutral,Blue,Black,Male,No,2,Oct/2001,Earth-616,Marvel,<10
6997,Nyssa,Secret,Neutral,Brown,Black,Female,No,2,Feb/2009,Earth-616,Marvel,<10
7000,Carthus,Public,Neutral,Black,No,Male,Yes,11,Dec/1998,Earth-616,Marvel,<100
7004,Nicholas Collins,Secret,Neutral,Brown,Black,Male,Yes,3,Jul/1990,Earth-616,Marvel,<10
7025,Carson Collier Senior,Public,Neutral,Blue,Grey,Male,Yes,8,Aug/1975,Earth-616,Marvel,<10
7030,Athena Parthenos,Non-dual,Neutral,Blue,Black,Female,No,54,May/1969,Earth-616,Marvel,<100
7044,F. Tieri,Secret,Neutral,Red,Black,Male,Yes,1,Sep/1996,Earth-616,Marvel,<10
7045,Butane,Secret,Neutral,White,No,Male,Yes,2,Apr/1993,Earth-616,Marvel,<10
