,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
885,Fred Baxter,Public,Good,Brown,Black,Male,Yes,1,Mar-1940,Earth-616,Marvel,<10
886,Marista,Secret,Good,Blue,Black,Female,Yes,2,Nov-1998,Earth-616,Marvel,<10
887,Bill Dunn,Public,Good,Brown,Black,Male,Yes,1,Apr-1940,Earth-616,Marvel,<10
888,Hijiro Nguri,Public,Good,Red,Black,Male,Yes,1,Nov-1995,Earth-616,Marvel,<10
889,Laurie Tromette,Secret,Good,Blue,Brown,Female,Yes,57,Sep-2010,Earth-616,Marvel,<100
890,Gothic Lolita,Secret,Good,Red,Black,Female,Yes,6,Apr-2005,Earth-616,Marvel,<10
891,Max Belmonde,Secret,Good,White,White,Male,Yes,1,Apr-1994,Earth-616,Marvel,<10
892,Ko Bin Su,Public,Good,Brown,Black,Male,Yes,7,Sep-1997,Earth-616,Marvel,<10
893,Nosey,Public,Good,White,Black,Male,Yes,4,Mar-1940,Earth-616,Marvel,<10
894,Harold Hogan,Non-dual,Good,Brown,Brown,Male,No,166,Sep-1963,Earth-616,Marvel,<250
895,Mara,Secret,Good,Blue,White,Male,Yes,1,Feb-1973,Earth-616,Marvel,<10
896,Anna Kapplebaum,Non-dual,Good,Blue,Grey,Female,Yes,12,Sep-1979,Earth-616,Marvel,<100
897,Bill Astin,Secret,Good,Brown,Black,Male,Yes,1,Sep-1998,Earth-616,Marvel,<10
898,Zira,Non-dual,Good,Blue,Brown,Female,Yes,4,Apr-1981,Earth-616,Marvel,<10
899,Richard Gardner,Public,Good,Black,Black,Male,Yes,1,Feb-1940,Earth-616,Marvel,<10
900,Red Dragon,Secret,Good,Yellow,Blond,Female,Yes,1,Jan-2007,Earth-616,Marvel,<10
901,Mr. Borkowski,Secret,Good,Blue,Black,Male,Yes,2,Jan-2004,Earth-616,Marvel,<10
902,Els Udonta,Secret,Good,Blue,No,Female,Yes,7,Jun-2010,Earth-616,Marvel,<10
903,Maria de Guadalupe Santiago,Secret,Good,Brown,Black,Female,Yes,42,Sep-1998,Earth-616,Marvel,<100
904,Mutant Crocodiles,Secret,Good,Blue,White,Unknown,Yes,6,Nov-2005,Earth-616,Marvel,<10
905,Emory Simpson,Public,Good,Brown,Black,Male,Yes,2,May-1972,Earth-616,Marvel,<10
906,Leonard Gary,Public,Good,Blue,Black,Male,No,1,Jul-2011,Earth-616,Marvel,<10
907,Gorr,Public,Good,Black,Blond,Male,Yes,3,Aug-1962,Earth-616,Marvel,<10
908,Tawa,Secret,Good,Brown,Black,Male,Yes,2,Nov-1979,Earth-616,Marvel,<10
909,Everett Ross,Public,Good,Brown,Brown,Male,Yes,68,Sep-1998,Earth-616,Marvel,<100
910,Chakar,Public,Good,White,Brown,Male,No,2,Dec-1985,Earth-616,Marvel,<10
911,Hub,Secret,Good,Brown,Black,Female,Yes,13,Jul-2004,Earth-616,Marvel,<100
912,Ben Urich,Non-dual,Good,Brown,Brown,Male,Yes,324,Jul-1978,Earth-616,Marvel,<500
913,Tatiana Arocha,Public,Good,Brown,Black,Female,No,6,Jun-2007,Earth-616,Marvel,<10
914,Ronnie Dowell,Public,Good,Red,Brown,Male,Yes,1,Jun-1948,Earth-616,Marvel,<10
915,"Winthrop Roan, Jr.",Secret,Good,Blue,Red,Male,Yes,20,May-1982,Earth-616,Marvel,<100
916,Annie,Secret,Good,Green,Red,Female,Yes,19,May-2011,Earth-616,Marvel,<100
917,Jack Pulver,Secret,Good,Blue,Brown,Male,Yes,47,Sep-1962,Earth-616,Marvel,<100
918,Moonstomp,Secret,Good,Green,Blond,Male,Yes,13,Sep-1995,Earth-616,Marvel,<100
919,Daryl Taylor,Public,Good,Blue,Black,Male,No,8,May-1992,Earth-616,Marvel,<10
920,William Walters,Public,Good,Black,Blond,Male,Yes,31,Jun-1996,Earth-616,Marvel,<100
921,Kuthulos,Public,Good,Black,Black,Male,Yes,3,Mar-1971,Earth-616,Marvel,<10
922,Makkamakkamaktsptoo,Secret,Good,Black,Blond,Male,Yes,1,Jun-2004,Earth-616,Marvel,<10
923,Isabel Kane,Secret,Good,Blue,Brown,Female,Yes,31,Feb-2013,Earth-616,Marvel,<100
924,Farissa,Secret,Good,Brown,Black,Female,Yes,1,Jan-2006,Earth-616,Marvel,<10
925,Mr. Jones,Non-dual,Good,Blue,No,Male,Yes,1,Aug-2003,Earth-616,Marvel,<10
926,Paco Perez,Non-dual,Good,Blue,Black,Male,Yes,3,Sep-2001,Earth-616,Marvel,<10
927,Yo Yo Rodriguez,Secret,Good,Brown,Black,Female,Yes,35,Jul-2008,Earth-616,Marvel,<100
928,Aleister Kane,Non-dual,Good,Brown,Blond,Male,Yes,1,Aug-1990,Earth-616,Marvel,<10
929,Sentinel X,Secret,Good,Black,Brown,Unknown,Yes,2,Oct-2006,Earth-616,Marvel,<10
930,George Vandergill,Public,Good,Brown,Grey,Male,Yes,7,Feb-1984,Earth-616,Marvel,<10
931,Saripha Thames,Public,Good,Blue,White,Female,Yes,5,Jun-1976,Earth-616,Marvel,<10
932,Agent Colby,Public,Good,Photocellular,Blond,Male,Yes,1,Jul-2000,Earth-616,Marvel,<10
933,Che,Secret,Good,White,White,Male,Yes,14,Oct-1992,Earth-616,Marvel,<100
934,William Foster,Secret,Good,Brown,Black,Male,No,100,Sep-1966,Earth-616,Marvel,<100
935,Shem,Public,Good,Blue,Red,Male,Yes,1,Aug-1987,Earth-616,Marvel,<10
936,Hugh Taylor,Public,Good,Blue,Bald,Male,No,2,May-1989,Earth-616,Marvel,<10
937,Psimon,Secret,Good,Blue,Bald,Male,Yes,8,Oct-1999,Earth-616,Marvel,<10
938,Jymrsk,Secret,Good,White,Red,Male,Yes,1,Mar-2002,Earth-616,Marvel,<10
939,Con Ticci Viracocha,Secret,Good,Red,Blond,Male,Yes,4,Sep-1978,Earth-616,Marvel,<10
940,Bug,Public,Good,Yellow,Green,Male,Yes,151,Jan-1979,Earth-616,Marvel,<250
941,Ralph Cosgrove,Public,Good,Red,Brown,Male,Yes,2,May-1971,Earth-616,Marvel,<10
942,Walkabout,Secret,Good,Black,Brown,Unknown,No,4,Mar-2000,Earth-616,Marvel,<10
943,Sen-Yu,Public,Good,Blue,Bald,Male,Yes,3,Mar-1965,Earth-616,Marvel,<10
944,Talks-To-Spirits,Public,Good,Red,White,Male,Yes,1,Apr-1990,Earth-616,Marvel,<10
945,Myraddin of Ruta,Secret,Good,Hazel,White,Male,Yes,30,Mar-1944,Earth-616,Marvel,<100
946,Fia Lundstom,Public,Good,Green,Blond,Female,Yes,1,Sep-1979,Earth-616,Marvel,<10
947,Timothy Mulrooney,Secret,Good,Blue,Grey,Male,Yes,2,Feb-1943,Earth-616,Marvel,<10
948,Quisling,Public,Good,Red,No,Unknown,Yes,1,Sep-2000,Earth-616,Marvel,<10
949,Edward Wong,Secret,Good,Brown,Black,Male,Yes,4,Jan-1995,Earth-616,Marvel,<10
950,Ardina,Secret,Good,White,Orange,Female,Yes,5,Jul-2002,Earth-616,Marvel,<10
951,Renee Fuanaro,Public,Good,Green,Brown,Female,Yes,4,May-1991,Earth-616,Marvel,<10
952,Carol Danvers,Public,Good,Blue,Blond,Female,Yes,881,Mar-1968,Earth-616,Marvel,<1000
953,Donyell Taylor,Secret,Good,Brown,Black,Male,Yes,53,Oct-1993,Earth-616,Marvel,<100
954,Teleplex,Secret,Good,Blue,Red,Male,Yes,1,Feb-1990,Earth-616,Marvel,<10
955,Araq Mezdbadah,Secret,Good,Amber,Blond,Male,Yes,2,Nov-1992,Earth-616,Marvel,<10
956,Adam Neramani,Secret,Good,Blue,Blond,Male,Yes,21,Oct-1993,Earth-616,Marvel,<100
957,Markita,Secret,Good,Blue,Blond,Female,Yes,1,Sep-2004,Earth-616,Marvel,<10
958,Samson,Public,Good,Brown,Brown,Male,Yes,1,Apr-1949,Earth-616,Marvel,<10
959,Joan the Mouse,Secret,Good,Brown,Brown,Female,Yes,10,Apr-2000,Earth-616,Marvel,<10
960,Pamela Douglas,Secret,Good,Blue,Red,Female,Yes,6,Mar-1989,Earth-616,Marvel,<10
961,Ben Wallis,Non-dual,Good,White,Blond,Male,Yes,1,Mar-1940,Earth-616,Marvel,<10
962,Shadow Lord,Secret,Good,Brown,Black,Male,Yes,2,May-1981,Earth-616,Marvel,<10
963,Will Power,Secret,Good,Gold,Gold,Male,Yes,1,Aug-1942,Earth-616,Marvel,<10
964,Abraham Verne,Secret,Good,Blue,No,Male,Yes,5,Jan-2004,Earth-616,Marvel,<10
965,Emma la Porte,Public,Good,Brown,White,Female,Yes,2,Feb-1986,Earth-616,Marvel,<10
966,Soapbox,Public,Good,Blue,Blond,Male,Yes,5,May-2011,Earth-616,Marvel,<10
967,Joelle,Secret,Good,Blue,Black,Female,No,9,Oct-2012,Earth-616,Marvel,<10
968,Arthur Maddicks,Non-dual,Good,White,No,Male,Yes,133,Mar-1986,Earth-616,Marvel,<250
969,Leonard Samson,Public,Good,Brown,Green,Male,No,260,Jul-1971,Earth-616,Marvel,<500
970,Marmaduke Jones,Public,Good,Black,Red,Male,Yes,1,Sep-1944,Earth-616,Marvel,<10
971,Bradley Beemer,Public,Good,Blue,Brown,Male,Yes,6,Dec-2005,Earth-616,Marvel,<10
972,Bugeye,Secret,Good,White,No,Unknown,Yes,5,Feb-1986,Earth-616,Marvel,<10
973,Medusa,Secret,Good,Blue,Black,Female,Yes,1,Aug-1942,Earth-616,Marvel,<10
974,Colonel Okada,Public,Good,Brown,Brown,Male,Yes,1,Jun-1989,Earth-616,Marvel,<10
975,Sunflower,Secret,Good,Blue,Brown,Male,No,1,May-2011,Earth-616,Marvel,<10
976,Raymonde Belmonde,Public,Good,Brown,Brown,Male,No,4,Feb-1984,Earth-616,Marvel,<10
977,Doctor Van Eyck,Public,Good,Blue,Black,Male,No,2,Aug-1965,Earth-616,Marvel,<10
978,Amy Conklin,Secret,Good,Red,Grey,Female,Yes,1,Oct-1994,Earth-616,Marvel,<10
979,Christian Wagner,Non-dual,Good,Brown,Brown,Male,No,2,Oct-2003,Earth-616,Marvel,<10
980,Bugman,Public,Good,Blue,Black,Male,Yes,4,Mar-2005,Earth-616,Marvel,<10
981,Claire Temple,Non-dual,Good,Brown,Black,Female,Yes,45,Aug-1972,Earth-616,Marvel,<100
982,Yag-Kosha,Secret,Good,Blue,Blond,Male,Yes,1,Apr-1971,Earth-616,Marvel,<10
983,Eradikator 6,Public,Good,Brown,Bald,Male,Yes,1,Oct-1993,Earth-616,Marvel,<10
984,Rebecca Essex,Public,Good,Blue,Black,Female,Yes,5,Jun-1996,Earth-616,Marvel,<10
985,Ataros,Non-dual,Good,Yellow,Brown,Male,Yes,1,Aug-1982,Earth-616,Marvel,<10
986,Dawn Starr,Public,Good,Green,Blond,Female,Yes,2,May-1980,Earth-616,Marvel,<10
987,Oboroth,Non-dual,Good,Yellow,Grey,Male,Yes,3,Sep-2009,Earth-616,Marvel,<10
988,Aphrodite Ourania,Secret,Good,Blue,Blond,Female,Yes,50,Aug-1948,Earth-616,Marvel,<100
989,Fenton,Public,Good,Brown,Black,Male,Yes,1,Jan-1997,Earth-616,Marvel,<10
990,ZeeBee,Secret,Good,Red,Red,Female,Yes,1,Aug-2006,Earth-616,Marvel,<10
991,Arrowhead,Secret,Good,Yellow,Black,Male,Yes,13,Apr-1954,Earth-616,Marvel,<100
992,Stellarax,Secret,Good,Green,Bald,Male,Yes,5,Nov-1978,Earth-616,Marvel,<10
993,Sophia Sanduval,Public,Good,Brown,Black,Female,Yes,3,Apr-2011,Earth-616,Marvel,<10
994,Kwai Jun-Fan,Public,Good,Purple,Black,Male,No,4,Sep-2008,Earth-616,Marvel,<10
995,Sharon Carter,Public,Good,Blue,Blond,Female,Yes,3,Nov-1996,Earth-616,Marvel,<10
996,Carla Williams,Non-dual,Good,Blue,Brown,Female,Yes,3,Jul-1968,Earth-616,Marvel,<10
997,Neil Langram,Secret,Good,Blue,Brown,Male,No,1,Feb-1997,Earth-616,Marvel,<10
998,Noah Crichton,Secret,Good,Green,Blond,Male,No,1,Jan-2005,Earth-616,Marvel,<10
999,Kevin Masterson,Public,Good,Blue,Blond,Male,Yes,62,Jun-1988,Earth-616,Marvel,<100
1000,Lord Ludox,Public,Good,Blue,Red,Male,No,2,Aug-1994,Earth-616,Marvel,<10
1001,Tharamus,Secret,Good,Brown,Grey,Male,No,1,Aug-1997,Earth-616,Marvel,<10
1002,Ryak,Non-dual,Good,Blue,Brown,Male,Yes,1,Jun-1981,Earth-616,Marvel,<10
1003,Jamal,Public,Good,Blue,Brown,Male,No,1,Feb-1986,Earth-616,Marvel,<10
1004,Abigail Dunton,Secret,Good,Black,Black,Female,Yes,7,Jun-2007,Earth-616,Marvel,<10
1005,Susan Storm,Public,Good,Blue,Blond,Female,Yes,1713,Nov-1961,Earth-616,Marvel,<2000
1006,Judith Rassendyll,Public,Good,Black,Red,Female,Yes,3,Apr-1986,Earth-616,Marvel,<10
1007,Tristan,Secret,Good,Blue,Bald,Male,Yes,6,Jun-2007,Earth-616,Marvel,<10
1008,Piotr Rasputin,Secret,Good,Blue,Black,Male,Yes,1162,May-1975,Earth-616,Marvel,<1500
1009,J. Pennington Pennypacker,Public,Good,Brown,Black,Male,Yes,1,Jul-1992,Earth-616,Marvel,<10
1010,Xan Fthgnr,Secret,Good,Brown,Blue,Female,Yes,2,Sep-1993,Earth-616,Marvel,<10
1011,McAllister,Public,Good,Brown,Brown,Male,Yes,1,Nov-2007,Earth-616,Marvel,<10
1012,Walter Thorson,Public,Good,Blue,Red,Male,Yes,5,Jan-1999,Earth-616,Marvel,<10
1013,Brock Jones,Secret,Good,Blue,Blond,Male,No,35,Oct-1975,Earth-616,Marvel,<100
1014,Director Colvin,Public,Good,Brown,Grey,Male,Yes,2,Feb-2011,Earth-616,Marvel,<10
1015,Jacob Oh,Secret,Good,Brown,Black,Male,Yes,16,Oct-2006,Earth-616,Marvel,<100
1016,Proteus,Public,Good,Blue,White,Male,Yes,2,Apr-1971,Earth-616,Marvel,<10
1017,Tania,Public,Good,Black,Black,Female,Yes,3,Dec-1993,Earth-616,Marvel,<10
1018,Colin Snewing,Secret,Good,Black,Black,Male,Yes,12,Jul-1990,Earth-616,Marvel,<100
1019,Braxus,Secret,Good,Brown,White,Female,Yes,3,Apr-1993,Earth-616,Marvel,<10
1020,Garthan Saal,Secret,Good,White,Black,Male,No,19,Mar-1989,Earth-616,Marvel,<100
1021,Harley Cooper,Secret,Good,Blue,Blond,Female,Yes,1,Jan-2007,Earth-616,Marvel,<10
1022,Membrain,Secret,Good,Brown,No,Unknown,Yes,1,Apr-1999,Earth-616,Marvel,<10
1023,Bulwar,Non-dual,Good,Brown,White,Male,Yes,2,Jan-1972,Earth-616,Marvel,<10
1024,Neal Shaara,Secret,Good,Brown,Black,Male,Yes,51,May-2000,Earth-616,Marvel,<100
1025,Running Fish,Public,Good,Red,Black,Male,Yes,1,Nov-1995,Earth-616,Marvel,<10
1026,Elaine Grey,Public,Good,Blue,Grey,Female,No,43,May-1964,Earth-616,Marvel,<100
1027,Wayopex,Secret,Good,Green,Bald,Male,Yes,1,Sep-1991,Earth-616,Marvel,<10
1028,Mrs. Meer,Public,Good,Blue,Blond,Female,Yes,2,Oct-1991,Earth-616,Marvel,<10
1029,It,Secret,Good,Brown,White,Male,Yes,3,Mar-1961,Earth-616,Marvel,<10
1030,Klara Prast,Secret,Good,Blue,Black,Female,Yes,29,Aug-2007,Earth-616,Marvel,<100
1031,Mawu,Public,Good,Black,White,Female,Yes,1,May-1990,Earth-616,Marvel,<10
1032,Jonathan Juniper,Public,Good,Blue,Blond,Male,No,14,May-1963,Earth-616,Marvel,<100
1033,Carrie Alexander,Public,Good,Brown,Brown,Female,Yes,27,Apr-1990,Earth-616,Marvel,<100
1034,Charles Burlingame,Secret,Good,Brown,Black,Male,No,41,Oct-1998,Earth-616,Marvel,<100
1035,Archie Stryker,Public,Good,Blue,Black,Male,No,6,Jan-1980,Earth-616,Marvel,<10
1036,Lucinda Guthrie,Secret,Good,Blue,Grey,Female,Yes,22,Nov-1984,Earth-616,Marvel,<100
1037,Sha Shan,Public,Good,Grey,Black,Female,Yes,48,May-1972,Earth-616,Marvel,<100
1038,Winston Frankowski,Secret,Good,Brown,Red,Male,Yes,1,Jul-2005,Earth-616,Marvel,<10
1039,Miguel Legar,Secret,Good,Brown,Black,Male,Yes,18,Aug-2004,Earth-616,Marvel,<100
1040,Zawadi,Public,Good,Brown,Black,Female,Yes,5,Sep-1998,Earth-616,Marvel,<10
1041,Edmund,Public,Good,Black,Black,Male,Yes,1,Feb-2008,Earth-616,Marvel,<10
1042,Michael Collins,Secret,Good,Brown,Brown,Male,Yes,93,Jul-1990,Earth-616,Marvel,<100
1043,Xang Kong,Non-dual,Good,Black,Brown,Male,Yes,2,May-2008,Earth-616,Marvel,<10
1044,Simas Androvich,Secret,Good,White,Grey,Male,No,2,Oct-1986,Earth-616,Marvel,<10
1045,Irma Cuckoo,Secret,Good,Blue,Black,Female,Yes,175,Nov-2001,Earth-616,Marvel,<250
1046,Tangerine,Secret,Good,Blue,Orange,Female,Yes,1,Sep-2009,Earth-616,Marvel,<10
1047,Rhomann Dey,Public,Good,Blue,Black,Male,No,10,Sep-1976,Earth-616,Marvel,<10
1048,Phyllis Shamara,Non-dual,Good,Brown,Black,Female,Yes,3,Mar-1980,Earth-616,Marvel,<10
1049,Carson Bells,Public,Good,Blue,Black,Male,Yes,1,Jan-1943,Earth-616,Marvel,<10
1050,Robert Shaw,Non-dual,Good,Brown,Brown,Male,No,1,Mar-2009,Earth-616,Marvel,<10
1051,Panther,Secret,Good,White,Black,Male,Yes,1,Aug-1989,Earth-616,Marvel,<10
1052,Hans Middlestadt,Secret,Good,Blue,Blond,Male,Yes,8,Mar-1993,Earth-616,Marvel,<10
1053,Thetis,Secret,Good,Green,Green,Female,Yes,1,Mar-2010,Earth-616,Marvel,<10
1054,Deimne,Non-dual,Good,White,Brown,Male,Yes,3,Sep-2007,Earth-616,Marvel,<10
1055,Rick Stoner,Public,Good,Brown,Blond,Male,No,2,May-1994,Earth-616,Marvel,<10
1056,Fred Harriman,Public,Good,Blue,Black,Male,No,2,Jan-2006,Earth-616,Marvel,<10
1057,Alt,Non-dual,Good,Brown,Black,Male,No,2,Apr-1943,Earth-616,Marvel,<10
1058,Sir Ursus,Secret,Good,Green,Black,Male,Yes,1,Oct-1988,Earth-616,Marvel,<10
1059,Sarah Wilde,Public,Good,Blue,White,Female,Yes,7,Apr-1993,Earth-616,Marvel,<10
1060,Greg Knight,Non-dual,Good,Red,Brown,Male,Yes,23,Aug-1953,Earth-616,Marvel,<100
1061,Tyree Robinson,Public,Good,Blue,Black,Male,Yes,4,Nov-2010,Earth-616,Marvel,<10
1062,Andrew Blodgett Mayfair,Non-dual,Good,White,Red,Male,Yes,17,Oct-1972,Earth-616,Marvel,<100
1063,Randolph Robertson,Non-dual,Good,Brown,Black,Male,Yes,124,Dec-1968,Earth-616,Marvel,<250
1064,Eva Bell,Public,Good,Blue,Black,Female,Yes,53,Jan-2013,Earth-616,Marvel,<100
1065,Elizabeth Sooner,Public,Good,Blue,Red,Female,Yes,10,Sep-2007,Earth-616,Marvel,<10
1066,Litigious Bradley,Public,Good,Brown,Bald,Male,Yes,1,Jul-2003,Earth-616,Marvel,<10
1067,Xeon,Secret,Good,Black,Brown,Male,Yes,1,Dec-1983,Earth-616,Marvel,<10
1068,Bride of Nine Spiders,Secret,Good,White,Black,Female,No,23,Oct-2007,Earth-616,Marvel,<100
1069,Andreas Flec,Public,Good,Brown,Red,Male,No,1,Apr-1970,Earth-616,Marvel,<10
1070,Clarissa,Public,Good,Blue,Brown,Female,Yes,1,Jul-1991,Earth-616,Marvel,<10
1071,Disthora,Public,Good,Blue,Brown,Female,No,5,May-2013,Earth-616,Marvel,<10
1072,Moltar,Public,Good,Brown,Brown,Male,Yes,10,May-1983,Earth-616,Marvel,<10
1073,Alcmena,Secret,Good,Brown,Brown,Female,No,3,Oct-1982,Earth-616,Marvel,<10
1074,Thomas Maximoff,Public,Good,Blue,Auburn,Male,No,21,Sep-1986,Earth-616,Marvel,<100
1075,Armena Ortega,Non-dual,Good,Brown,Brown,Female,Yes,11,Aug-2004,Earth-616,Marvel,<100
1076,Ice King,Secret,Good,Blue,White,Male,Yes,1,Oct-1955,Earth-616,Marvel,<10
1077,Yuri Brevlov,Public,Good,Blue,Blond,Male,Yes,6,Aug-1968,Earth-616,Marvel,<10
1078,Ezili,Public,Good,Blue,No,Female,Yes,1,May-1990,Earth-616,Marvel,<10
1079,Maya Hansen,Non-dual,Good,Brown,Brown,Female,No,25,Jan-2005,Earth-616,Marvel,<100
1080,James Kincaid,Secret,Good,Blue,Blond,Male,Yes,9,Aug-1988,Earth-616,Marvel,<10
1081,J.W.,Public,Good,Black,White,Male,Yes,1,Jun-1966,Earth-616,Marvel,<10
1082,Marianne Waters,Public,Good,Black,Blond,Female,Yes,1,Aug-1992,Earth-616,Marvel,<10
1083,Sindri,Secret,Good,Grey,Blond,Male,Yes,2,Apr-1964,Earth-616,Marvel,<10
1084,Lord Chaos,Public,Good,Brown,No,Unknown,Yes,42,Dec-1977,Earth-616,Marvel,<100
1085,Jim Mulligan,Public,Good,Brown,White,Male,No,6,Nov-2004,Earth-616,Marvel,<10
1086,Zapal,Non-dual,Good,Blue,Blond,Male,Yes,1,Jun-1973,Earth-616,Marvel,<10
1087,Agent Green,Secret,Good,Blue,Black,Female,No,2,Dec-2000,Earth-616,Marvel,<10
1088,Samson Rourke,Public,Good,Black,Brown,Unknown,Yes,1,May-1993,Earth-616,Marvel,<10
1089,Freya,Public,Good,Green,Blond,Female,Yes,5,Jul-1982,Earth-616,Marvel,<10
1090,Eileen Conroy,Public,Good,Blue,Brown,Female,Yes,1,Apr-1941,Earth-616,Marvel,<10
1091,Mary Mitchell,Public,Good,Blue,Blond,Female,Yes,17,Aug-1948,Earth-616,Marvel,<100
1092,Swad,Public,Good,Black,No,Male,Yes,6,May-2004,Earth-616,Marvel,<10
1093,Tanas,Public,Good,Blue,Grey,Male,Yes,1,Aug-1973,Earth-616,Marvel,<10
1094,Ozone,Secret,Good,Brown,No,Male,Yes,1,Sep-2002,Earth-616,Marvel,<10
1095,Sergeant Davis,Non-dual,Good,Blue,Black,Male,No,1,Apr-2006,Earth-616,Marvel,<10
1096,Josie Nottington,Public,Good,Blue,Brown,Female,Yes,2,Jan-1940,Earth-616,Marvel,<10
1097,Kingo Sunen,Public,Good,Blue,Black,Male,Yes,18,May-1977,Earth-616,Marvel,<100
1098,Miranda Mantega,Public,Good,Brown,Brown,Female,No,2,Jul-2003,Earth-616,Marvel,<10
1099,Jack Casey,Non-dual,Good,Blue,Brown,Male,No,23,Dec-1940,Earth-616,Marvel,<100
1100,Nicholas Bromwell,Public,Good,Blue,Grey,Male,Yes,46,Feb-1964,Earth-616,Marvel,<100
1101,Hoggoth,Secret,Good,Brown,No,Male,Yes,6,Jan-1964,Earth-616,Marvel,<10
1102,Phoebe Marrs,Public,Good,Blue,Red,Female,Yes,35,Apr-1990,Earth-616,Marvel,<100
1103,Banara,Non-dual,Good,Blue,Grey,Male,Yes,2,Aug-2007,Earth-616,Marvel,<10
1104,Gilbert Vaughn,Public,Good,Blue,Blond,Male,No,14,Oct-1989,Earth-616,Marvel,<100
1105,Burt Corrigan,Public,Good,Brown,Black,Male,Yes,6,Sep-1989,Earth-616,Marvel,<10
1106,Clea,Non-dual,Good,Blue,White,Female,Yes,247,Nov-1964,Earth-616,Marvel,<250
1107,Chicken Wings,Secret,Good,White,Blond,Male,Yes,2,Feb-1990,Earth-616,Marvel,<10
1108,Helix,Public,Good,White,Blond,Female,Yes,3,May-1999,Earth-616,Marvel,<10
1109,Helen Cho,Secret,Good,Brown,Blond,Female,Yes,1,Nov-2009,Earth-616,Marvel,<10
1110,Altjira,Non-dual,Good,White,Brown,Male,Yes,1,Apr-1989,Earth-616,Marvel,<10
1111,Zachary Taylor,Non-dual,Good,Blue,Black,Male,No,1,Mar-2013,Earth-616,Marvel,<10
1112,Fritz Kalb,Public,Good,Brown,Grey,Male,No,2,Nov-2008,Earth-616,Marvel,<10
1113,Justin Alphonse Gamble,Public,Good,Brown,Red,Male,Yes,3,Mar-1982,Earth-616,Marvel,<10
1114,Mother Wong,Public,Good,Blue,Grey,Female,Yes,1,Dec-1943,Earth-616,Marvel,<10
1115,Kathy Bohusk,Public,Good,Blue,Black,Female,Yes,1,Nov-2005,Earth-616,Marvel,<10
1116,Paulette Brazee,Secret,Good,Brown,Blond,Female,No,2,Jan-1999,Earth-616,Marvel,<10
1117,Emmael,Secret,Good,Blue,Blond,Male,Yes,5,Oct-2007,Earth-616,Marvel,<10
1118,Lucy Cervantes,Secret,Good,Blue,Black,Female,No,2,Oct-2007,Earth-616,Marvel,<10
1119,William Kaplan,Secret,Good,Brown,Black,Male,Yes,119,Apr-2005,Earth-616,Marvel,<250
1120,Veeg,Secret,Good,Red,Brown,Male,Yes,1,Dec-1999,Earth-616,Marvel,<10
1121,Constance,Secret,Good,Brown,Black,Female,Yes,1,Jan-2006,Earth-616,Marvel,<10
1122,Morda,Secret,Good,Green,No,Female,No,2,Oct-2010,Earth-616,Marvel,<10
1123,Toxin,Secret,Good,Green,No,Male,Yes,3,Jun-1994,Earth-616,Marvel,<10
1124,Robert,Secret,Good,Yellow,No,Male,Yes,1,Jan-2003,Earth-616,Marvel,<10
1125,Astrid,Non-dual,Good,Black,Brown,Female,Yes,1,Dec-1985,Earth-616,Marvel,<10
1126,Medusalith Amaquelin,Public,Good,Purple,Black,Female,Yes,5,Jun-1997,Earth-616,Marvel,<10
1127,Malcolm Hardy,Public,Good,Brown,Brown,Male,No,1,Jun-2006,Earth-616,Marvel,<10
1128,Rapunzel,Secret,Good,Brown,Red,Female,No,2,May-2000,Earth-616,Marvel,<10
1129,Couleur,Secret,Good,Green,Grey,Male,Yes,5,May-2002,Earth-616,Marvel,<10
1130,Fawn,Non-dual,Good,Blue,Black,Female,No,5,Jan-1976,Earth-616,Marvel,<10
1131,Lieutenant General Fredricks,Public,Good,Blue,White,Male,Yes,11,Mar-1962,Earth-616,Marvel,<100
1132,Aquon,Non-dual,Good,Brown,Brown,Male,No,3,Jun-1981,Earth-616,Marvel,<10
1133,Wilghe,Public,Good,Black,Grey,Female,Yes,4,Sep-1989,Earth-616,Marvel,<10
1134,Anastasia Sablinova,Non-dual,Good,Yellow,Blond,Female,Yes,7,Jun-1992,Earth-616,Marvel,<10
1135,Jamal Afari,Public,Good,Brown,Black,Male,Yes,5,Sep-1975,Earth-616,Marvel,<10
1136,William Lumpkin,Public,Good,Blue,Grey,Male,Yes,53,Feb-1963,Earth-616,Marvel,<100
1137,Chris McCarthy,Secret,Good,Brown,Brown,Male,No,2,Dec-2006,Earth-616,Marvel,<10
1138,Morph,Secret,Good,Blue,No,Male,No,1,May-2000,Earth-616,Marvel,<10
1139,Jacques Larocque,Public,Good,Brown,Brown,Male,Yes,22,Jan-1968,Earth-616,Marvel,<100
1140,Kith Nasca,Secret,Good,Black,Black,Male,Yes,5,Oct-1993,Earth-616,Marvel,<10
1141,Zawavari,Public,Good,Brown,Red,Male,Yes,8,Jun-2009,Earth-616,Marvel,<10
1142,Laurie Lynton,Public,Good,Blue,Blond,Female,Yes,8,Jun-2005,Earth-616,Marvel,<10
1143,Boniface,Public,Good,Blue,Brown,Male,Yes,1,Nov-1997,Earth-616,Marvel,<10
1144,Rand,Public,Good,Blue,Blond,Male,No,3,Oct-2000,Earth-616,Marvel,<10
