,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
2711,Garmund,Public,Bad,Red,Bald,Male,Yes,1,Jun/1995,Earth-616,Marvel,<10
2718,Rex Herr,Public,Bad,Blue,Black,Male,Yes,8,Nov/1946,Earth-616,Marvel,<10
2722,Pania Panapa,Secret,Bad,Blue,No,Female,Yes,1,Jul/1996,Earth-616,Marvel,<10
2723,Hawal,Public,Bad,Green,No,Male,Yes,3,Jul/2006,Earth-616,Marvel,<10
2725,Anne,Non-dual,Bad,Blue,Brown,Female,No,1,Jan/1983,Earth-616,Marvel,<10
2736,Jason Beere,Public,Bad,Brown,Brown,Male,Yes,4,Mar/1978,Earth-616,Marvel,<10
2744,Kirk Hendrick,Public,Bad,Green,Grey,Male,Yes,1,Dec/1941,Earth-616,Marvel,<10
2747,Zodiac,Secret,Bad,Blue,Brown,Male,Yes,8,Aug/2009,Earth-616,Marvel,<10
2748,Zardok,Public,Bad,Blue,No,Male,No,2,Jan/1994,Earth-616,Marvel,<10
2749,Martu,Public,Bad,Brown,Blond,Male,Yes,1,Apr/1990,Earth-616,Marvel,<10
2751,Tullamore Voge,Public,Bad,White,Brown,Male,Yes,6,Aug/2000,Earth-616,Marvel,<10
2752,Dennis Golembuski,Secret,Bad,Blue,White,Male,Yes,5,Aug/2002,Earth-616,Marvel,<10
2759,Quentin Beck,Secret,Bad,Blue,Bald,Male,Yes,180,Jun/1964,Earth-616,Marvel,<250
2760,Chips Brant,Public,Bad,Black,Brown,Male,Yes,1,Sep/1941,Earth-616,Marvel,<10
2763,Kali,Public,Bad,Black,Black,Female,Yes,2,Dec/1986,Earth-616,Marvel,<10
2764,Devil Rig,Secret,Bad,Red,No,Male,Yes,2,May/2009,Earth-616,Marvel,<10
2766,Marcus Gallio,Secret,Bad,Brown,Blond,Male,No,3,Nov/1983,Earth-616,Marvel,<10
2769,Janissary,Public,Bad,Brown,Brown,Male,Yes,1,Jul/1994,Earth-616,Marvel,<10
2771,Victor Avery,Secret,Bad,Green,No,Male,Yes,1,Apr/1962,Earth-616,Marvel,<10
2774,Shuffler,Public,Bad,White,Black,Male,Yes,1,Aug/1949,Earth-616,Marvel,<10
2775,Akihiro,Secret,Bad,Blue,Black,Male,Yes,189,Oct/2006,Earth-616,Marvel,<250
2777,William Young,Public,Bad,Brown,Black,Male,No,5,Jun/1975,Earth-616,Marvel,<10
2779,Mercurio,Public,Bad,White,No,Male,Yes,14,Oct/1972,Earth-616,Marvel,<100
2783,Noah Baxter,Secret,Bad,Blue,Grey,Male,Yes,2,Dec/2000,Earth-616,Marvel,<10
2784,Pavane,Secret,Bad,Grey,Brown,Male,Yes,1,Aug/1994,Earth-616,Marvel,<10
2786,Stoneface Turner,Public,Bad,Black,Black,Male,Yes,3,Dec/1976,Earth-616,Marvel,<10
2789,Victor Stein,Secret,Bad,Brown,Blond,Male,No,27,Jul/2003,Earth-616,Marvel,<100
2790,Diego Manero,Public,Bad,Brown,Black,Male,Yes,1,Jun/1943,Earth-616,Marvel,<10
2791,Ryan,Public,Bad,Blue,Grey,Male,Yes,2,Sep/1976,Earth-616,Marvel,<10
2798,Behemoth,Secret,Bad,Black,Red,Unknown,Yes,5,Mar/1966,Earth-616,Marvel,<10
2801,Murray Reese,Secret,Bad,Red,Auburn,Male,No,27,May/1980,Earth-616,Marvel,<100
2809,Robert Bruce Banner,Secret,Bad,Brown,Green,Male,No,1,May/1998,Earth-616,Marvel,<10
2810,Albri Leiricgrie,Secret,Bad,Blue,White,Male,Yes,1,Dec/1942,Earth-616,Marvel,<10
2818,Daphne von Wilkinson,Non-dual,Bad,Brown,Brown,Female,No,2,Jul/1975,Earth-616,Marvel,<10
2820,Milton Meilicki,Secret,Bad,Brown,White,Male,Yes,1,May/1981,Earth-616,Marvel,<10
2822,Creature from Krogarr,Secret,Bad,Blue,No,Male,Yes,3,Nov/1961,Earth-616,Marvel,<10
2823,Time-Sink,Secret,Bad,Grey,Black,Male,Yes,4,Jul/2011,Earth-616,Marvel,<10
2825,Ace Turmbull,Secret,Bad,Blue,Grey,Male,No,1,Oct/1948,Earth-616,Marvel,<10
2828,Kearson DeWitt,Secret,Bad,Brown,Black,Male,Yes,14,Jul/1990,Earth-616,Marvel,<100
2840,Burnatt,Secret,Bad,Brown,Brown,Male,Yes,4,Sep/1988,Earth-616,Marvel,<10
2842,Scythe,Public,Bad,Brown,Black,Male,Yes,2,Sep/2000,Earth-616,Marvel,<10
2843,Red Skull,Secret,Bad,Brown,Brown,Male,No,2,Mar/1947,Earth-616,Marvel,<10
2844,Vandal,Secret,Bad,Blue,Brown,Male,Yes,2,Jul/1994,Earth-616,Marvel,<10
2845,Professor Svengalie,Non-dual,Bad,Yellow,Bald,Male,No,1,Oct/1944,Earth-616,Marvel,<10
2846,Mike Zelby,Public,Bad,Blue,Black,Male,No,1,Aug/1941,Earth-616,Marvel,<10
2847,Yandroth,Public,Bad,Grey,Bald,Male,Yes,24,Jan/1968,Earth-616,Marvel,<100
2851,Ulbrecht Arzt,Secret,Bad,Yellow,Brown,Male,No,1,Dec/1941,Earth-616,Marvel,<10
2855,Ashley Martin,Non-dual,Bad,Brown,Blond,Female,Yes,9,Aug/2000,Earth-616,Marvel,<10
2856,Sentinel 2,Public,Bad,Blue,Brown,Unknown,Yes,3,Nov/1965,Earth-616,Marvel,<10
2857,Fafnir,Secret,Bad,Blue,Black,Male,Yes,9,Feb/1980,Earth-616,Marvel,<10
2861,Rainbow,Secret,Bad,Yellow,Bald,Male,Yes,3,Jul/1975,Earth-616,Marvel,<10
2862,Shrew,Secret,Bad,Brown,Red,Female,Yes,2,Feb/1993,Earth-616,Marvel,<10
2867,Ternak,Public,Bad,Brown,Black,Male,Yes,2,Apr/1974,Earth-616,Marvel,<10
2870,Bret Labale,Secret,Bad,Blue,Black,Male,Yes,1,Jul/1945,Earth-616,Marvel,<10
2874,Helium,Public,Bad,Green,No,Unknown,Yes,1,Oct/1997,Earth-616,Marvel,<10
2877,Ghost Rider,Secret,Bad,Red,No,Male,Yes,2,May/2009,Earth-616,Marvel,<10
2880,Juan Aponte,Secret,Bad,Brown,Bald,Male,Yes,2,Mar/1975,Earth-616,Marvel,<10
2883,Cameron Leonard,Secret,Bad,White,Brown,Male,No,1,Sep/1990,Earth-616,Marvel,<10
2884,Jolena,Secret,Bad,Yellow,Black,Female,Yes,5,Jun/1982,Earth-616,Marvel,<10
2897,Operative 12,Secret,Bad,Black,Black,Male,No,1,Oct/1971,Earth-616,Marvel,<10
2899,Samuel Smith,Public,Bad,Blue,Brown,Male,No,8,Nov/1987,Earth-616,Marvel,<10
2900,Grigory Efimovich Rasputin,Public,Bad,Black,Black,Male,No,5,Nov/2005,Earth-616,Marvel,<10
2902,Ego,Non-dual,Bad,Black,No,Male,Yes,53,Sep/1966,Earth-616,Marvel,<100
2904,Desmond Alexander,Secret,Bad,Brown,Brown,Male,No,4,Feb/2007,Earth-616,Marvel,<10
2905,Machete,Secret,Bad,Brown,Blond,Female,Yes,3,Aug/2012,Earth-616,Marvel,<10
2906,Janus,Public,Bad,Blue,Black,Male,Yes,5,Aug/2006,Earth-616,Marvel,<10
2908,Phiend,Secret,Bad,Blue,White,Male,Yes,1,Dec/1992,Earth-616,Marvel,<10
2910,Clete Billups,Non-dual,Bad,Green,Blond,Male,Yes,1,Jan/2000,Earth-616,Marvel,<10
2911,Doctor Drearr,Public,Bad,Brown,White,Male,No,1,Aug/1948,Earth-616,Marvel,<10
2913,Helleyes,Secret,Bad,Variable,No,Male,Yes,5,Jun/1975,Earth-616,Marvel,<10
2914,Paul Marshall,Secret,Bad,White,Brown,Male,Yes,2,Aug/1962,Earth-616,Marvel,<10
2916,Maximilian Frankenstein,Public,Bad,Blue,Blond,Male,Yes,18,Sep/2011,Earth-616,Marvel,<100
2917,Legs Cochone,Secret,Bad,Brown,Bald,Male,No,1,Mar/1942,Earth-616,Marvel,<10
2924,Augusta Seger,Secret,Bad,Brown,Blond,Female,Yes,1,Oct/1998,Earth-616,Marvel,<10
2929,Pantherus,Secret,Bad,Blue,Red,Male,Yes,2,Oct/1980,Earth-616,Marvel,<10
2937,Monstro,Public,Bad,Brown,Grey,Male,Yes,7,Jan/2006,Earth-616,Marvel,<10
2940,Gamesman,Secret,Bad,Green,Black,Male,Yes,2,Mar/1980,Earth-616,Marvel,<10
2945,Admiral Nippo,Public,Bad,Brown,Black,Male,Yes,1,Jun/1942,Earth-616,Marvel,<10
2950,Zsaji,Secret,Bad,Black,White,Female,No,13,Aug/1984,Earth-616,Marvel,<100
2953,Oliver Ryland,Public,Bad,Black,Black,Male,Yes,2,May/2003,Earth-616,Marvel,<10
2955,Peter Parker,Non-dual,Bad,Brown,Red,Male,No,1,Oct/1972,Earth-616,Marvel,<10
2957,Lewis Murdock,Secret,Bad,Blue,Brown,Male,No,1,May/1942,Earth-616,Marvel,<10
2958,Anti-Priest,Public,Bad,Black,Bald,Male,Yes,6,Jun/2010,Earth-616,Marvel,<10
2959,Kwill,Secret,Bad,Auburn,Black,Male,No,1,Dec/1985,Earth-616,Marvel,<10
2961,Greithoth,Public,Bad,Orange,Bald,Male,Yes,3,Aug/2011,Earth-616,Marvel,<10
2963,Starchild,Secret,Bad,Red,No,Unknown,Yes,2,Sep/1979,Earth-616,Marvel,<10
2964,Melina Vostokoff,Secret,Bad,Red,Brown,Female,Yes,16,Nov/1983,Earth-616,Marvel,<100
2965,Cold Winter,Public,Bad,Red,No,Male,Yes,2,Jan/1996,Earth-616,Marvel,<10
2967,Neodymium,Secret,Bad,Red,No,Unknown,Yes,1,Sep/2002,Earth-616,Marvel,<10
2970,Skrull-X,Secret,Bad,Red,No,Male,Yes,3,Mar/1979,Earth-616,Marvel,<10
2973,Diavolo,Secret,Bad,Blue,Black,Male,No,1,Aug/1945,Earth-616,Marvel,<10
2975,Narda Ravanna,Public,Bad,Blue,Brown,Female,Yes,4,Jun/1980,Earth-616,Marvel,<10
2976,Giraffe-Man,Secret,Bad,Blue,Blond,Male,Yes,1,Jun/2005,Earth-616,Marvel,<10
2977,Cassandra,Public,Bad,Blue,Brown,Female,Yes,2,Nov/1979,Earth-616,Marvel,<10
2978,Edward Cross,Public,Bad,Blue,Bald,Male,Yes,3,Nov/1989,Earth-616,Marvel,<10
2981,Buford Lange,Secret,Bad,Red,Brown,Male,Yes,6,Aug/2001,Earth-616,Marvel,<10
2983,Wax Man,Secret,Bad,Blue,Black,Male,Yes,1,Apr/1941,Earth-616,Marvel,<10
2984,Yvon Berse,Secret,Bad,Blue,Auburn,Male,Yes,1,Oct/1986,Earth-616,Marvel,<10
2987,Technocrat,Secret,Bad,Pink,Black,Male,Yes,1,Feb/1992,Earth-616,Marvel,<10
2990,T,Secret,Bad,Blue,Black,Female,Yes,3,Feb/2001,Earth-616,Marvel,<10
2991,Shir Ydrn Talonis,Secret,Bad,Blue,Black,Male,Yes,15,Apr/2009,Earth-616,Marvel,<100
2993,Roscoe Sweeney,Public,Bad,Blue,Red,Male,No,20,Apr/1964,Earth-616,Marvel,<100
2994,Taranith Gestal,Non-dual,Bad,Red,No,Unknown,No,3,May/1983,Earth-616,Marvel,<10
2998,Shakti,Secret,Bad,Brown,Black,Female,Yes,4,Dec/1999,Earth-616,Marvel,<10
2999,Axis,Secret,Bad,Brown,Blond,Male,No,1,Sep/2000,Earth-616,Marvel,<10
3001,Molecule Person,Public,Bad,Blue,Blond,Unknown,Yes,1,Jul/1976,Earth-616,Marvel,<10
3006,Morgan le Fay,Non-dual,Bad,Green,Purple,Female,Yes,65,May/1955,Earth-616,Marvel,<100
3007,Werner Eisen,Secret,Bad,Photocellular,Bald,Male,Yes,2,Feb/1977,Earth-616,Marvel,<10
3009,General Nikki,Public,Bad,Brown,Grey,Male,No,1,Sep/1943,Earth-616,Marvel,<10
3011,Felix von Tont,Public,Bad,Brown,Black,Male,No,1,Sep/1943,Earth-616,Marvel,<10
3015,Colonel Strauheim,Public,Bad,Brown,Bald,Male,No,1,Jun/1944,Earth-616,Marvel,<10
3028,Charlie Chainsaw,Secret,Bad,Brown,Brown,Male,Yes,6,Dec/2009,Earth-616,Marvel,<10
3030,Karen Trudeaux,Secret,Bad,Blue,Black,Female,No,1,Nov/2007,Earth-616,Marvel,<10
3037,Chaos,Public,Bad,Black,No,Male,Yes,3,Mar/1979,Earth-616,Marvel,<10
3038,Nightmare,Secret,Bad,Black,Black,Male,Yes,136,Jul/1963,Earth-616,Marvel,<250
3041,Typhon,Public,Bad,Black,Black,Male,Yes,22,Feb/1968,Earth-616,Marvel,<100
3044,Wayeb,Secret,Bad,Red,Blond,Male,Yes,4,Jun/2008,Earth-616,Marvel,<10
3048,Gregory Nettles,Public,Bad,Brown,Brown,Male,No,16,Feb/1983,Earth-616,Marvel,<100
3050,Jeannie Martin,Public,Bad,Grey,Blond,Female,No,1,Jan/2006,Earth-616,Marvel,<10
3054,Kro,Secret,Bad,Red,Bald,Male,Yes,59,Aug/1940,Earth-616,Marvel,<100
3056,Lawrence McKenzie,Public,Bad,Blue,Black,Male,Yes,1,Dec/1994,Earth-616,Marvel,<10
3057,Jago Marrak,Secret,Bad,Red,Bald,Male,Yes,1,Oct/1995,Earth-616,Marvel,<10
3063,Mary Arnett,Non-dual,Bad,Blue,Blond,Female,No,1,Sep/2009,Earth-616,Marvel,<10
3068,Elric Freedom,Secret,Bad,Blue,Black,Male,Yes,8,Jan/2000,Earth-616,Marvel,<10
3072,Bamboo Knife Butcher,Secret,Bad,Blue,Grey,Male,No,1,Dec/1944,Earth-616,Marvel,<10
3073,Royce Nero,Secret,Bad,Blue,Grey,Male,Yes,1,Jul/1988,Earth-616,Marvel,<10
3075,Chandu,Secret,Bad,Yellow,Black,Male,Yes,2,Dec/1973,Earth-616,Marvel,<10
3079,Great Horned Owl-Man,Secret,Bad,Blue,Black,Male,Yes,1,Jun/2005,Earth-616,Marvel,<10
3082,"Phillip Cussler, Jr.",Public,Bad,Blue,Black,Male,Yes,2,Aug/1994,Earth-616,Marvel,<10
3088,Edward Stanford,Non-dual,Bad,Blue,Brown,Male,Yes,1,Jan/1981,Earth-616,Marvel,<10
3089,Nigel Pigman,Public,Bad,Brown,Brown,Male,No,8,Jul/1977,Earth-616,Marvel,<10
3090,Zippermouth,Public,Bad,Blue,White,Male,Yes,5,Jun/2004,Earth-616,Marvel,<10
3091,Ayla Prentiss,Non-dual,Bad,Blue,Blond,Female,Yes,4,May/1974,Earth-616,Marvel,<10
3097,Noah Purl,Public,Bad,Grey,Brown,Male,Yes,5,Jun/1995,Earth-616,Marvel,<10
3099,Magrat,Public,Bad,Black,White,Male,Yes,12,Aug/1965,Earth-616,Marvel,<100
3100,Pretty Boy,Secret,Bad,Green,Black,Male,Yes,22,May/1988,Earth-616,Marvel,<100
3102,Susa-No-O-Izumo,Public,Bad,Green,Brown,Male,No,1,Sep/2009,Earth-616,Marvel,<10
3103,Iceworm,Public,Bad,Yellow,No,Unknown,Yes,1,Apr/1991,Earth-616,Marvel,<10
3104,Kuyuk,Secret,Bad,Blue,Brown,Male,No,1,Feb/2005,Earth-616,Marvel,<10
3105,Xhoohx,Non-dual,Bad,Grey,Yellow,Male,No,3,Jun/1979,Earth-616,Marvel,<10
3107,Oscar Stamp,Secret,Bad,Black,Black,Male,No,3,Jul/1996,Earth-616,Marvel,<10
3109,Jonas Mueller,Non-dual,Bad,Brown,Grey,Male,Yes,3,Dec/1997,Earth-616,Marvel,<10
3111,Daniel Shawcross,Non-dual,Bad,Brown,Brown,Male,Yes,3,Apr/2005,Earth-616,Marvel,<10
3116,Araman Nila,Secret,Bad,Blue,Black,Male,Yes,3,Dec/1976,Earth-616,Marvel,<10
3120,Nicholas Trask,Public,Bad,Brown,Black,Male,Yes,5,Feb/1980,Earth-616,Marvel,<10
3122,Version of the Molecule Man,Public,Bad,Red,No,Unknown,Yes,1,Jul/1976,Earth-616,Marvel,<10
3125,Mad Thinker,Secret,Bad,Blue,Brown,Male,Yes,133,Jun/1963,Earth-616,Marvel,<250
3127,Hans Groitzig,Public,Bad,Blue,Black,Male,Yes,1,Dec/1943,Earth-616,Marvel,<10
3128,Rugga,Public,Bad,Grey,Grey,Male,Yes,1,Mar/1964,Earth-616,Marvel,<10
3129,Elata,Public,Bad,Black,Black,Female,Yes,1,Jan/1983,Earth-616,Marvel,<10
3136,Clete Brandon,Non-dual,Bad,Black,No,Male,Yes,1,Jul/1975,Earth-616,Marvel,<10
3138,Eric Conroy,Secret,Bad,Brown,Black,Male,Yes,11,Mar/1992,Earth-616,Marvel,<100
3140,Toni Moore,Public,Bad,Blue,Blond,Female,Yes,3,Aug/1995,Earth-616,Marvel,<10
3141,Tension,Secret,Bad,White,Brown,Male,No,4,Aug/1988,Earth-616,Marvel,<10
3142,Red Wolf,Public,Bad,Blue,Black,Male,No,1,Feb/1950,Earth-616,Marvel,<10
3145,Tom\u00e1s Ram\u00edrez,Public,Bad,Brown,Bald,Male,Yes,1,Jul/1999,Earth-98121,Marvel,<10
3146,Flores,Public,Bad,Brown,Black,Male,No,5,Sep/2003,Earth-616,Marvel,<10
3148,Casque,Secret,Bad,Green,Black,Male,Yes,1,Jan/1998,Earth-616,Marvel,<10
3152,Mister Powers,Secret,Bad,Green,Black,Male,No,1,Apr/1942,Earth-616,Marvel,<10
3156,Scarecrow,Secret,Bad,Brown,Black,Male,No,1,May/1949,Earth-616,Marvel,<10
3158,Coal,Secret,Bad,Brown,Brown,Unknown,Yes,1,Oct/1989,Earth-616,Marvel,<10
3160,Dar Mal Goth,Non-dual,Bad,Hazel,Grey,Male,Yes,1,Jan/1992,Earth-616,Marvel,<10
3163,Josef Saint,Secret,Bad,Blue,Grey,Male,No,19,Dec/1978,Earth-616,Marvel,<100
3166,Daniel Leighton,Secret,Bad,Blue,Brown,Male,Yes,40,Jan/1980,Earth-616,Marvel,<100
3168,Mondo Pain,Secret,Bad,Grey,Black,Male,Yes,5,Dec/1993,Earth-616,Marvel,<10
3169,Kamo Tharnn,Non-dual,Bad,Black,Grey,Male,No,22,May/1975,Earth-616,Marvel,<100
3173,Gregory Bryan,Secret,Bad,Photocellular,Blond,Male,Yes,4,Nov/2004,Earth-616,Marvel,<10
3175,Daniel Brantson,Secret,Bad,Brown,Black,Male,Yes,3,Jun/1995,Earth-616,Marvel,<10
3178,Hirohito,Public,Bad,Red,Black,Male,Yes,10,Jun/1942,Earth-616,Marvel,<10
3179,Hoo,Secret,Bad,Blue,Black,Female,Yes,1,Dec/1997,Earth-616,Marvel,<10
3180,Von Belch,Public,Bad,White,Black,Male,Yes,1,Sep/1942,Earth-616,Marvel,<10
3181,Deathurge,Secret,Bad,Blue,Black,Male,Yes,24,Jan/1981,Earth-616,Marvel,<100
3182,Torbert Octavius,Non-dual,Bad,Brown,Brown,Male,No,15,Nov/1993,Earth-616,Marvel,<100
3188,Killer,Secret,Bad,Brown,Bald,Male,No,1,Nov/1948,Earth-616,Marvel,<10
3191,Fabian LaMuerto,Public,Bad,Black,Black,Male,Yes,2,Jul/1998,Earth-616,Marvel,<10
3194,Kathleen Dare,Non-dual,Bad,Blue,Red,Female,No,22,Aug/1988,Earth-616,Marvel,<100
3196,Lorenzo Jacobi,Public,Bad,Brown,Grey,Male,No,4,Feb/1980,Earth-616,Marvel,<10
3198,Daniel Davis,Secret,Bad,Yellow,White,Male,Yes,3,Sep/1993,Earth-616,Marvel,<10
3204,Puffball Collective,Secret,Bad,Green,Blond,Unknown,Yes,6,Nov/1984,Unknown,Marvel,<10
3206,Luchino Nefaria,Public,Bad,Blue,Black,Male,Yes,65,Feb/1965,Earth-616,Marvel,<100
3207,Oscuram,Secret,Bad,Red,Red,Male,Yes,6,Jun/1993,Earth-616,Marvel,<10
3212,Alison Mongrain,Secret,Bad,Blue,Red,Female,Yes,16,Nov/1996,Earth-616,Marvel,<100
3214,Emil Blonsky,Secret,Bad,Blue,Blond,Male,Yes,115,Apr/1967,Earth-616,Marvel,<250
3226,John Smithers,Public,Bad,Brown,White,Male,No,1,Dec/1941,Earth-616,Marvel,<10
3227,Peter Parker,Secret,Bad,White,No,Male,Yes,35,Jun/1992,Earth-616,Marvel,<100
3229,Katerina van Horn,Public,Bad,Blue,Red,Female,Yes,42,Apr/1973,Earth-616,Marvel,<100
3231,Arsenic,Secret,Bad,Blue,No,Unknown,Yes,2,Sep/1997,Earth-616,Marvel,<10
3232,Harry Snedly,Secret,Bad,Yellow,Brown,Male,No,1,Feb/1951,Earth-616,Marvel,<10
3235,Wilhelm Schultz,Non-dual,Bad,Blue,White,Male,No,1,Feb/1993,Earth-616,Marvel,<10
3242,Phillip Hayes,Public,Bad,Blue,Brown,Male,No,11,Jan/2010,Earth-616,Marvel,<100
3244,Fakir,Secret,Bad,White,White,Male,No,1,Nov/1942,Earth-616,Marvel,<10
3245,Monstrosity,Secret,Bad,Brown,No,Male,Yes,1,Oct/1993,Earth-616,Marvel,<10
3247,Greasy,Secret,Bad,Blue,Bald,Male,Yes,2,Jul/1998,Earth-616,Marvel,<10
3254,Eric Barlow,Secret,Bad,Brown,Black,Male,No,2,Jan/1978,Earth-616,Marvel,<10
3255,Kateri Deseronto,Secret,Bad,Blue,Black,Female,No,9,Aug/1994,Earth-616,Marvel,<10
3256,Spasm,Secret,Bad,Black,Black,Male,Yes,3,Dec/1985,Earth-616,Marvel,<10
3258,Geirrodur,Secret,Bad,Brown,Brown,Male,Yes,31,Feb/1964,Earth-616,Marvel,<100
3259,Gennady Gavrilov,Secret,Bad,Brown,Brown,Male,Yes,14,Oct/2003,Earth-616,Marvel,<100
3263,Madame la Morte,Secret,Bad,Blue,Black,Female,No,1,Jun/1951,Earth-616,Marvel,<10
3264,Garbage Man,Secret,Bad,Brown,Black,Male,Yes,1,Oct/1987,Earth-616,Marvel,<10
3265,Beauty,Secret,Bad,Blue,Red,Female,Yes,5,Mar/1991,Earth-616,Marvel,<10
3266,Steeley,Public,Bad,Green,Bald,Male,Yes,1,Jul/1946,Earth-616,Marvel,<10
3267,Ellsworth Johnson,Public,Bad,Brown,Black,Male,Yes,2,Jan/2008,Earth-616,Marvel,<10
3269,Jacob Eckhardt,Public,Bad,Blue,Blond,Male,Yes,1,Mar/2005,Earth-616,Marvel,<10
3273,Danny Summers,Non-dual,Bad,Blue,Black,Male,Yes,6,Apr/1972,Earth-616,Marvel,<10
3274,Flashburn,Secret,Bad,Green,Blond,Male,Yes,1,Nov/1994,Earth-616,Marvel,<10
3276,Deadaim,Secret,Bad,White,Blond,Male,Yes,2,Feb/1994,Earth-616,Marvel,<10
3277,Monstro,Secret,Bad,Red,Black,Male,No,1,Dec/1944,Earth-616,Marvel,<10
3280,Factor-X,Public,Bad,Yellow,Red,Male,Yes,4,Jul/1978,Earth-616,Marvel,<10
3281,Jerold Morgan,Non-dual,Bad,Brown,Brown,Male,Yes,25,Apr/1958,Earth-616,Marvel,<100
3283,Marvin Bailey,Non-dual,Bad,Blue,Black,Male,Yes,1,Jun/1991,Earth-616,Marvel,<10
3288,Sewer Man,Secret,Bad,Blue,Brown,Male,No,1,Jun/1943,Earth-616,Marvel,<10
3290,Henrik Weber,Secret,Bad,Brown,Black,Male,No,1,May/2009,Earth-616,Marvel,<10
3293,Psycho-Man,Secret,Bad,Yellow,Brown,Male,Yes,55,Nov/1967,Earth-616,Marvel,<100
3295,Hercules,Secret,Bad,Brown,Blue,Male,Yes,1,May/1998,Earth-616,Marvel,<10
3297,Sybyl Dorn,Secret,Bad,Blue,Red,Female,Yes,6,Jul/1991,Earth-616,Marvel,<10
3300,Sphinx Hechel,Secret,Bad,Red,Black,Male,No,1,Aug/1941,Earth-616,Marvel,<10
3302,Onslaught,Secret,Bad,Red,No,Male,Yes,60,May/1996,Earth-616,Marvel,<100
3304,Hag,Secret,Bad,Grey,Black,Female,Yes,6,Mar/1992,Earth-616,Marvel,<10
3305,Jonathan Torgson,Secret,Bad,Brown,Bald,Male,No,1,Aug/1943,Earth-616,Marvel,<10
3310,The Eyeball,Secret,Bad,Blue,No,Unknown,Yes,1,Sep/2010,Earth-616,Marvel,<10
3312,Ramsey Kole,Secret,Bad,Brown,Black,Male,Yes,4,Dec/1982,Earth-616,Marvel,<10
3313,Cedric Rawlings,Public,Bad,Black,Grey,Male,No,3,Sep/1965,Earth-616,Marvel,<10
3315,Lois London,Public,Bad,Blue,Brown,Female,Yes,22,Nov/1982,Earth-616,Marvel,<100
3316,Juan-Carlos Sanchez,Secret,Bad,Hazel,Black,Male,Yes,4,May/2006,Earth-616,Marvel,<10
3321,Harmony Killdragon,Non-dual,Bad,Black,Black,Female,Yes,1,Jan/1977,Earth-616,Marvel,<10
3323,Chela,Secret,Bad,Black,Black,Male,No,1,Mar/2002,Earth-616,Marvel,<10
3325,Mad Violinist,Secret,Bad,Photocellular,Black,Male,No,1,Jun/1941,Earth-616,Marvel,<10
3329,Manuel de la Rocha,Secret,Bad,Brown,Brown,Male,Yes,52,Jun/1984,Earth-616,Marvel,<100
3332,Garon Lewis,Public,Bad,Brown,Black,Male,Yes,8,Jun/1996,Earth-616,Marvel,<10
3335,Unit,Secret,Bad,Blue,No,Male,Yes,13,Jan/2010,Earth-616,Marvel,<100
3336,Dunleavy,Public,Bad,Brown,White,Male,Yes,3,Jun/1997,Earth-616,Marvel,<10
3337,Frank Oliver,Public,Bad,Brown,Blond,Male,No,13,Feb/1970,Earth-616,Marvel,<100
3339,Daniel Rand,Secret,Bad,Green,Brown,Male,Yes,1,May/1998,Earth-616,Marvel,<10
3343,Arnold Brown,Secret,Bad,Brown,Brown,Male,No,11,Aug/1965,Earth-616,Marvel,<100
3347,Aquon,Secret,Bad,Blue,Black,Male,Yes,1,Jul/1973,Earth-616,Marvel,<10
3348,Johnny Revere,Secret,Bad,Green,Brown,Male,Yes,1,Aug/1948,Earth-616,Marvel,<10
3349,Ned Horrocks,Secret,Bad,Blue,Blond,Male,No,2,Aug/2006,Earth-616,Marvel,<10
3351,Carl Washington,Public,Bad,Brown,Black,Male,No,1,Aug/1994,Earth-616,Marvel,<10
3354,Monte Devlin,Secret,Bad,Blue,Brown,Male,Yes,1,Aug/1992,Earth-616,Marvel,<10
3356,Sega,Secret,Bad,Blue,White,Male,Yes,7,Feb/2006,Earth-616,Marvel,<10
3357,Roussel Dupont,Secret,Bad,Purple,Brown,Male,Yes,12,Jul/1992,Earth-616,Marvel,<100
3363,Lobe,Secret,Bad,Black,Black,Male,Yes,9,Nov/2009,Earth-616,Marvel,<10
3365,John Harriman,Non-dual,Bad,Blue,White,Male,Yes,1,Jun/1946,Earth-616,Marvel,<10
3370,Beatrice Conners,Non-dual,Bad,Blue,Grey,Female,Yes,1,May/1994,Earth-616,Marvel,<10
3372,Walter Michaels,Secret,Bad,Orange,Black,Male,Yes,5,Aug/1981,Earth-616,Marvel,<10
3373,Kossi,Public,Bad,Blue,Black,Female,Yes,3,Jun/1986,Earth-616,Marvel,<10
3381,Nelson Gruber,Public,Bad,Blue,Brown,Male,Yes,1,Sep/1991,Earth-616,Marvel,<10
3384,Nate,Public,Bad,Blue,Brown,Male,Yes,1,Jun/2002,Earth-616,Marvel,<10
3385,Cameron Hodge,Public,Bad,Blue,Grey,Male,No,72,Feb/1986,Earth-616,Marvel,<100
3386,Mortimer Toynbee,Secret,Bad,Black,Brown,Male,No,2,Jan/2012,Earth-616,Marvel,<10
3390,Brendon Doyle,Secret,Bad,Blue,Red,Male,Yes,17,Mar/1982,Earth-616,Marvel,<100
3391,Centurious,Secret,Bad,Brown,White,Male,Yes,20,Nov/1982,Earth-616,Marvel,<100
3395,Matt Slade III,Secret,Bad,Blue,Brown,Male,Yes,2,Sep/1984,Earth-616,Marvel,<10
