,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
758,Penelops,Secret,Good,Blue,Orange,Male,Yes,17,Jul-1981,New Earth,DC,<100
759,Syrra,Public,Good,Blue,Blond,Female,Yes,5,Nov-1984,New Earth,DC,<10
760,Mareena,Secret,Good,Blue,Green,Female,Yes,1,Aug-2010,New Earth,DC,<10
761,Sara Butters,Secret,Good,Brown,Grey,Female,Yes,5,Apr-2011,New Earth,DC,<10
762,Althea,Secret,Good,Brown,Brown,Female,Yes,1,Jun-2003,New Earth,DC,<10
763,Copper,Secret,Good,Photocellular,No,Female,Yes,20,Apr-2007,New Earth,DC,<100
764,Amon Hakk,Public,Good,Brown,Black,Male,Yes,65,Aug-1991,New Earth,DC,<100
765,C.A.P.D.,Secret,Good,Photocellular,White,Unknown,Yes,1,Oct-1982,New Earth,DC,<10
766,Jonathan Gabrielli II,Secret,Good,Blue,Black,Male,Yes,48,Oct-1970,New Earth,DC,<100
767,Young Frankenstein,Public,Good,Black,Black,Male,Yes,12,Sep-2006,New Earth,DC,<100
768,Rudyon,Non-dual,Good,Blue,Red,Male,Yes,1,Dec-2003,New Earth,DC,<10
769,Alphonso Giovanni,Secret,Good,Black,Black,Male,No,9,Jan-1955,New Earth,DC,<10
770,Faceoff,Secret,Good,Blue,Brown,Male,Yes,2,Dec-2010,New Earth,DC,<10
771,Barbie,Secret,Good,Blue,Blond,Female,Yes,8,Dec-1989,New Earth,DC,<10
772,Rama Chandra,Secret,Good,Black,Black,Male,Yes,8,Sep-1999,New Earth,DC,<10
773,Jason,Secret,Good,Brown,Black,Male,Yes,12,Jan-1988,New Earth,DC,<100
774,Lyrissa Mallor,Public,Good,Blue,Black,Female,No,28,Feb-1989,New Earth,DC,<100
775,Maria Amardosa,Public,Good,Hazel,Black,Female,Yes,8,Dec-2008,New Earth,DC,<10
776,Zena Moonstruk,Public,Good,Gold,White,Female,Yes,38,Aug-1991,New Earth,DC,<100
777,Gaelon,Public,Good,Blue,Brown,Female,Yes,5,Apr-1995,New Earth,DC,<10
778,Philip Folger,Public,Good,Blue,Blond,Male,Yes,3,Jun-1967,New Earth,DC,<10
779,Dervish,Public,Good,Black,Brown,Female,Yes,9,Mar-1994,New Earth,DC,<10
780,Charity,Public,Good,Brown,Black,Female,Yes,21,Oct-1972,New Earth,DC,<100
781,Ne-ahn,Public,Good,Blue,Black,Male,Yes,12,May-1968,New Earth,DC,<100
782,Henry Hogan,Public,Good,Brown,Black,Male,No,14,Jan-1997,New Earth,DC,<100
783,Tiny,Public,Good,Brown,Blond,Male,Yes,27,Oct-1967,New Earth,DC,<100
784,Feodor Piotrovitch Sorin,Public,Good,Brown,Blond,Male,Yes,10,Apr-1988,New Earth,DC,<10
785,Nuidis Vulko,Public,Good,Blue,White,Male,Yes,140,Sep-1967,New Earth,DC,<250
786,Martin Kramer,Public,Good,Blue,Black,Male,No,2,May-1986,New Earth,DC,<10
787,Peter the Puffer Fish,Secret,Good,Brown,Brown,Male,Yes,5,Mar-1960,New Earth,DC,<10
788,Fastbak,Public,Good,Blue,Red,Male,No,17,Nov-1971,New Earth,DC,<100
789,A.J.,Public,Good,Blue,Blond,Male,Yes,8,Aug-1995,New Earth,DC,<10
790,Kruul,Secret,Good,Black,Blond,Male,No,1,Sep-2011,New Earth,DC,<10
791,Heller,Public,Good,Blue,Red,Female,Yes,4,Oct-1969,New Earth,DC,<10
792,Byron Williams,Public,Good,Blue,Brown,Male,Yes,3,Jun-1967,New Earth,DC,<10
793,Rose Psychic,Public,Good,Black,Black,Female,No,11,Mar-1937,New Earth,DC,<100
794,Drax,Secret,Good,Black,Red,Male,Yes,27,Mar-1971,New Earth,DC,<100
795,Kwintz,Public,Good,Blue,Orange,Male,No,3,Apr-1995,New Earth,DC,<10
796,John Henry Irons,Public,Good,Brown,Purple,Male,Yes,345,Jun-1993,New Earth,DC,<500
797,Nimue Inwudu,Public,Good,Green,Black,Female,Yes,121,Feb-1978,New Earth,DC,<250
798,David Singh,Secret,Good,Blue,Brown,Male,Yes,23,May-2010,New Earth,DC,<100
799,Kaliber II,Public,Good,Black,Bald,Male,Yes,19,Sep-1996,New Earth,DC,<100
800,Gorflack,Secret,Good,Green,Brown,Male,Yes,4,Dec-2007,New Earth,DC,<10
801,Sendrina,Secret,Good,Red,Brown,Female,Yes,5,Feb-2008,New Earth,DC,<10
802,Whaler,Secret,Good,Blue,Black,Male,Yes,5,Oct-2002,New Earth,DC,<10
803,Ishtar,Secret,Good,Brown,Brown,Unknown,Yes,4,Jan-1981,New Earth,DC,<10
804,Rynoc,Public,Good,Yellow,No,Male,Yes,11,Aug-1985,New Earth,DC,<100
805,Spawn of Frankenstein,Secret,Good,Green,Brown,Male,Yes,13,Feb-1973,Earth-One,DC,<100
806,Ernie II,Secret,Good,Brown,Brown,Male,Yes,1,Jan-2011,New Earth,DC,<10
807,King of the Cats II,Secret,Good,Black,No,Male,Yes,1,Apr-2006,New Earth,DC,<10
808,Kara Zor-L,Secret,Good,Blue,Blond,Female,Yes,635,Feb-1976,Earth-Two,DC,<750
809,Hillary Chang,Public,Good,Red,Black,Female,Yes,12,Feb-1996,New Earth,DC,<100
810,Sserpa,Public,Good,Blue,Grey,Male,No,7,Feb-1996,New Earth,DC,<10
811,Beta Tos,Public,Good,White,Red,Female,Yes,6,Sep-1996,New Earth,DC,<10
812,Samuel Makoa,Public,Good,Black,Black,Male,Yes,34,Feb-1994,New Earth,DC,<100
813,Jessica Jordan,Secret,Good,Blue,Brown,Female,No,5,Jan-1994,New Earth,DC,<10
814,Kirby,Public,Good,Brown,Black,Male,Yes,5,Jan-1990,New Earth,DC,<10
815,Barbara Eileen Gordon,Public,Good,Hazel,Red,Female,Yes,29,Feb-1987,New Earth,DC,<100
816,Ohiyesa I,Public,Good,Black,Black,Male,Yes,109,Sep-1949,New Earth,DC,<250
817,Dyctinna,Public,Good,Green,Black,Female,Yes,1,Nov-1990,New Earth,DC,<10
818,Wendy Kuttler,Secret,Good,Green,Black,Female,Yes,32,May-2006,New Earth,DC,<100
819,Charles Victor Szasz,Secret,Good,Blue,Red,Male,No,128,Jun-1967,New Earth,DC,<250
820,Celestine Babcock,Public,Good,Black,Blond,Female,Yes,2,Mar-1992,New Earth,DC,<10
821,Rose Wilson,Secret,Good,Blue,White,Female,Yes,158,Oct-1992,New Earth,DC,<250
822,Timothy Trench,Public,Good,Blue,Brown,Male,No,8,Feb-1969,New Earth,DC,<10
823,Droxelle,Secret,Good,White,White,Female,Yes,8,Oct-1983,New Earth,DC,<10
824,Amazing Ronnie,Secret,Good,Red,Black,Male,Yes,2,Jan-1976,New Earth,DC,<10
825,Benjamin Hecht,Public,Good,Blue,Grey,Male,Yes,6,Dec-1989,New Earth,DC,<10
826,Aviva Weinberg,Public,Good,Green,Brown,Female,Yes,10,Mar-2000,New Earth,DC,<10
827,Chen Nuo,Secret,Good,Black,Black,Male,Yes,3,Jun-2006,New Earth,DC,<10
828,Jackie Johnson,Public,Good,Brown,Black,Male,Yes,19,Dec-1961,New Earth,DC,<100
829,Mariah Romanova,Public,Good,Blue,Red,Female,Yes,40,May-1977,New Earth,DC,<100
830,Flying Buttress,Secret,Good,Brown,Grey,Male,Yes,6,Feb-1981,New Earth,DC,<10
831,Wee Willie,Secret,Good,Black,Brown,Male,Yes,3,Oct-1961,New Earth,DC,<10
832,Relok Hag,Public,Good,Blue,White,Male,No,13,Jul-2006,New Earth,DC,<100
833,Dina Bell,Public,Good,Green,Red,Female,Yes,6,Dec-1999,New Earth,DC,<10
834,Silver Shannon,Public,Good,Purple,White,Female,Yes,12,Jun-1967,New Earth,DC,<100
835,Anthony Burke,Public,Good,Blue,Brown,Male,Yes,21,May-1993,New Earth,DC,<100
836,Helmond Kettering,Public,Good,Brown,Brown,Male,Yes,8,Aug-2006,New Earth,DC,<10
837,James Forrest,Public,Good,Brown,Black,Male,Yes,24,Jul-2009,New Earth,DC,<100
838,Captain Moondust,Secret,Good,Blue,Black,Male,Yes,2,Dec-2010,New Earth,DC,<10
839,Maurice Douglas,Public,Good,Purple,Brown,Male,No,40,Oct-1992,New Earth,DC,<100
840,Scott Laughlin,Public,Good,Brown,Black,Male,No,7,Jun-2004,New Earth,DC,<10
841,Gavyn,Secret,Good,Blue,Blond,Male,Yes,44,Jan-1980,New Earth,DC,<100
842,Jon Riksson,Public,Good,Blue,Blond,Male,Yes,2,Aug-1992,New Earth,DC,<10
843,Daisy,Public,Good,Black,Blond,Unknown,Yes,6,Aug-1968,New Earth,DC,<10
844,Super-Chief II,Secret,Good,Red,Black,Male,Yes,2,May-2011,New Earth,DC,<10
845,Shalimar,Secret,Good,Blue,Black,Female,Yes,2,Jun-1989,New Earth,DC,<10
846,Colin Mitchell,Public,Good,Brown,Red,Male,Yes,3,Jul-2003,New Earth,DC,<10
847,Thomas Corbett,Secret,Good,Blue,Black,Male,Yes,6,Mar-1984,New Earth,DC,<10
848,Beautiful Dreamer,Secret,Good,Blue,Black,Female,No,52,Mar-1971,New Earth,DC,<100
849,Venelia,Public,Good,Blue,Black,Female,Yes,5,Nov-1994,New Earth,DC,<10
850,Karon,Public,Good,Blue,Blond,Female,Yes,31,Jun-2002,New Earth,DC,<100
851,Torquemada,Public,Good,White,Black,Male,Yes,28,Mar-1993,New Earth,DC,<100
852,Dana Simpson,Secret,Good,Green,Brown,Female,Yes,1,Dec-1989,New Earth,DC,<10
853,Merayn Dethalis,Public,Good,Yellow,Purple,Female,Yes,36,Dec-1993,New Earth,DC,<100
854,Sunny Jim,Secret,Good,Blue,Blond,Male,Yes,2,Aug-2009,New Earth,DC,<10
855,Antino\u00f6s,Secret,Good,Blue,Blond,Unknown,No,2,Mar-2001,New Earth,DC,<10
856,TNTeena,Secret,Good,Black,Blond,Female,No,4,Jan-2009,New Earth,DC,<10
857,Hector Rivera,Secret,Good,Brown,Brown,Male,Yes,7,Jun-1994,New Earth,DC,<10
858,Lucius Best,Public,Good,Brown,Brown,Male,Yes,10,Jul-1988,New Earth,DC,<10
859,Edward Raymond,Secret,Good,Brown,Brown,Male,Yes,42,Apr-1978,New Earth,DC,<100
860,Joshua Jackam,Public,Good,Blue,Black,Male,No,6,Mar-2001,New Earth,DC,<10
861,James Buchanan Sawyer,Public,Good,Blue,Brown,Male,Yes,4,Mar-1988,New Earth,DC,<10
862,Katma Tui,Public,Good,Blue,Black,Female,No,129,Jul-1964,New Earth,DC,<250
863,Jeb Stuart,Public,Good,Blue,Brown,Male,Yes,218,May-1961,New Earth,DC,<250
864,Angela St. Grace,Secret,Good,Green,Blond,Female,Yes,24,Jun-2001,New Earth,DC,<100
865,Theodore Cobblepot,Public,Good,White,Grey,Male,Yes,5,Jul-2011,New Earth,DC,<10
866,Joseph Jones,Secret,Good,Blue,Black,Male,No,47,Jan-1991,New Earth,DC,<100
867,Tylot,Public,Good,Blue,Green,Male,No,5,May-1981,New Earth,DC,<10
868,Todd Rice,Public,Good,Brown,Brown,Male,Yes,2,Feb-2009,Unknown,DC,<10
869,Aa,Secret,Good,Brown,Blond,Female,Yes,15,Feb-1992,New Earth,DC,<100
870,Thomas Monaghan,Public,Good,Black,Black,Male,No,82,Jan-1993,New Earth,DC,<100
871,Laura Neilsen,Public,Good,Blue,White,Female,No,35,Feb-1971,New Earth,DC,<100
872,Archibald Asher,Public,Good,Red,Brown,Male,No,15,May-1961,New Earth,DC,<100
873,Green Lantern,Secret,Good,Brown,Brown,Male,Yes,1565,Oct-1959,Unknown,DC,<2000
874,Immortal Bald-Man-in-Armor,Secret,Good,Blue,Brown,Male,Yes,1,Oct-2006,New Earth,DC,<10
875,Nicholas Hunter,Public,Good,Blue,Red,Male,Yes,4,Apr-1966,New Earth,DC,<10
876,Layla,Secret,Good,Gold,Purple,Female,Yes,7,Aug-1993,New Earth,DC,<10
877,Maxwell Williams,Public,Good,Brown,Brown,Male,Yes,6,Mar-2000,New Earth,DC,<10
878,Sebastian Faust,Public,Good,Blue,Black,Male,Yes,55,Nov-1993,New Earth,DC,<100
879,Ladonna Jameal,Secret,Good,Brown,Brown,Female,Yes,23,May-1988,New Earth,DC,<100
880,Marie,Public,Good,Blue,Brown,Female,Yes,2,Jun-1989,New Earth,DC,<10
881,Hugh Hazzard,Secret,Good,Blue,Blond,Male,Yes,28,Aug-1939,New Earth,DC,<100
882,George Yedziniak,Public,Good,Brown,Black,Male,Yes,8,Jul-1989,New Earth,DC,<10
883,Dawn Granger,Secret,Good,Blue,White,Female,Yes,124,Oct-1988,New Earth,DC,<250
884,Kent Nelson,Secret,Good,Blue,Blond,Male,No,422,May-1940,New Earth,DC,<500
885,King Billy,Secret,Good,Violet,Black,Male,Yes,1,Aug-2009,New Earth,DC,<10
886,Ethan Kramer,Secret,Good,Blue,Red,Male,No,1,Apr-2011,New Earth,DC,<10
887,Jayita Sahir,Public,Good,Brown,Black,Female,No,10,Jun-2002,New Earth,DC,<10
888,Robert Daley,Secret,Good,Black,No,Male,Yes,39,Jul-1938,New Earth,DC,<100
889,Thalia,Public,Good,Blue,Grey,Female,Yes,2,Jan-1998,New Earth,DC,<10
890,Narmea,Public,Good,Blue,Brown,Female,Yes,5,Mar-1990,New Earth,DC,<10
891,Enya Wazzo,Secret,Good,Blue,Black,Female,Yes,104,Nov-1989,New Earth,DC,<250
892,Sonia Sato,Secret,Good,Blue,Black,Female,Yes,67,Jan-2007,New Earth,DC,<100
893,Joshua Morgan,Secret,Good,Green,Red,Male,Yes,36,Nov-1978,New Earth,DC,<100
894,Mister Ibis,Secret,Good,Blue,Blond,Male,Yes,2,Dec-2010,New Earth,DC,<10
895,Clyde Mardon,Public,Good,Green,Brown,Male,Yes,1,Jan-1960,New Earth,DC,<10
896,Kole Weathers,Secret,Good,Blue,Red,Female,No,38,Jun-1985,New Earth,DC,<100
897,Wandjina,Secret,Good,Black,Blond,Male,No,8,Feb-1971,New Earth,DC,<10
898,Donna Cabot,Public,Good,Brown,Brown,Female,Yes,21,Oct-1988,New Earth,DC,<100
899,Arkkis Chummuck,Public,Good,Brown,Brown,Male,No,17,Jul-1980,New Earth,DC,<100
900,Lord Amethyst,Public,Good,Yellow,Blond,Male,No,7,May-1983,New Earth,DC,<10
901,"Alice, Daily Planet",Public,Good,Brown,Red,Female,Yes,21,May-1987,New Earth,DC,<100
902,Regin,Public,Good,Blue,White,Male,Yes,4,Jun-1990,New Earth,DC,<10
903,Mighty Morris,Secret,Good,Blue,Black,Male,Yes,1,Dec-2010,New Earth,DC,<10
904,Aella,Public,Good,White,Black,Female,No,6,Feb-1987,New Earth,DC,<10
905,David Winston,Secret,Good,Blue,Red,Male,No,17,Nov-1985,New Earth,DC,<100
906,Jebediah Kent,Public,Good,Green,Blond,Male,No,8,Aug-1997,New Earth,DC,<10
907,Joe Public,Secret,Good,Black,Blond,Male,Yes,8,Jun-1993,New Earth,DC,<10
908,Wanda Wilson,Secret,Good,Grey,Brown,Female,Yes,18,Jan-1942,New Earth,DC,<100
909,Bulletdog,Secret,Good,Black,Brown,Male,Yes,1,Apr-2006,New Earth,DC,<10
910,Flex Mentallo,Public,Good,Brown,Brown,Male,Yes,12,Aug-1990,New Earth,DC,<100
911,Lawrence Rock,Public,Good,Black,Brown,Male,Yes,7,Oct-1965,New Earth,DC,<10
912,Seagrin,Non-dual,Good,Blue,Black,Male,No,1,Sep-1971,New Earth,DC,<10
913,Bandage People,Secret,Good,Brown,Green,Unknown,Yes,23,Jun-1993,Unknown,DC,<100
914,Curtis Metcalf,Secret,Good,Brown,Black,Male,Yes,76,Apr-1993,Unknown,DC,<100
915,Nix Uotan,Public,Good,Brown,Brown,Male,Yes,15,Dec-2007,New Earth,DC,<100
916,Hippodamia,Secret,Good,Blue,Brown,Female,Yes,1,Dec-1989,New Earth,DC,<10
917,Grover Baines,Public,Good,Brown,Brown,Male,Yes,1,Jun-1989,New Earth,DC,<10
918,Norman Paxton,Public,Good,Black,Black,Male,Yes,22,Jun-1984,New Earth,DC,<100
919,Lashorr,Public,Good,Blue,Red,Female,Yes,5,Jul-2006,New Earth,DC,<10
920,Terri Kurtzberger,Public,Good,Blue,Red,Female,Yes,12,Oct-1983,New Earth,DC,<100
921,Deeter,Non-dual,Good,Black,Red,Male,Yes,11,Mar-1983,New Earth,DC,<100
922,Adeline Prescott,Public,Good,Brown,Brown,Female,Yes,3,May-2008,New Earth,DC,<10
923,Ace High,Secret,Good,Brown,Blond,Male,Yes,1,Apr-1989,New Earth,DC,<10
924,Rose Lewis,Public,Good,Brown,Red,Female,Yes,27,Jun-1990,New Earth,DC,<100
925,Nik Mayak,Secret,Good,Brown,Black,Male,No,14,Jan-1993,New Earth,DC,<100
926,Mark Merlin,Public,Good,Blue,Brown,Male,No,62,Aug-1959,New Earth,DC,<100
927,Andrew Johnson,Secret,Good,Brown,Brown,Male,Yes,1,May-1998,New Earth,DC,<10
928,Graham Gault,Secret,Good,Blue,Blond,Male,Yes,5,Sep-1987,New Earth,DC,<10
929,Lester Lee,Secret,Good,Brown,Brown,Male,Yes,12,Jan-1989,New Earth,DC,<100
930,Sen-M,Public,Good,Black,Black,Male,Yes,2,Jan-1988,New Earth,DC,<10
931,Camille Sly,Secret,Good,Blue,Black,Female,Yes,6,Apr-1993,New Earth,DC,<10
932,Kobe Asuru,Public,Good,Violet,Brown,Male,No,2,Sep-2003,New Earth,DC,<10
933,Kevin Mayer,Public,Good,Brown,Black,Male,Yes,3,Jan-1988,New Earth,DC,<10
934,"William Everett, Sr.",Public,Good,Brown,Black,Male,No,44,Jul-1983,New Earth,DC,<100
935,Horus,Public,Good,Blue,Brown,Male,Yes,1,Mar-2007,New Earth,DC,<10
936,Bors,Public,Good,White,Black,Male,Yes,4,Oct-1986,New Earth,DC,<10
937,Nora Thompson,Public,Good,Black,Blond,Female,Yes,11,Jun-2009,New Earth,DC,<100
938,Samuel Wilson,Public,Good,Blue,Grey,Male,Yes,4,Nov-1970,New Earth,DC,<10
939,Chaim Lavon,Secret,Good,Brown,Black,Male,Yes,9,Jun-1982,New Earth,DC,<10
940,Princess Emerald III,Secret,Good,Brown,Brown,Female,Yes,25,Dec-1983,New Earth,DC,<100
941,Pharamond,Secret,Good,Brown,Brown,Unknown,Yes,1,Nov-1992,New Earth,DC,<10
942,Brian Kent,Secret,Good,Blue,Blond,Male,No,34,Sep-1955,New Earth,DC,<100
943,Thomas Jefferson,Secret,Good,Blue,Red,Male,Yes,6,May-1962,New Earth,DC,<10
944,Robert Long,Public,Good,Blue,Black,Male,Yes,23,Mar-1987,New Earth,DC,<100
945,Josiah Power,Public,Good,Black,Black,Male,Yes,20,Feb-2002,New Earth,DC,<100
946,Crimson Fox III,Secret,Good,Brown,Brown,Female,Yes,9,Jun-2006,New Earth,DC,<10
947,Oxymoron,Secret,Good,Blue,Brown,Male,Yes,1,Dec-2010,New Earth,DC,<10
948,Rosabelle Mendez,Secret,Good,Red,Blond,Unknown,No,86,Feb-1991,New Earth,DC,<100
949,Grumb,Public,Good,Purple,Blond,Male,Yes,5,Oct-2005,New Earth,DC,<10
950,Prince Garnet,Public,Good,Brown,Black,Male,Yes,9,Apr-1985,New Earth,DC,<10
951,Nona Lin-Baker,Public,Good,Blue,Black,Female,Yes,14,Mar-1999,New Earth,DC,<100
952,Mary Batson,Secret,Good,Blue,Brown,Female,Yes,168,Apr-1995,New Earth,DC,<250
953,Prince Moonstone,Public,Good,Brown,Red,Male,Yes,12,Dec-1983,New Earth,DC,<100
954,Koryak,Public,Good,Brown,Black,Male,No,50,Jan-1995,New Earth,DC,<100
955,Edward Indelicato,Secret,Good,Brown,Brown,Male,Yes,43,Apr-1988,New Earth,DC,<100
956,Helen Jordan,Secret,Good,Blue,Black,Female,Yes,3,Oct-1978,New Earth,DC,<10
957,Peter Ross,Public,Good,Blue,Blond,Male,Yes,87,Jan-1961,New Earth,DC,<100
958,Leonard Davis,Public,Good,Blue,Blond,Male,Yes,10,May-1986,New Earth,DC,<10
959,Percival,Public,Good,Brown,White,Male,Yes,4,Jan-1992,New Earth,DC,<10
960,Roxy,Public,Good,White,Blue,Female,Yes,14,Mar-2010,New Earth,DC,<100
961,William Clinton,Public,Good,Blue,Grey,Male,Yes,27,Feb-1993,New Earth,DC,<100
962,Hellene,Secret,Good,Brown,Blond,Female,No,16,Mar-1988,New Earth,DC,<100
963,Jefferson Pierce,Secret,Good,Brown,Blond,Male,Yes,344,Apr-1977,New Earth,DC,<500
964,James Butler Hickok,Public,Good,Brown,Brown,Male,Yes,10,Jan-1953,New Earth,DC,<10
965,Jacqueline Pemberton,Public,Good,Green,Red,Female,No,3,Apr-2005,New Earth,DC,<10
966,Josh Azeveda,Public,Good,Brown,Brown,Male,Yes,14,Feb-2003,New Earth,DC,<100
967,Lonnie Machin,Secret,Good,Blue,Red,Male,Yes,50,Nov-1989,New Earth,DC,<100
968,Rot Lop Fan,Secret,Good,Brown,Red,Male,Yes,5,Jan-1987,New Earth,DC,<10
969,Lizard Johnny,Secret,Good,Red,No,Male,Yes,2,Jan-1976,New Earth,DC,<10
970,Annie Bonelli,Public,Good,Blue,Brown,Female,Yes,18,May-1993,New Earth,DC,<100
971,Golem,Public,Good,Blue,Black,Male,Yes,18,Nov-1991,New Earth,DC,<100
972,Alexandra DeWitt,Public,Good,Green,Blond,Female,No,19,Jan-1994,New Earth,DC,<100
973,Tornado Ninja,Secret,Good,Brown,Black,Male,Yes,1,Oct-2006,New Earth,DC,<10
974,Jake Olsen,Public,Good,Blue,Red,Male,Yes,1,Jan-1990,New Earth,DC,<10
975,Aram Al Ashir,Secret,Good,Black,No,Male,Yes,8,Sep-1979,New Earth,DC,<10
976,Jocasta of Themyscira,Secret,Good,Brown,Black,Female,Yes,1,Sep-1994,New Earth,DC,<10
977,Ahti,Secret,Good,Variable,Red,Female,Yes,19,Sep-1992,New Earth,DC,<100
978,Arashi Ohashi,Secret,Good,Brown,Black,Female,Yes,1,Dec-1996,New Earth,DC,<10
979,Kha-Ef-Re,Public,Good,Red,Black,Male,Yes,1,Mar-2011,New Earth,DC,<10
980,Scribbly Jibbet,Public,Good,Grey,Black,Male,Yes,64,Apr-1939,New Earth,DC,<100
981,Justin Powell,Secret,Good,Black,White,Male,Yes,7,Nov-2005,New Earth,DC,<10
982,Sharon Hawkins,Public,Good,Brown,Brown,Female,Yes,20,Jun-1993,Unknown,DC,<100
983,Linda Strauss,Secret,Good,Brown,Blond,Female,No,48,Jul-1987,New Earth,DC,<100
984,Gilda Gold,Public,Good,Blue,Brown,Female,Yes,14,Aug-1942,New Earth,DC,<100
985,Tiffany Evans,Secret,Good,Brown,Brown,Female,Yes,4,Nov-1993,Unknown,DC,<10
986,Simon Dark,Secret,Good,Blue,Brown,Male,Yes,12,Dec-2007,New Earth,DC,<100
987,Rori Stroh,Secret,Good,Black,White,Male,Yes,14,Dec-1961,New Earth,DC,<100
988,Siegfried Horatio Hunch III,Secret,Good,Black,Black,Male,Yes,20,Jan-1986,New Earth,DC,<100
989,Rafael Hardy,Secret,Good,Black,Black,Male,Yes,6,Mar-2010,New Earth,DC,<10
990,Mongo Krebs,Public,Good,Green,Yellow,Male,Yes,2,Jul-1988,New Earth,DC,<10
991,Ali Ben Khadir,Public,Good,Blue,Black,Male,Yes,11,Aug-1997,New Earth,DC,<100
992,Marie Leeds,Public,Good,Blue,Blond,Female,Yes,19,Nov-1951,New Earth,DC,<100
993,Kyle Rayner,Secret,Good,Green,Black,Male,Yes,716,Jan-1994,New Earth,DC,<750
994,Philbert Hoskins,Public,Good,Yellow,Grey,Male,Yes,16,Dec-1996,New Earth,DC,<100
995,Wesley Dodds,Secret,Good,Brown,Brown,Male,No,391,Apr-1939,New Earth,DC,<500
996,"Roy Raymond, Jr.",Secret,Good,Black,Blond,Male,Yes,42,Feb-1997,New Earth,DC,<100
997,Super Annuator,Secret,Good,Red,Brown,Male,Yes,1,Dec-2010,New Earth,DC,<10
998,Charlie the Owl,Public,Good,Amber,Blond,Male,Yes,33,Feb-1999,New Earth,DC,<100
999,Kyesha Salton,Public,Good,Brown,Orange,Female,Yes,6,Jul-2007,New Earth,DC,<10
1000,Andre de Sevigne,Public,Good,Hazel,Bald,Male,No,6,May-1968,New Earth,DC,<10
1001,Amos Monroe,Non-dual,Good,Red,White,Male,Yes,9,Jan-1989,New Earth,DC,<10
1002,Huvah Jeddigar,Public,Good,Blue,Black,Male,Yes,15,Oct-1992,New Earth,DC,<100
1003,Thomas Thompkins I,Public,Good,Blue,Brown,Male,No,57,Apr-1942,New Earth,DC,<100
1004,Marcus Aelius,Public,Good,Blue,Blond,Male,Yes,29,Sep-1994,New Earth,DC,<100
1005,Hollywood,Secret,Good,Green,Red,Female,Yes,2,Nov-2005,New Earth,DC,<10
1006,Honest Abe,Secret,Good,Pink,Black,Male,Yes,1,Sep-2006,New Earth,DC,<10
1007,Brute,Public,Good,Brown,Red,Male,Yes,19,Apr-1967,New Earth,DC,<100
1008,Kim Liang,Public,Good,Blue,Black,Female,Yes,16,Apr-1987,New Earth,DC,<100
1009,Krista X,Public,Good,Blue,Red,Female,Yes,5,Jul-1983,New Earth,DC,<10
1010,Armando Ramone,Secret,Good,Blue,Black,Male,Yes,8,Dec-1984,New Earth,DC,<10
1011,Peter Cranick,Secret,Good,Blue,Black,Male,Yes,4,Jan-1993,New Earth,DC,<10
1012,Penelope,Secret,Good,Orange,Black,Female,Yes,25,Oct-1988,New Earth,DC,<100
1013,Adam Strange,Public,Good,Blue,Blond,Male,Yes,177,Dec-1958,New Earth,DC,<250
1014,Taia,Public,Good,Black,Black,Female,Yes,10,Jan-1993,New Earth,DC,<10
1015,Vril Dox II,Public,Good,Green,Blond,Male,Yes,163,Feb-1964,New Earth,DC,<250
1016,Avia,Public,Good,Blue,Blond,Female,No,6,Mar-1972,New Earth,DC,<10
1017,Thomas Kirk,Secret,Good,Blue,Brown,Male,Yes,11,Dec-2007,New Earth,DC,<100
1018,Guy Gardner,Public,Good,Blue,Red,Male,Yes,593,Mar-1968,New Earth,DC,<750
1019,Edward Wolfson,Public,Good,Brown,Brown,Male,Yes,16,Oct-1988,New Earth,DC,<100
1020,Stinkbug,Secret,Good,Black,Black,Male,Yes,1,Sep-1992,New Earth,DC,<10
1021,Jacob Finlay,Secret,Good,Blue,Black,Male,No,4,Feb-1989,New Earth,DC,<10
1022,Christian Castle,Public,Good,White,Blond,Male,Yes,7,Nov-1994,New Earth,DC,<10
1023,Menalippe,Public,Good,Brown,No,Female,No,39,Feb-1987,New Earth,DC,<100
1024,Vanessa Kapatelis,Public,Good,Blue,Brown,Female,Yes,80,Apr-1987,New Earth,DC,<100
1025,Kathryn George,Public,Good,Blue,Black,Female,Yes,2,Jul-1990,New Earth,DC,<10
1026,Timothy Zanetti,Secret,Good,Green,Black,Male,No,23,Mar-2005,New Earth,DC,<100
1027,Little Barda,Public,Good,Black,Brown,Female,Yes,6,Sep-2006,New Earth,DC,<10
1028,Molly Mayne,Secret,Good,Green,Red,Female,Yes,64,Sep-1947,New Earth,DC,<100
1029,Major Hubert,Secret,Good,White,White,Male,Yes,1,Dec-2010,New Earth,DC,<10
1030,Trevor Barnes,Public,Good,Brown,Brown,Male,No,18,Jul-2001,New Earth,DC,<100
1031,Egeria,Secret,Good,Purple,Brown,Female,No,1,Jan-1988,New Earth,DC,<10
1032,Daniel Dunbar,Secret,Good,Blue,Red,Male,Yes,66,Mar-1942,New Earth,DC,<100
1033,Starker,Public,Good,Red,Blond,Male,Yes,3,Jun-1970,New Earth,DC,<10
1034,Balder,Secret,Good,Blue,Blond,Male,Yes,2,Oct-1991,New Earth,DC,<10
