,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
3690,Tulem,Public,Good,Blue,White,Male,Yes,2,Aug/2009,Earth-616,Marvel,<10
3696,P.J. James,Public,Good,Green,Black,Male,Yes,1,Jun/1988,Earth-616,Marvel,<10
3699,Navid Hashim,Public,Good,Brown,Brown,Male,Yes,11,Nov/2006,Earth-616,Marvel,<100
3703,Pinyon,Secret,Good,Brown,No,Male,Yes,2,Dec/1972,Earth-616,Marvel,<10
3714,Steven Harmon,Public,Good,Blue,Purple,Male,Yes,40,Nov/1992,Earth-616,Marvel,<100
3718,Grey Eagle,Public,Good,Brown,Black,Male,Yes,6,Jan/1951,Earth-616,Marvel,<10
3719,Buford Hollis,Secret,Good,Blue,Black,Male,Yes,22,Nov/1977,Earth-616,Marvel,<100
3720,Hector Montoya,Secret,Good,Green,Brown,Male,Yes,3,Nov/1988,Earth-616,Marvel,<10
3721,Myles Alfred,Secret,Good,Brown,Brown,Male,No,46,Aug/2001,Earth-616,Marvel,<100
3726,Major Thorn,Public,Good,Green,Black,Male,Yes,34,Jan/1952,Earth-616,Marvel,<100
3727,Dunn,Public,Good,Brown,Grey,Male,Yes,1,Jul/1966,Earth-616,Marvel,<10
3734,Sidrat-Al-Muntah,Secret,Good,Blue,Bald,Male,Yes,5,Sep/1994,Earth-616,Marvel,<10
3751,Li Hua,Public,Good,Brown,Black,Female,No,19,Oct/2007,Earth-616,Marvel,<100
3753,Tim Hacker,Secret,Good,Blue,Blond,Male,No,2,Jan/2006,Earth-616,Marvel,<10
3763,Marty Delarosa,Public,Good,Brown,Brown,Male,No,1,Feb/1994,Earth-616,Marvel,<10
3767,William Carver,Secret,Good,Brown,White,Male,No,10,Oct/1970,Earth-616,Marvel,<10
3783,Logan,Public,Good,Blue,White,Male,Yes,1,Aug/1966,Earth-616,Marvel,<10
3791,Philip Sheldon,Public,Good,Green,Grey,Male,No,14,Jan/1994,Earth-616,Marvel,<100
3795,Steel Serpent,Public,Good,Brown,Black,Male,Yes,39,Nov/1975,Earth-616,Marvel,<100
3799,Paingloss,Secret,Good,Brown,Black,Male,Yes,1,Jul/1975,Earth-616,Marvel,<10
3803,Charles Yameogo,Non-dual,Good,Brown,Brown,Male,Yes,1,Sep/2006,Earth-616,Marvel,<10
3805,Bannerman Brown,Secret,Good,Black,Bald,Male,No,2,Apr/2007,Earth-616,Marvel,<10
3813,Fujiko Watanabe,Secret,Good,Brown,Black,Female,Yes,3,Oct/1970,Earth-616,Marvel,<10
3815,Oliver P. Sneagle,Public,Good,Blue,Red,Male,Yes,3,Aug/1976,Earth-616,Marvel,<10
3817,Chaka,Non-dual,Good,Green,Brown,Male,Yes,6,Oct/1939,Earth-616,Marvel,<10
3823,William Connors,Non-dual,Good,Blue,Blond,Male,No,61,Nov/1963,Earth-616,Marvel,<100
3833,Greer Grant,Public,Good,Green,Black,Female,Yes,342,Nov/1972,Earth-616,Marvel,<500
3844,Zabu,Public,Good,Green,Orange,Male,Yes,234,Mar/1965,Earth-616,Marvel,<250
3845,Rolfe,Non-dual,Good,Brown,Brown,Male,Yes,7,Sep/1995,Earth-616,Marvel,<10
3846,Megara,Public,Good,Red,Black,Female,No,4,Sep/2005,Earth-616,Marvel,<10
3851,Alfeo Spinosa,Secret,Good,Blue,Black,Male,Yes,4,Dec/1979,Earth-616,Marvel,<10
3856,Shakkoth,Public,Good,Blue,Black,Male,Yes,4,Sep/1984,Earth-616,Marvel,<10
3858,Jesse Metuchen,Secret,Good,Brown,Brown,Male,Yes,3,Nov/2002,Earth-616,Marvel,<10
3863,Wyatt Wingfoot,Public,Good,Brown,Black,Male,Yes,4,Feb/1997,Earth-616,Marvel,<10
3864,Junipur,Public,Good,Blue,Black,Female,Yes,3,Nov/1988,Earth-616,Marvel,<10
3865,Randy Clayton,Public,Good,Black,Black,Male,Yes,16,Mar/1955,Earth-616,Marvel,<100
3875,Moore,Public,Good,Blue,Black,Female,Yes,4,Jan/1999,Earth-982,Marvel,<10
3886,Barton Blaze,Public,Good,Variable,Black,Male,No,2,Aug/1972,Earth-616,Marvel,<10
3890,Mastodon,Public,Good,Blue,Black,Male,No,5,Nov/1991,Earth-616,Marvel,<10
3897,Onslaught,Secret,Good,Blue,Brown,Male,Yes,2,Apr/1992,Earth-616,Marvel,<10
3898,Peter Parker,Secret,Good,Hazel,Brown,Male,Yes,137,Dec/1994,Earth-616,Marvel,<250
3902,Star,Secret,Good,Hazel,Bald,Male,Yes,3,Apr/2012,Earth-616,Marvel,<10
3908,Chance Walker,Public,Good,Blue,Brown,Male,Yes,3,May/1992,Earth-616,Marvel,<10
3910,Matu Makalani,Secret,Good,Yellow,Red,Male,No,2,Apr/2009,Earth-616,Marvel,<10
3912,Sam,Public,Good,Blue,No,Male,Yes,1,Apr/1966,Earth-616,Marvel,<10
3913,Barney Bushkin,Non-dual,Good,Brown,Grey,Male,Yes,33,Aug/1965,Earth-616,Marvel,<100
3914,Rory Destine,Secret,Good,Brown,Blond,Male,Yes,20,Jul/1994,Earth-616,Marvel,<100
3916,Spacker Dave,Public,Good,Blue,Red,Male,Yes,12,Apr/2000,Earth-616,Marvel,<100
3917,Sandy York,Non-dual,Good,Brown,Blond,Male,Yes,4,Oct/1976,Earth-616,Marvel,<10
3918,Darlene Sims,Secret,Good,Brown,Red,Female,No,1,Nov/2008,Earth-616,Marvel,<10
3920,Rachel Dreyfuss,Public,Good,Blue,Red,Female,Yes,4,Mar/1992,Earth-616,Marvel,<10
3925,Elizabeth Tyne,Secret,Good,Blue,Red,Female,Yes,14,Aug/1995,Earth-616,Marvel,<100
3932,Sif,Non-dual,Good,Blue,Black,Female,Yes,422,Mar/1964,Earth-616,Marvel,<500
3938,Taxi Taylor,Secret,Good,Brown,Black,Female,Yes,5,Jul/2012,Earth-616,Marvel,<10
3942,George Chelm,Public,Good,Brown,Brown,Male,Yes,11,Jul/1972,Earth-616,Marvel,<100
3961,Social Butterfly,Secret,Good,Black,Red,Female,Yes,6,Apr/2005,Earth-616,Marvel,<10
3963,Nina Price,Secret,Good,Blue,Blond,Female,Yes,12,Sep/2005,Earth-616,Marvel,<100
3965,Theodore Twaki,Public,Good,Brown,Black,Male,Yes,9,Jan/1999,Earth-616,Marvel,<10
3967,Fred Baxter,Public,Good,Brown,Black,Male,Yes,1,Mar/1940,Earth-616,Marvel,<10
3970,Marista,Secret,Good,Blue,Black,Female,Yes,2,Nov/1998,Earth-616,Marvel,<10
3973,Bill Dunn,Public,Good,Brown,Black,Male,Yes,1,Apr/1940,Earth-616,Marvel,<10
3980,Hijiro Nguri,Public,Good,Red,Black,Male,Yes,1,Nov/1995,Earth-616,Marvel,<10
3994,Laurie Tromette,Secret,Good,Blue,Brown,Female,Yes,57,Sep/2010,Earth-616,Marvel,<100
3996,Gothic Lolita,Secret,Good,Red,Black,Female,Yes,6,Apr/2005,Earth-616,Marvel,<10
4000,Max Belmonde,Secret,Good,White,White,Male,Yes,1,Apr/1994,Earth-616,Marvel,<10
4007,Ko Bin Su,Public,Good,Brown,Black,Male,Yes,7,Sep/1997,Earth-616,Marvel,<10
4012,Nosey,Public,Good,White,Black,Male,Yes,4,Mar/1940,Earth-616,Marvel,<10
4017,Harold Hogan,Non-dual,Good,Brown,Brown,Male,No,166,Sep/1963,Earth-616,Marvel,<250
4022,Mara,Secret,Good,Blue,White,Male,Yes,1,Feb/1973,Earth-616,Marvel,<10
4036,Anna Kapplebaum,Non-dual,Good,Blue,Grey,Female,Yes,12,Sep/1979,Earth-616,Marvel,<100
4038,Bill Astin,Secret,Good,Brown,Black,Male,Yes,1,Sep/1998,Earth-616,Marvel,<10
4043,Zira,Non-dual,Good,Blue,Brown,Female,Yes,4,Apr/1981,Earth-616,Marvel,<10
4047,Richard Gardner,Public,Good,Black,Black,Male,Yes,1,Feb/1940,Earth-616,Marvel,<10
4051,Red Dragon,Secret,Good,Yellow,Blond,Female,Yes,1,Jan/2007,Earth-616,Marvel,<10
4062,Mr. Borkowski,Secret,Good,Blue,Black,Male,Yes,2,Jan/2004,Earth-616,Marvel,<10
4064,Els Udonta,Secret,Good,Blue,No,Female,Yes,7,Jun/2010,Earth-616,Marvel,<10
4066,Maria de Guadalupe Santiago,Secret,Good,Brown,Black,Female,Yes,42,Sep/1998,Earth-616,Marvel,<100
4074,Mutant Crocodiles,Secret,Good,Blue,White,Unknown,Yes,6,Nov/2005,Earth-616,Marvel,<10
4077,Emory Simpson,Public,Good,Brown,Black,Male,Yes,2,May/1972,Earth-616,Marvel,<10
4080,Leonard Gary,Public,Good,Blue,Black,Male,No,1,Jul/2011,Earth-616,Marvel,<10
4087,Gorr,Public,Good,Black,Blond,Male,Yes,3,Aug/1962,Earth-616,Marvel,<10
4088,Tawa,Secret,Good,Brown,Black,Male,Yes,2,Nov/1979,Earth-616,Marvel,<10
4089,Everett Ross,Public,Good,Brown,Brown,Male,Yes,68,Sep/1998,Earth-616,Marvel,<100
4092,Chakar,Public,Good,White,Brown,Male,No,2,Dec/1985,Earth-616,Marvel,<10
4097,Hub,Secret,Good,Brown,Black,Female,Yes,13,Jul/2004,Earth-616,Marvel,<100
4099,Ben Urich,Non-dual,Good,Brown,Brown,Male,Yes,324,Jul/1978,Earth-616,Marvel,<500
4101,Tatiana Arocha,Public,Good,Brown,Black,Female,No,6,Jun/2007,Earth-616,Marvel,<10
4106,Ronnie Dowell,Public,Good,Red,Brown,Male,Yes,1,Jun/1948,Earth-616,Marvel,<10
4112,"Winthrop Roan, Jr.",Secret,Good,Blue,Red,Male,Yes,20,May/1982,Earth-616,Marvel,<100
4126,Annie,Secret,Good,Green,Red,Female,Yes,19,May/2011,Earth-616,Marvel,<100
4133,Jack Pulver,Secret,Good,Blue,Brown,Male,Yes,47,Sep/1962,Earth-616,Marvel,<100
4134,Moonstomp,Secret,Good,Green,Blond,Male,Yes,13,Sep/1995,Earth-616,Marvel,<100
4135,Daryl Taylor,Public,Good,Blue,Black,Male,No,8,May/1992,Earth-616,Marvel,<10
4138,William Walters,Public,Good,Black,Blond,Male,Yes,31,Jun/1996,Earth-616,Marvel,<100
4139,Kuthulos,Public,Good,Black,Black,Male,Yes,3,Mar/1971,Earth-616,Marvel,<10
4141,Makkamakkamaktsptoo,Secret,Good,Black,Blond,Male,Yes,1,Jun/2004,Earth-616,Marvel,<10
4146,Isabel Kane,Secret,Good,Blue,Brown,Female,Yes,31,Feb/2013,Earth-616,Marvel,<100
4162,Farissa,Secret,Good,Brown,Black,Female,Yes,1,Jan/2006,Earth-616,Marvel,<10
4173,Mr. Jones,Non-dual,Good,Blue,No,Male,Yes,1,Aug/2003,Earth-616,Marvel,<10
4200,Paco Perez,Non-dual,Good,Blue,Black,Male,Yes,3,Sep/2001,Earth-616,Marvel,<10
4202,Yo Yo Rodriguez,Secret,Good,Brown,Black,Female,Yes,35,Jul/2008,Earth-616,Marvel,<100
4206,Aleister Kane,Non-dual,Good,Brown,Blond,Male,Yes,1,Aug/1990,Earth-616,Marvel,<10
4208,Sentinel X,Secret,Good,Black,Brown,Unknown,Yes,2,Oct/2006,Earth-616,Marvel,<10
4211,George Vandergill,Public,Good,Brown,Grey,Male,Yes,7,Feb/1984,Earth-616,Marvel,<10
4214,Saripha Thames,Public,Good,Blue,White,Female,Yes,5,Jun/1976,Earth-616,Marvel,<10
4215,Agent Colby,Public,Good,Photocellular,Blond,Male,Yes,1,Jul/2000,Earth-616,Marvel,<10
4216,Che,Secret,Good,White,White,Male,Yes,14,Oct/1992,Earth-616,Marvel,<100
4218,William Foster,Secret,Good,Brown,Black,Male,No,100,Sep/1966,Earth-616,Marvel,<100
4219,Shem,Public,Good,Blue,Red,Male,Yes,1,Aug/1987,Earth-616,Marvel,<10
4223,Hugh Taylor,Public,Good,Blue,Bald,Male,No,2,May/1989,Earth-616,Marvel,<10
4230,Psimon,Secret,Good,Blue,Bald,Male,Yes,8,Oct/1999,Earth-616,Marvel,<10
4231,Jymrsk,Secret,Good,White,Red,Male,Yes,1,Mar/2002,Earth-616,Marvel,<10
4233,Con Ticci Viracocha,Secret,Good,Red,Blond,Male,Yes,4,Sep/1978,Earth-616,Marvel,<10
4236,Bug,Public,Good,Yellow,Green,Male,Yes,151,Jan/1979,Earth-616,Marvel,<250
4240,Ralph Cosgrove,Public,Good,Red,Brown,Male,Yes,2,May/1971,Earth-616,Marvel,<10
4248,Walkabout,Secret,Good,Black,Brown,Unknown,No,4,Mar/2000,Earth-616,Marvel,<10
4256,Sen-Yu,Public,Good,Blue,Bald,Male,Yes,3,Mar/1965,Earth-616,Marvel,<10
4261,Talks-To-Spirits,Public,Good,Red,White,Male,Yes,1,Apr/1990,Earth-616,Marvel,<10
4265,Myraddin of Ruta,Secret,Good,Hazel,White,Male,Yes,30,Mar/1944,Earth-616,Marvel,<100
4268,Fia Lundstom,Public,Good,Green,Blond,Female,Yes,1,Sep/1979,Earth-616,Marvel,<10
4269,Timothy Mulrooney,Secret,Good,Blue,Grey,Male,Yes,2,Feb/1943,Earth-616,Marvel,<10
4271,Quisling,Public,Good,Red,No,Unknown,Yes,1,Sep/2000,Earth-616,Marvel,<10
4277,Edward Wong,Secret,Good,Brown,Black,Male,Yes,4,Jan/1995,Earth-616,Marvel,<10
4282,Ardina,Secret,Good,White,Orange,Female,Yes,5,Jul/2002,Earth-616,Marvel,<10
4284,Renee Fuanaro,Public,Good,Green,Brown,Female,Yes,4,May/1991,Earth-616,Marvel,<10
4285,Carol Danvers,Public,Good,Blue,Blond,Female,Yes,881,Mar/1968,Earth-616,Marvel,<1000
4290,Donyell Taylor,Secret,Good,Brown,Black,Male,Yes,53,Oct/1993,Earth-616,Marvel,<100
4296,Teleplex,Secret,Good,Blue,Red,Male,Yes,1,Feb/1990,Earth-616,Marvel,<10
4298,Araq Mezdbadah,Secret,Good,Amber,Blond,Male,Yes,2,Nov/1992,Earth-616,Marvel,<10
4301,Adam Neramani,Secret,Good,Blue,Blond,Male,Yes,21,Oct/1993,Earth-616,Marvel,<100
4302,Markita,Secret,Good,Blue,Blond,Female,Yes,1,Sep/2004,Earth-616,Marvel,<10
4305,Samson,Public,Good,Brown,Brown,Male,Yes,1,Apr/1949,Earth-616,Marvel,<10
4306,Joan the Mouse,Secret,Good,Brown,Brown,Female,Yes,10,Apr/2000,Earth-616,Marvel,<10
4309,Pamela Douglas,Secret,Good,Blue,Red,Female,Yes,6,Mar/1989,Earth-616,Marvel,<10
4311,Ben Wallis,Non-dual,Good,White,Blond,Male,Yes,1,Mar/1940,Earth-616,Marvel,<10
4312,Shadow Lord,Secret,Good,Brown,Black,Male,Yes,2,May/1981,Earth-616,Marvel,<10
4313,Will Power,Secret,Good,Gold,Gold,Male,Yes,1,Aug/1942,Earth-616,Marvel,<10
4314,Abraham Verne,Secret,Good,Blue,No,Male,Yes,5,Jan/2004,Earth-616,Marvel,<10
4315,Emma la Porte,Public,Good,Brown,White,Female,Yes,2,Feb/1986,Earth-616,Marvel,<10
4321,Soapbox,Public,Good,Blue,Blond,Male,Yes,5,May/2011,Earth-616,Marvel,<10
4326,Joelle,Secret,Good,Blue,Black,Female,No,9,Oct/2012,Earth-616,Marvel,<10
4331,Arthur Maddicks,Non-dual,Good,White,No,Male,Yes,133,Mar/1986,Earth-616,Marvel,<250
4332,Leonard Samson,Public,Good,Brown,Green,Male,No,260,Jul/1971,Earth-616,Marvel,<500
4333,Marmaduke Jones,Public,Good,Black,Red,Male,Yes,1,Sep/1944,Earth-616,Marvel,<10
4336,Bradley Beemer,Public,Good,Blue,Brown,Male,Yes,6,Dec/2005,Earth-616,Marvel,<10
4345,Bugeye,Secret,Good,White,No,Unknown,Yes,5,Feb/1986,Earth-616,Marvel,<10
4347,Medusa,Secret,Good,Blue,Black,Female,Yes,1,Aug/1942,Earth-616,Marvel,<10
4348,Colonel Okada,Public,Good,Brown,Brown,Male,Yes,1,Jun/1989,Earth-616,Marvel,<10
4349,Sunflower,Secret,Good,Blue,Brown,Male,No,1,May/2011,Earth-616,Marvel,<10
4351,Raymonde Belmonde,Public,Good,Brown,Brown,Male,No,4,Feb/1984,Earth-616,Marvel,<10
4353,Doctor Van Eyck,Public,Good,Blue,Black,Male,No,2,Aug/1965,Earth-616,Marvel,<10
4361,Amy Conklin,Secret,Good,Red,Grey,Female,Yes,1,Oct/1994,Earth-616,Marvel,<10
4362,Christian Wagner,Non-dual,Good,Brown,Brown,Male,No,2,Oct/2003,Earth-616,Marvel,<10
4367,Bugman,Public,Good,Blue,Black,Male,Yes,4,Mar/2005,Earth-616,Marvel,<10
4368,Claire Temple,Non-dual,Good,Brown,Black,Female,Yes,45,Aug/1972,Earth-616,Marvel,<100
4370,Yag-Kosha,Secret,Good,Blue,Blond,Male,Yes,1,Apr/1971,Earth-616,Marvel,<10
4372,Eradikator 6,Public,Good,Brown,Bald,Male,Yes,1,Oct/1993,Earth-616,Marvel,<10
4375,Rebecca Essex,Public,Good,Blue,Black,Female,Yes,5,Jun/1996,Earth-616,Marvel,<10
4376,Ataros,Non-dual,Good,Yellow,Brown,Male,Yes,1,Aug/1982,Earth-616,Marvel,<10
4377,Dawn Starr,Public,Good,Green,Blond,Female,Yes,2,May/1980,Earth-616,Marvel,<10
4380,Oboroth,Non-dual,Good,Yellow,Grey,Male,Yes,3,Sep/2009,Earth-616,Marvel,<10
4382,Aphrodite Ourania,Secret,Good,Blue,Blond,Female,Yes,50,Aug/1948,Earth-616,Marvel,<100
4384,Fenton,Public,Good,Brown,Black,Male,Yes,1,Jan/1997,Earth-616,Marvel,<10
4392,ZeeBee,Secret,Good,Red,Red,Female,Yes,1,Aug/2006,Earth-616,Marvel,<10
4399,Arrowhead,Secret,Good,Yellow,Black,Male,Yes,13,Apr/1954,Earth-616,Marvel,<100
4403,Stellarax,Secret,Good,Green,Bald,Male,Yes,5,Nov/1978,Earth-616,Marvel,<10
4407,Sophia Sanduval,Public,Good,Brown,Black,Female,Yes,3,Apr/2011,Earth-616,Marvel,<10
4410,Kwai Jun-Fan,Public,Good,Purple,Black,Male,No,4,Sep/2008,Earth-616,Marvel,<10
4414,Sharon Carter,Public,Good,Blue,Blond,Female,Yes,3,Nov/1996,Earth-616,Marvel,<10
4415,Carla Williams,Non-dual,Good,Blue,Brown,Female,Yes,3,Jul/1968,Earth-616,Marvel,<10
4418,Neil Langram,Secret,Good,Blue,Brown,Male,No,1,Feb/1997,Earth-616,Marvel,<10
4421,Noah Crichton,Secret,Good,Green,Blond,Male,No,1,Jan/2005,Earth-616,Marvel,<10
4423,Kevin Masterson,Public,Good,Blue,Blond,Male,Yes,62,Jun/1988,Earth-616,Marvel,<100
4424,Lord Ludox,Public,Good,Blue,Red,Male,No,2,Aug/1994,Earth-616,Marvel,<10
4425,Tharamus,Secret,Good,Brown,Grey,Male,No,1,Aug/1997,Earth-616,Marvel,<10
4428,Ryak,Non-dual,Good,Blue,Brown,Male,Yes,1,Jun/1981,Earth-616,Marvel,<10
4429,Jamal,Public,Good,Blue,Brown,Male,No,1,Feb/1986,Earth-616,Marvel,<10
4431,Abigail Dunton,Secret,Good,Black,Black,Female,Yes,7,Jun/2007,Earth-616,Marvel,<10
4437,Susan Storm,Public,Good,Blue,Blond,Female,Yes,1713,Nov/1961,Earth-616,Marvel,<2000
4438,Judith Rassendyll,Public,Good,Black,Red,Female,Yes,3,Apr/1986,Earth-616,Marvel,<10
4441,Tristan,Secret,Good,Blue,Bald,Male,Yes,6,Jun/2007,Earth-616,Marvel,<10
4453,Piotr Rasputin,Secret,Good,Blue,Black,Male,Yes,1162,May/1975,Earth-616,Marvel,<1500
4454,J. Pennington Pennypacker,Public,Good,Brown,Black,Male,Yes,1,Jul/1992,Earth-616,Marvel,<10
4455,Xan Fthgnr,Secret,Good,Brown,Blue,Female,Yes,2,Sep/1993,Earth-616,Marvel,<10
4458,McAllister,Public,Good,Brown,Brown,Male,Yes,1,Nov/2007,Earth-616,Marvel,<10
4460,Walter Thorson,Public,Good,Blue,Red,Male,Yes,5,Jan/1999,Earth-616,Marvel,<10
4466,Brock Jones,Secret,Good,Blue,Blond,Male,No,35,Oct/1975,Earth-616,Marvel,<100
4467,Director Colvin,Public,Good,Brown,Grey,Male,Yes,2,Feb/2011,Earth-616,Marvel,<10
4473,Jacob Oh,Secret,Good,Brown,Black,Male,Yes,16,Oct/2006,Earth-616,Marvel,<100
4476,Proteus,Public,Good,Blue,White,Male,Yes,2,Apr/1971,Earth-616,Marvel,<10
4477,Tania,Public,Good,Black,Black,Female,Yes,3,Dec/1993,Earth-616,Marvel,<10
4484,Colin Snewing,Secret,Good,Black,Black,Male,Yes,12,Jul/1990,Earth-616,Marvel,<100
4486,Braxus,Secret,Good,Brown,White,Female,Yes,3,Apr/1993,Earth-616,Marvel,<10
4489,Garthan Saal,Secret,Good,White,Black,Male,No,19,Mar/1989,Earth-616,Marvel,<100
4490,Harley Cooper,Secret,Good,Blue,Blond,Female,Yes,1,Jan/2007,Earth-616,Marvel,<10
4509,Membrain,Secret,Good,Brown,No,Unknown,Yes,1,Apr/1999,Earth-616,Marvel,<10
4510,Bulwar,Non-dual,Good,Brown,White,Male,Yes,2,Jan/1972,Earth-616,Marvel,<10
4511,Neal Shaara,Secret,Good,Brown,Black,Male,Yes,51,May/2000,Earth-616,Marvel,<100
4516,Running Fish,Public,Good,Red,Black,Male,Yes,1,Nov/1995,Earth-616,Marvel,<10
4521,Elaine Grey,Public,Good,Blue,Grey,Female,No,43,May/1964,Earth-616,Marvel,<100
4523,Wayopex,Secret,Good,Green,Bald,Male,Yes,1,Sep/1991,Earth-616,Marvel,<10
4524,Mrs. Meer,Public,Good,Blue,Blond,Female,Yes,2,Oct/1991,Earth-616,Marvel,<10
4526,It,Secret,Good,Brown,White,Male,Yes,3,Mar/1961,Earth-616,Marvel,<10
4527,Klara Prast,Secret,Good,Blue,Black,Female,Yes,29,Aug/2007,Earth-616,Marvel,<100
4535,Mawu,Public,Good,Black,White,Female,Yes,1,May/1990,Earth-616,Marvel,<10
4536,Jonathan Juniper,Public,Good,Blue,Blond,Male,No,14,May/1963,Earth-616,Marvel,<100
4539,Carrie Alexander,Public,Good,Brown,Brown,Female,Yes,27,Apr/1990,Earth-616,Marvel,<100
4540,Charles Burlingame,Secret,Good,Brown,Black,Male,No,41,Oct/1998,Earth-616,Marvel,<100
4547,Archie Stryker,Public,Good,Blue,Black,Male,No,6,Jan/1980,Earth-616,Marvel,<10
4548,Lucinda Guthrie,Secret,Good,Blue,Grey,Female,Yes,22,Nov/1984,Earth-616,Marvel,<100
4549,Sha Shan,Public,Good,Grey,Black,Female,Yes,48,May/1972,Earth-616,Marvel,<100
4551,Winston Frankowski,Secret,Good,Brown,Red,Male,Yes,1,Jul/2005,Earth-616,Marvel,<10
4557,Miguel Legar,Secret,Good,Brown,Black,Male,Yes,18,Aug/2004,Earth-616,Marvel,<100
4559,Zawadi,Public,Good,Brown,Black,Female,Yes,5,Sep/1998,Earth-616,Marvel,<10
4563,Edmund,Public,Good,Black,Black,Male,Yes,1,Feb/2008,Earth-616,Marvel,<10
4575,Michael Collins,Secret,Good,Brown,Brown,Male,Yes,93,Jul/1990,Earth-616,Marvel,<100
4581,Xang Kong,Non-dual,Good,Black,Brown,Male,Yes,2,May/2008,Earth-616,Marvel,<10
4584,Simas Androvich,Secret,Good,White,Grey,Male,No,2,Oct/1986,Earth-616,Marvel,<10
4592,Irma Cuckoo,Secret,Good,Blue,Black,Female,Yes,175,Nov/2001,Earth-616,Marvel,<250
4600,Tangerine,Secret,Good,Blue,Orange,Female,Yes,1,Sep/2009,Earth-616,Marvel,<10
4608,Rhomann Dey,Public,Good,Blue,Black,Male,No,10,Sep/1976,Earth-616,Marvel,<10
4611,Phyllis Shamara,Non-dual,Good,Brown,Black,Female,Yes,3,Mar/1980,Earth-616,Marvel,<10
4618,Carson Bells,Public,Good,Blue,Black,Male,Yes,1,Jan/1943,Earth-616,Marvel,<10
4622,Robert Shaw,Non-dual,Good,Brown,Brown,Male,No,1,Mar/2009,Earth-616,Marvel,<10
4624,Panther,Secret,Good,White,Black,Male,Yes,1,Aug/1989,Earth-616,Marvel,<10
4627,Hans Middlestadt,Secret,Good,Blue,Blond,Male,Yes,8,Mar/1993,Earth-616,Marvel,<10
4629,Thetis,Secret,Good,Green,Green,Female,Yes,1,Mar/2010,Earth-616,Marvel,<10
4632,Deimne,Non-dual,Good,White,Brown,Male,Yes,3,Sep/2007,Earth-616,Marvel,<10
4633,Rick Stoner,Public,Good,Brown,Blond,Male,No,2,May/1994,Earth-616,Marvel,<10
4636,Fred Harriman,Public,Good,Blue,Black,Male,No,2,Jan/2006,Earth-616,Marvel,<10
4639,Alt,Non-dual,Good,Brown,Black,Male,No,2,Apr/1943,Earth-616,Marvel,<10
4648,Sir Ursus,Secret,Good,Green,Black,Male,Yes,1,Oct/1988,Earth-616,Marvel,<10
4650,Sarah Wilde,Public,Good,Blue,White,Female,Yes,7,Apr/1993,Earth-616,Marvel,<10
4651,Greg Knight,Non-dual,Good,Red,Brown,Male,Yes,23,Aug/1953,Earth-616,Marvel,<100
4654,Tyree Robinson,Public,Good,Blue,Black,Male,Yes,4,Nov/2010,Earth-616,Marvel,<10
4658,Andrew Blodgett Mayfair,Non-dual,Good,White,Red,Male,Yes,17,Oct/1972,Earth-616,Marvel,<100
4663,Randolph Robertson,Non-dual,Good,Brown,Black,Male,Yes,124,Dec/1968,Earth-616,Marvel,<250
4665,Eva Bell,Public,Good,Blue,Black,Female,Yes,53,Jan/2013,Earth-616,Marvel,<100
4667,Elizabeth Sooner,Public,Good,Blue,Red,Female,Yes,10,Sep/2007,Earth-616,Marvel,<10
4677,Litigious Bradley,Public,Good,Brown,Bald,Male,Yes,1,Jul/2003,Earth-616,Marvel,<10
4678,Xeon,Secret,Good,Black,Brown,Male,Yes,1,Dec/1983,Earth-616,Marvel,<10
4679,Bride of Nine Spiders,Secret,Good,White,Black,Female,No,23,Oct/2007,Earth-616,Marvel,<100
4682,Andreas Flec,Public,Good,Brown,Red,Male,No,1,Apr/1970,Earth-616,Marvel,<10
4701,Clarissa,Public,Good,Blue,Brown,Female,Yes,1,Jul/1991,Earth-616,Marvel,<10
4703,Disthora,Public,Good,Blue,Brown,Female,No,5,May/2013,Earth-616,Marvel,<10
4706,Moltar,Public,Good,Brown,Brown,Male,Yes,10,May/1983,Earth-616,Marvel,<10
4710,Alcmena,Secret,Good,Brown,Brown,Female,No,3,Oct/1982,Earth-616,Marvel,<10
4713,Thomas Maximoff,Public,Good,Blue,Auburn,Male,No,21,Sep/1986,Earth-616,Marvel,<100
4715,Armena Ortega,Non-dual,Good,Brown,Brown,Female,Yes,11,Aug/2004,Earth-616,Marvel,<100
4733,Ice King,Secret,Good,Blue,White,Male,Yes,1,Oct/1955,Earth-616,Marvel,<10
4736,Yuri Brevlov,Public,Good,Blue,Blond,Male,Yes,6,Aug/1968,Earth-616,Marvel,<10
4739,Ezili,Public,Good,Blue,No,Female,Yes,1,May/1990,Earth-616,Marvel,<10
4740,Maya Hansen,Non-dual,Good,Brown,Brown,Female,No,25,Jan/2005,Earth-616,Marvel,<100
4742,James Kincaid,Secret,Good,Blue,Blond,Male,Yes,9,Aug/1988,Earth-616,Marvel,<10
4744,J.W.,Public,Good,Black,White,Male,Yes,1,Jun/1966,Earth-616,Marvel,<10
4748,Marianne Waters,Public,Good,Black,Blond,Female,Yes,1,Aug/1992,Earth-616,Marvel,<10
4750,Sindri,Secret,Good,Grey,Blond,Male,Yes,2,Apr/1964,Earth-616,Marvel,<10
4753,Lord Chaos,Public,Good,Brown,No,Unknown,Yes,42,Dec/1977,Earth-616,Marvel,<100
