,Name,Identity,Alignment,Eyes,Hair,Sex,Alive,Appearances,First_appeared,Planet,Universe,Appearances Bins
267,Robert Hinckley Long,Public,Neutral,Black,Red,Male,No,36,Sep-1992,New Earth,DC,<100
268,Brahma,Public,Neutral,Photocellular,Brown,Male,Yes,2,Sep-1999,New Earth,DC,<10
269,Michael Desai,Secret,Neutral,Grey,Brown,Male,Yes,5,Jul-2011,New Earth,DC,<10
270,Rama Kushna,Public,Neutral,Black,Black,Female,Yes,42,Oct-1967,New Earth,DC,<100
271,Eros,Public,Neutral,Blue,Blond,Male,Yes,25,Apr-1981,New Earth,DC,<100
272,Poseidon,Public,Neutral,White,White,Male,Yes,46,Sep-1940,New Earth,DC,<100
273,Vashnu,Secret,Neutral,Brown,Brown,Male,Yes,30,Oct-1967,New Earth,DC,<100
274,Walter Reilly,Public,Neutral,Blue,Grey,Male,Yes,14,Jun-1982,New Earth,DC,<100
275,Blanca,Public,Neutral,Blue,Blond,Female,Yes,11,Jan-2010,New Earth,DC,<100
276,Michael Sanchez,Public,Neutral,Green,Black,Male,Yes,4,Feb-1985,New Earth,DC,<10
277,Robert Langstrom,Secret,Neutral,Brown,Brown,Male,Yes,130,Jun-1970,New Earth,DC,<250
278,Mordred of the Kindly Ones,Public,Neutral,Blue,White,Female,Yes,18,Mar-1969,New Earth,DC,<100
279,Margaret Sawyer,Public,Neutral,Blue,Red,Female,Yes,180,Apr-1987,New Earth,DC,<250
280,Marla Elliot,Public,Neutral,Red,Red,Female,Yes,9,Sep-2008,New Earth,DC,<10
281,Peyton Riley,Secret,Neutral,Blue,Blond,Female,Yes,11,Mar-2007,New Earth,DC,<100
282,Savitar Bandu,Secret,Neutral,Brown,Black,Male,Yes,8,Feb-1995,New Earth,DC,<10
283,Anna Resik,Secret,Neutral,Brown,Brown,Female,Yes,1,Aug-1986,New Earth,DC,<10
284,Madolyn Corbett,Secret,Neutral,Auburn,White,Female,No,4,Apr-1995,New Earth,DC,<10
285,Manuel Esperanza,Public,Neutral,Brown,Black,Male,Yes,7,Oct-2001,New Earth,DC,<10
286,Crazyface,Secret,Neutral,Brown,Red,Male,Yes,2,Jul-2005,New Earth,DC,<10
287,Elizabeth Joyce,Public,Neutral,Brown,Red,Female,Yes,3,Jun-1988,New Earth,DC,<10
288,Sandra Wu-San,Secret,Neutral,Brown,Black,Female,Yes,89,Jan-1976,New Earth,DC,<100
289,Gwyneth Tate,Public,Neutral,Blue,Red,Female,Yes,4,Dec-1986,New Earth,DC,<10
290,Peter Rice,Public,Neutral,Green,Brown,Male,Yes,7,Feb-1998,New Earth,DC,<10
291,Lianna,Public,Neutral,Green,Black,Female,Yes,15,May-2003,New Earth,DC,<100
292,David Manguy,Secret,Neutral,Blue,Black,Male,Yes,5,Feb-1994,New Earth,DC,<10
293,Seyg-El,Public,Neutral,Blue,White,Male,Yes,3,Feb-1988,New Earth,DC,<10
294,Steven Lombard,Public,Neutral,Green,Red,Male,Yes,28,Oct-1989,New Earth,DC,<100
295,Ladon,Secret,Neutral,Violet,No,Male,Yes,8,Jan-1991,New Earth,DC,<10
296,Rita Beckman,Public,Neutral,Brown,Brown,Female,Yes,13,Jul-1983,New Earth,DC,<100
297,Settler V,Secret,Neutral,Brown,Brown,Male,Yes,1,Dec-2010,New Earth,DC,<10
298,Hudson Pyle,Secret,Neutral,Brown,Brown,Male,No,6,Jun-1992,New Earth,DC,<10
299,Fang Zhifu,Secret,Neutral,Blue,Black,Male,Yes,39,Jun-2006,New Earth,DC,<100
300,Destruction,Secret,Neutral,Brown,Red,Male,Yes,11,Jan-1991,New Earth,DC,<100
301,Angela Revere,Public,Neutral,Green,Black,Female,Yes,14,Jun-1986,New Earth,DC,<100
302,Ekin Tzu,Public,Neutral,Brown,Black,Male,Yes,5,Apr-2000,New Earth,DC,<10
303,Hercules,Public,Neutral,Blue,Black,Male,Yes,11,Sep-1991,New Earth,DC,<100
304,Kelex,Public,Neutral,Photocellular,Black,Genderless,No,30,Feb-1988,New Earth,DC,<100
305,Dodger,Secret,Neutral,Brown,Brown,Male,Yes,8,Jun-2008,New Earth,DC,<10
306,Rama Khan,Secret,Neutral,Brown,Black,Male,No,8,Mar-2002,New Earth,DC,<10
307,Pallas Athena,Public,Neutral,Grey,Brown,Female,Yes,118,May-1958,New Earth,DC,<250
308,Sister Anne-Marie,Public,Neutral,Blue,Brown,Female,No,11,Jun-1985,New Earth,DC,<100
309,Craydl,Non-dual,Neutral,Green,Red,Unknown,Yes,8,Jul-1999,New Earth,DC,<10
310,Hippolyta Milton,Public,Neutral,Purple,Purple,Female,Yes,11,Mar-1994,New Earth,DC,<100
311,Azrael,Public,Neutral,Gold,Black,Male,Yes,37,Apr-1985,New Earth,DC,<100
312,Vera Sweet,Public,Neutral,Green,Blond,Female,Yes,6,Jun-1968,New Earth,DC,<10
313,Travis Clevenger,Public,Neutral,Blue,Blond,Male,Yes,12,Sep-2004,New Earth,DC,<100
314,Jerry White,Secret,Neutral,Brown,Brown,Male,No,18,May-1987,New Earth,DC,<100
315,Ferak,Secret,Neutral,White,Green,Female,Yes,6,Jul-1999,New Earth,DC,<10
316,Unity Kincaid,Secret,Neutral,Blue,Brown,Female,No,7,Jan-1989,New Earth,DC,<10
317,Mister Choi,Secret,Neutral,Brown,Black,Male,Yes,5,Sep-2006,New Earth,DC,<10
318,Alana Dominguez,Secret,Neutral,White,Brown,Female,Yes,13,Oct-2003,New Earth,DC,<100
319,Beulah Bleak,Secret,Neutral,Black,White,Female,Yes,2,Jun-2005,New Earth,DC,<10
320,Bizarro Supergirl,Secret,Neutral,Black,Blond,Female,Yes,3,Nov-2001,New Earth,DC,<10
321,Adrianna Tomaz,Public,Neutral,Brown,Brown,Female,No,38,May-2006,New Earth,DC,<100
322,Norman Madison,Secret,Neutral,Red,Brown,Male,No,11,Jan-2006,New Earth,DC,<100
323,Lei Kung Impostor,Unknown,Neutral,White,Blond,Male,Yes,1,Jan-2010,New Earth,DC,<10
324,Martian Womanhunter,Public,Neutral,Brown,No,Male,Yes,1,Sep-1992,New Earth,DC,<10
325,Six of Spades I,Public,Neutral,Blue,Black,Male,Yes,3,Jul-1990,New Earth,DC,<10
326,Zbigniew X,Public,Neutral,Blue,White,Male,Yes,1,Apr-2006,New Earth,DC,<10
327,Bleez,Public,Neutral,Blue,Black,Female,Yes,68,Dec-2008,New Earth,DC,<100
328,Bast,Secret,Neutral,Blue,Black,Female,Yes,19,Mar-1991,New Earth,DC,<100
329,Teth-Adam,Secret,Neutral,Brown,Black,Male,Yes,152,Dec-1945,New Earth,DC,<250
330,Sparta,Secret,Neutral,Red,Orange,Female,No,8,Jan-1989,New Earth,DC,<10
331,Karl Ranck,Public,Neutral,Black,Blond,Male,No,6,Oct-1991,New Earth,DC,<10
332,Black Flash,Public,Neutral,Green,Brown,Male,Yes,12,Jun-1998,New Earth,DC,<100
333,Jeb Friedman,Public,Neutral,Brown,Black,Male,No,12,Oct-1991,New Earth,DC,<100
334,Sebastian Hady,Public,Neutral,Black,Brown,Male,Yes,7,Jan-2010,New Earth,DC,<10
335,Nobody,Secret,Neutral,Brown,Blond,Male,Yes,1,Oct-2005,New Earth,DC,<10
336,Edouard Laslo,Public,Neutral,Black,Brown,Male,Yes,3,Feb-1998,New Earth,DC,<10
337,Jeremy Jape,Secret,Neutral,Blue,Blond,Male,Yes,9,Jul-2008,New Earth,DC,<10
338,Joseph Wilson,Secret,Neutral,Green,Blond,Male,Yes,229,May-1984,New Earth,DC,<250
339,Richard Swift,Secret,Neutral,Grey,Black,Male,Yes,126,Sep-1942,New Earth,DC,<250
340,Arin Sur,Public,Neutral,Brown,Black,Female,Yes,9,Oct-2009,New Earth,DC,<10
341,Nadia Safir,Non-dual,Neutral,Brown,Black,Female,Yes,19,May-1986,New Earth,DC,<100
342,Humphry Dumpler,Public,Neutral,Blue,No,Male,Yes,14,Aug-2003,New Earth,DC,<100
343,Wilson Klass,Public,Neutral,Blue,Grey,Male,Yes,5,Sep-1990,New Earth,DC,<10
344,Henri Ducard,Public,Neutral,Brown,Grey,Male,Yes,13,Apr-1989,New Earth,DC,<100
345,Magdalene Kyle,Public,Neutral,Green,Brown,Female,Yes,18,Feb-1989,New Earth,DC,<100
346,Mei Ling,Public,Neutral,Black,Black,Female,Yes,17,Apr-1979,New Earth,DC,<100
347,Etrigan,Public,Neutral,Red,Brown,Male,Yes,311,Sep-1972,New Earth,DC,<500
348,Scour,Secret,Neutral,Brown,Black,Male,Yes,6,Jun-2006,New Earth,DC,<10
349,Doctor Mephistopheles,Public,Neutral,Blue,Blond,Male,Yes,1,Aug-2008,New Earth,DC,<10
350,Jayne Payton,Public,Neutral,Green,Red,Female,Yes,51,Oct-1988,New Earth,DC,<100
351,Marion Lane,Public,Neutral,Brown,Black,Male,No,7,Feb-2008,New Earth,DC,<10
352,Source,Secret,Neutral,Brown,Brown,Unknown,Yes,42,Mar-1971,New Earth,DC,<100
353,Kamandi,Public,Neutral,Blue,Blond,Male,Yes,12,Sep-2007,New Earth,DC,<100
354,Paul Gambi,Public,Neutral,Brown,Brown,Male,Yes,13,Dec-1963,New Earth,DC,<100
355,Thomas Ludlow Dalt,Secret,Neutral,Black,Black,Male,Yes,6,Apr-2005,New Earth,DC,<10
356,Gulacia,Public,Neutral,Hazel,Brown,Female,Yes,2,May-1990,New Earth,DC,<10
357,Simon Peters,Public,Neutral,Blue,Brown,Male,Yes,15,Jul-2009,New Earth,DC,<100
358,Pharaoh II,Secret,Neutral,White,White,Male,Yes,1,Dec-2010,New Earth,DC,<10
359,Robert Castell,Public,Neutral,Brown,Black,Male,Yes,2,Jun-2006,New Earth,DC,<10
360,Hanuman,Public,Neutral,Brown,Brown,Male,Yes,2,Oct-1999,New Earth,DC,<10
361,King Ra-Man,Public,Neutral,Blue,Black,Male,Yes,13,Jul-1965,New Earth,DC,<100
362,Alan Welles,Secret,Neutral,Blue,Brown,Male,No,19,Jun-1984,New Earth,DC,<100
363,Liana Kerzner,Public,Neutral,Blue,Red,Female,Yes,10,Nov-2008,New Earth,DC,<10
364,John Smalls,Secret,Neutral,Brown,Black,Male,Yes,5,Jun-2006,New Earth,DC,<10
365,Helen Claiborne,Public,Neutral,Blue,Black,Female,Yes,46,Jun-1995,New Earth,DC,<100
366,Bethany Keele,Secret,Neutral,Black,Brown,Female,Yes,16,Jul-2008,New Earth,DC,<100
367,Gerard Shugel,Secret,Neutral,Red,White,Male,Yes,6,Jul-2009,New Earth,DC,<10
368,Judson Caspian,Secret,Neutral,Blue,Black,Male,No,8,Jun-1987,New Earth,DC,<10
369,Sapphire Stagg,Secret,Neutral,Blue,Blond,Female,Yes,104,Jan-1965,New Earth,DC,<250
370,Manga Khan,Secret,Neutral,Red,Brown,Male,Yes,30,Jun-1988,New Earth,DC,<100
371,Emmylou Hartley,Secret,Neutral,Blue,Blond,Female,Yes,8,Jul-1981,Earth-One,DC,<10
372,Felicity Smoak,Public,Neutral,Blue,Black,Female,Yes,33,May-1984,New Earth,DC,<100
373,Ringo Chen,Public,Neutral,Brown,Black,Male,No,21,Apr-1996,New Earth,DC,<100
374,William Walker,Secret,Neutral,Black,Black,Male,No,42,Jul-1971,New Earth,DC,<100
375,Robert Queen,Secret,Neutral,Brown,Black,Male,Yes,10,Aug-1989,New Earth,DC,<10
376,Nikolai Latikov,Secret,Neutral,Blue,Black,Male,No,2,Jan-1988,New Earth,DC,<10
377,Flora Black,Secret,Neutral,Violet,Violet,Female,No,27,Dec-1988,New Earth,DC,<100
378,Quentin Quale,Public,Neutral,Blue,Black,Male,Yes,7,Jun-1982,New Earth,DC,<10
379,Marissa Nelson,Secret,Neutral,Brown,Brown,Female,Yes,1,Nov-2007,New Earth,DC,<10
380,Krakor,Secret,Neutral,Brown,Brown,Male,No,1,Jun-1976,New Earth,DC,<10
381,Nathaniel Dusk,Public,Neutral,Brown,Brown,Male,Yes,9,Feb-1984,New Earth,DC,<10
382,Feng Po Impostor,Public,Neutral,White,Black,Male,No,5,Jan-2010,New Earth,DC,<10
383,Suli,Public,Neutral,Black,Brown,Female,No,1,Sep-1989,New Earth,DC,<10
384,Rex Leech,Public,Neutral,Hazel,Brown,Male,Yes,51,Feb-1993,New Earth,DC,<100
385,Thrust,Public,Neutral,Pink,Blond,Male,Yes,8,Jan-1992,New Earth,DC,<10
386,Yrra Cynril,Secret,Neutral,Brown,Black,Female,Yes,48,Feb-1997,New Earth,DC,<100
387,Space Cabby,Secret,Neutral,Brown,Brown,Male,Yes,32,Sep-1954,New Earth,DC,<100
388,Tribulus,Public,Neutral,Green,No,Male,Yes,22,Apr-2009,New Earth,DC,<100
389,Silica,Public,Neutral,White,Pink,Female,No,12,Dec-2006,New Earth,DC,<100
390,Don Allen,Non-dual,Neutral,Blue,Red,Male,No,20,Oct-1968,New Earth,DC,<100
391,Abel,Secret,Neutral,Blue,Black,Male,Yes,41,Jul-1969,New Earth,DC,<100
392,Darryl Frye,Secret,Neutral,Green,Orange,Male,Yes,15,May-1980,New Earth,DC,<100
393,Horten Spence,Public,Neutral,Brown,Black,Male,Yes,2,Mar-1992,New Earth,DC,<10
394,Rhea,Public,Neutral,Blue,Red,Female,Yes,13,Aug-1985,New Earth,DC,<100
395,Lance Harrower,Public,Neutral,Blue,Blond,Male,No,1,Jan-2006,New Earth,DC,<10
396,Christine Madison,Secret,Neutral,Blue,Blond,Female,Yes,17,Aug-1960,New Earth,DC,<100
397,Quentin Galloway,Non-dual,Neutral,Black,Blond,Male,Yes,3,Dec-2003,New Earth,DC,<10
398,Caellich,Public,Neutral,Red,Brown,Male,No,3,Sep-1983,New Earth,DC,<10
399,Gregori Arcane,Secret,Neutral,Brown,Black,Male,Yes,18,Jan-1973,New Earth,DC,<100
400,Asha Del-Nar,Secret,Neutral,Blue,Blond,Female,Yes,7,May-2009,New Earth,DC,<10
401,Emily Rice,Public,Neutral,Blue,Blond,Female,Yes,13,Aug-1985,New Earth,DC,<100
402,Rebecca Tyler,Non-dual,Neutral,Green,Blond,Female,Yes,3,Dec-1999,New Earth,DC,<10
403,Mister Mxyzptlk,Secret,Neutral,Black,White,Male,Yes,64,Nov-1987,New Earth,DC,<100
404,Poet,Secret,Neutral,Blue,Black,Male,Yes,14,Jul-2008,New Earth,DC,<100
405,Despair,Secret,Neutral,Grey,Black,Female,Yes,12,Nov-1989,New Earth,DC,<100
406,Hyperion,Public,Neutral,Blue,Brown,Male,Yes,17,Sep-1981,New Earth,DC,<100
407,Terrence Berg,Secret,Neutral,Brown,Blond,Male,Yes,12,Oct-2000,New Earth,DC,<100
408,Skanda,Public,Neutral,Brown,Black,Male,Yes,3,Oct-1999,New Earth,DC,<10
409,Aubrey Sparks,Secret,Neutral,Blue,Black,Female,Yes,17,Sep-2000,New Earth,DC,<100
410,Orunmilla,Public,Neutral,Brown,Black,Male,Yes,2,Oct-1997,New Earth,DC,<10
411,Thomas Blake,Secret,Neutral,Blue,Blond,Male,Yes,108,Jan-1963,New Earth,DC,<250
412,Walter Steele,Public,Neutral,Blue,Blond,Male,Yes,1,Aug-2010,New Earth,DC,<10
413,Wiley Dalbert,Secret,Neutral,Red,Brown,Male,Yes,4,Oct-1997,New Earth,DC,<10
414,Bonnie King,Secret,Neutral,Blue,Blond,Female,Yes,25,Nov-1960,New Earth,DC,<100
415,Gaea,Public,Neutral,White,Black,Female,Yes,19,Sep-1981,New Earth,DC,<100
416,Richard Malverne,Public,Neutral,Blue,Red,Male,No,1,Jan-1997,New Earth,DC,<10
417,Simon LaGrieve,Public,Neutral,Brown,Grey,Male,Yes,33,May-1987,New Earth,DC,<100
418,Benjamin Cox,Public,Neutral,Brown,Brown,Male,No,13,Jun-1985,New Earth,DC,<100
419,Winky Moylan,Non-dual,Neutral,Green,Brown,Male,No,30,Jun-1942,New Earth,DC,<100
420,Dardan,Public,Neutral,Brown,Brown,Male,Yes,9,Aug-1995,New Earth,DC,<10
421,Roger Gordon,Public,Neutral,Blue,Brown,Male,No,4,Nov-1987,New Earth,DC,<10
422,Maia,Public,Neutral,Blue,Brown,Female,Yes,1,Apr-1990,New Earth,DC,<10
423,Probe,Public,Neutral,Green,Black,Female,Yes,4,May-2006,New Earth,DC,<10
424,Bizarro Hawkman,Secret,Neutral,Blue,Black,Male,Yes,1,Dec-2010,New Earth,DC,<10
425,Alexander Montez,Public,Neutral,Brown,Black,Male,No,18,Sep-2001,New Earth,DC,<100
426,Strato,Secret,Neutral,Black,Grey,Male,Yes,2,Jul-2005,New Earth,DC,<10
427,Aniela Arcane,Secret,Neutral,Blue,Brown,Female,Yes,1,Feb-1989,New Earth,DC,<10
428,James Kim,Public,Neutral,Red,Black,Male,Yes,1,Feb-2011,New Earth,DC,<10
429,Maxwell Lord IV,Public,Neutral,Black,Brown,Male,Yes,218,May-1987,New Earth,DC,<250
430,Lynx II,Secret,Neutral,Amber,Black,Female,Yes,11,Dec-2008,New Earth,DC,<100
431,Sigyn,Public,Neutral,White,White,Male,Yes,1,Mar-1991,New Earth,DC,<10
432,James Craddock II,Public,Neutral,Blue,White,Male,Yes,2,Jun-1995,New Earth,DC,<10
433,Dimita,Public,Neutral,Blue,Black,Female,Yes,1,Oct-1998,New Earth,DC,<10
434,"Radiant, Spirit of Mercy",Secret,Neutral,Brown,Black,Female,Yes,4,Nov-2008,New Earth,DC,<10
435,George Calderon,Public,Neutral,Brown,Brown,Male,No,1,Jan-2007,New Earth,DC,<10
436,Doctor Iker,Public,Neutral,Blue,Brown,Male,Yes,2,Jul-1941,New Earth,DC,<10
437,Rachel Dodds,Secret,Neutral,Brown,Brown,Female,Yes,9,Dec-2007,New Earth,DC,<10
438,Rampotatek,Public,Neutral,Brown,Blue,Male,Yes,3,Mar-2001,New Earth,DC,<10
439,Marnie Herrs,Public,Neutral,Blue,Blond,Female,Yes,8,May-1987,New Earth,DC,<10
440,Bizarro Martian Manhunter,Secret,Neutral,Blue,Bald,Male,Yes,2,Dec-2010,New Earth,DC,<10
441,Shango,Public,Neutral,Brown,Black,Male,Yes,8,Mar-1990,New Earth,DC,<10
442,Monmouth,Public,Neutral,Brown,Black,Male,Yes,1,May-1989,New Earth,DC,<10
443,Johnny Navarone,Public,Neutral,Blue,Black,Male,No,4,Aug-1996,New Earth,DC,<10
444,Tethys,Public,Neutral,Green,Green,Female,Yes,17,Aug-1985,New Earth,DC,<100
445,Ronald Evers,Secret,Neutral,Brown,Black,Male,Yes,11,Jun-1982,New Earth,DC,<100
446,Aaron Langstrom,Secret,Neutral,Brown,Brown,Male,Yes,10,Apr-1996,New Earth,DC,<10
447,Death,Secret,Neutral,Black,Black,Female,Yes,58,Aug-1989,New Earth,DC,<100
448,Elizabeth Harkness,Public,Neutral,Blue,Brown,Female,No,1,Aug-1990,New Earth,DC,<10
449,Astra Logue,Public,Neutral,Blue,Blond,Female,No,7,Aug-1988,New Earth,DC,<10
450,Laira Omoto,Secret,Neutral,White,Red,Female,No,31,Sep-1993,New Earth,DC,<100
451,Stacy,Public,Neutral,Green,Red,Female,Yes,40,Mar-2000,New Earth,DC,<100
452,Alexander Allston,Secret,Neutral,Black,Black,Male,No,7,Dec-2004,New Earth,DC,<10
453,Jack Kovacs,Public,Neutral,Yellow,Blond,Male,Yes,8,Mar-1989,New Earth,DC,<10
454,Princess Topaz,Public,Neutral,Yellow,Black,Female,Yes,6,Aug-1983,New Earth,DC,<10
455,Iapetus,Public,Neutral,Blue,Grey,Male,Yes,16,Sep-1981,New Earth,DC,<100
456,David Challoner,Public,Neutral,Blue,Blond,Male,Yes,7,Feb-1989,New Earth,DC,<10
457,Anthony Hartzell,Secret,Neutral,Blue,White,Male,Yes,5,May-2002,New Earth,DC,<10
458,Ronald Edwards,Public,Neutral,Blue,White,Male,Yes,3,Sep-2006,New Earth,DC,<10
459,Alex Olsen,Secret,Neutral,Blue,Blond,Male,Yes,11,Jul-1971,New Earth,DC,<100
460,Joan Lincoln,Secret,Neutral,Blue,Blond,Female,Yes,19,Jul-1983,New Earth,DC,<100
461,Elvira,Public,Neutral,Black,Black,Female,Yes,1,Jan-1986,New Earth,DC,<10
462,Larfleeze,Public,Neutral,Yellow,Orange,Male,Yes,44,Jun-2008,New Earth,DC,<100
463,Ann Preston,Public,Neutral,Brown,Red,Female,Yes,15,Jul-2008,New Earth,DC,<100
464,Alvin Rusch,Public,Neutral,Brown,Brown,Male,Yes,25,Jul-2004,New Earth,DC,<100
465,Jock Verner,Public,Neutral,Blue,Brown,Male,Yes,17,Jul-1984,New Earth,DC,<100
466,Stretch Skinner,Public,Neutral,Yellow,Brown,Male,Yes,21,Apr-1942,New Earth,DC,<100
467,Phillip Easton,Public,Neutral,Green,Black,Male,Yes,6,Apr-1989,New Earth,DC,<10
468,Henry Claridge,Public,Neutral,Photocellular,Brown,Male,No,3,Jun-1940,New Earth,DC,<10
469,Damien Kane,Secret,Neutral,Brown,Brown,Male,Yes,6,Feb-1994,New Earth,DC,<10
470,Vanessa van Helsing,Public,Neutral,Green,Red,Female,Yes,17,Jul-1982,New Earth,DC,<100
471,Rip Hunter,Secret,Neutral,Blue,Blond,Male,Yes,103,Jun-1959,New Earth,DC,<250
472,Soapy,Secret,Neutral,Brown,Black,Male,Yes,1,May-2005,New Earth,DC,<10
473,Sarolis,Public,Neutral,Brown,Brown,Male,Yes,1,Sep-2009,New Earth,DC,<10
474,Monolith,Secret,Neutral,Brown,Brown,Male,Yes,21,Apr-2004,New Earth,DC,<100
475,Shado,Secret,Neutral,Brown,Black,Female,Yes,36,Aug-1987,New Earth,DC,<100
476,Gregory Osborne,Non-dual,Neutral,Blue,Brown,Male,Yes,7,Aug-1987,New Earth,DC,<10
477,Sterling Morris,Public,Neutral,Brown,White,Male,Yes,13,Apr-1995,New Earth,DC,<100
478,Clotho,Public,Neutral,Brown,White,Female,No,10,Aug-1990,New Earth,DC,<10
479,Wesley Fermin,Secret,Neutral,Purple,Grey,Male,No,12,Feb-1987,New Earth,DC,<100
480,Thesily,Public,Neutral,Green,Black,Male,No,12,Dec-1991,New Earth,DC,<100
481,Mekanique,Secret,Neutral,Photocellular,Grey,Female,Yes,12,Oct-1985,New Earth,DC,<100
482,Sir Galahad,Public,Neutral,Black,Brown,Male,Yes,10,May-2005,New Earth,DC,<10
483,Hephaestus,Public,Neutral,Blue,White,Male,Yes,36,Dec-1941,New Earth,DC,<100
484,Promise,Secret,Neutral,Black,Blond,Female,Yes,4,Feb-2011,New Earth,DC,<10
485,William Randolph Wintergreen,Public,Neutral,White,White,Male,No,64,Dec-1980,New Earth,DC,<100
486,Beautia Sivana,Public,Neutral,Blue,Blond,Female,Yes,8,Apr-1987,New Earth,DC,<10
487,Huitzilopochtli,Public,Neutral,Black,Grey,Male,Yes,1,Oct-1991,New Earth,DC,<10
488,Nasreen Samari,Secret,Neutral,Brown,Black,Female,Yes,4,Jul-2010,New Earth,DC,<10
489,Meloni Thawne,Public,Neutral,Amber,Brown,Female,Yes,13,Mar-1997,New Earth,DC,<100
490,Dexter Nichols,Public,Neutral,Green,Brown,Male,Yes,10,Jul-2009,New Earth,DC,<10
491,Parademon,Public,Neutral,Brown,White,Male,No,15,Jul-2005,New Earth,DC,<100
492,Daria Hernandez,Public,Neutral,Brown,Brown,Female,Yes,10,Jul-2003,New Earth,DC,<10
493,Mawu,Public,Neutral,Brown,Black,Female,Yes,1,Oct-1997,New Earth,DC,<10
494,Peter Gambi,Public,Neutral,Black,Brown,Male,No,13,Apr-1977,New Earth,DC,<100
495,Hecate,Secret,Neutral,Blue,White,Female,Yes,6,Aug-1988,New Earth,DC,<10
496,Four of Spades I,Non-dual,Neutral,Brown,Black,Female,Yes,3,Jul-1990,New Earth,DC,<10
497,Thaal Sinestro,Public,Neutral,Yellow,Black,Male,Yes,237,Aug-1961,New Earth,DC,<250
498,Dax-Am,Public,Neutral,Black,Blond,Male,Yes,1,Oct-2009,New Earth,DC,<10
499,Lowell Jeffries,Public,Neutral,Black,Black,Male,Yes,2,Oct-2006,New Earth,DC,<10
500,Britton,Public,Neutral,Brown,Brown,Male,Yes,1,Apr-1990,New Earth,DC,<10
501,Teshom\u00e9 Hawkins,Secret,Neutral,Black,Brown,Male,No,1,Aug-2011,New Earth,DC,<10
502,Phoebus Apollo,Public,Neutral,Blue,Blond,Male,Yes,41,Dec-1941,New Earth,DC,<100
503,Justin Hanover,Public,Neutral,Brown,Black,Male,Yes,6,Jul-2009,New Earth,DC,<10
504,Erik Gavlin,Secret,Neutral,Green,Blond,Male,No,3,Jun-2006,New Earth,DC,<10
505,Rina,Public,Neutral,Black,Black,Female,Yes,7,Jul-2008,New Earth,DC,<10
506,Emily Washburn,Public,Neutral,Grey,Blond,Female,Yes,2,Jun-1997,New Earth,DC,<10
507,Randall Adam,Non-dual,Neutral,Blue,Brown,Male,Yes,17,Mar-1987,New Earth,DC,<100
508,Ted Shoemaker,Public,Neutral,Brown,Black,Male,Yes,10,Dec-2004,New Earth,DC,<10
509,Jennifer Myers,Public,Neutral,Blue,Blond,Female,Yes,1,Jul-2011,New Earth,DC,<10
510,Ekron,Secret,Neutral,Green,No,Male,Yes,4,Sep-2006,New Earth,DC,<10
511,Jake Donnelly,Secret,Neutral,Brown,Black,Male,Yes,2,Oct-2008,New Earth,DC,<10
512,Hermes,Public,Neutral,Blue,Blond,Male,Yes,90,Apr-1959,New Earth,DC,<100
513,Daniel Hall,Secret,Neutral,White,White,Male,Yes,11,Jan-1991,New Earth,DC,<100
514,Goldie the Gargoyle,Public,Neutral,Black,White,Male,Yes,10,Feb-1989,New Earth,DC,<10
515,Joseph Mason,Public,Neutral,Green,Black,Male,Yes,9,Feb-1990,New Earth,DC,<10
516,Mupo,Public,Neutral,Brown,Black,Male,Yes,6,Aug-1969,New Earth,DC,<10
517,Submissionary Judah,Public,Neutral,Black,Black,Male,No,2,Jun-2005,New Earth,DC,<10
518,Jeremiah Duncan,Public,Neutral,Grey,Black,Male,Yes,11,Jun-1986,New Earth,DC,<100
519,Harlan Brooks,Public,Neutral,Photocellular,Grey,Male,Yes,3,Jun-1988,New Earth,DC,<10
520,Victor Christianson,Secret,Neutral,Blue,Brown,Male,Yes,1,Jun-1978,New Earth,DC,<10
521,Lei Zi Impostor,Secret,Neutral,White,Brown,Female,Yes,1,Jan-2010,New Earth,DC,<10
522,Louis Martin,Public,Neutral,Blue,Brown,Male,Yes,15,Aug-1997,New Earth,DC,<100
523,Nora Fields,Public,Neutral,Brown,Brown,Female,Yes,7,Feb-2003,New Earth,DC,<10
524,Antoine,Secret,Neutral,Blue,Black,Male,Yes,8,Oct-1992,New Earth,DC,<10
525,Bizarro Batman,Secret,Neutral,Blue,Blond,Male,Yes,2,Nov-2007,New Earth,DC,<10
526,Summer Day,Secret,Neutral,Blue,Brown,Female,No,26,Sep-1978,New Earth,DC,<100
527,Charles Ralston,Secret,Neutral,Brown,Black,Male,Yes,1,Nov-1981,Earth-One,DC,<10
528,Vincenzo Baldi,Known to Authorities,Neutral,Brown,Black,Male,No,4,Jul-2005,New Earth,DC,<10
529,Dren Keeg,Secret,Neutral,White,Black,Male,Yes,6,Mar-1990,New Earth,DC,<10
530,William Pettit,Public,Neutral,Brown,White,Male,No,26,Feb-1996,New Earth,DC,<100
531,Gary Lester,Public,Neutral,Blue,Brown,Male,No,14,Jan-1988,New Earth,DC,<100
532,Rikkard Rynders,Secret,Neutral,Black,Brown,Male,Yes,2,Apr-1988,New Earth,DC,<10
533,Jonathan Hedley,Secret,Neutral,Green,Blond,Male,Yes,1,May-1990,New Earth,DC,<10
534,Gong Gong Impostor,Unknown,Neutral,White,White,Male,Yes,1,Jan-2010,New Earth,DC,<10
535,Koko,Public,Neutral,Brown,White,Male,Yes,1,Oct-2008,New Earth,DC,<10
